time_s,reference_1,reference_2,reference_3,position_x_m,position_y_m,position_z_m,angle_roll_rad,angle_pitch_rad,angle_yaw_rad,motor_command_1,motor_command_2,motor_command_3,motor_command_4,rotor_speed_1_radps,rotor_speed_2_radps,rotor_speed_3_radps,rotor_speed_4_radps,event_code,external_torque_body_x_nm,external_torque_body_y_nm,external_torque_body_z_nm
23.87,0.0,0.0,1.5,-7.683196971804797e-06,5.89594620930215e-10,1.5000000031665757,2.358800796673517e-11,2.4321634549585484e-07,-1.1117961270321905e-07,14.144641110135314,-14.144641898410802,14.14464114353527,-14.144641927339508,14.144641108397568,-14.14464190099628,14.144641137214233,-14.144641929112725,0.0,0.0,0.0,0.0
23.88,0.0,0.0,1.5,-7.624760969120299e-06,5.932129863314488e-10,1.500000003150943,2.4327788769296947e-11,2.3751568362765238e-07,-1.1122369570141055e-07,14.14464111005222,-14.144641898619824,14.144641143365538,-14.144641927500992,14.144641108325493,-14.144641901192188,14.14464113708542,-14.144641929263072,0.0,0.0,0.0,0.0
23.89,0.0,0.0,1.5,-7.566324966435779e-06,5.968313517326838e-10,1.5000000031353105,2.5067569320556704e-11,2.3181502175944758e-07,-1.1126777869959777e-07,14.144641109969122,-14.144641898828842,14.144641143195804,-14.144641927662471,14.144641108253415,-14.144641901388091,14.144641136956606,-14.144641929413424,0.0,0.0,0.0,0.0
23.9,0.0,0.0,1.5,-7.50788896375126e-06,6.004497171339188e-10,1.5000000031196776,2.5807349620514196e-11,2.2611435989124287e-07,-1.1131186169778085e-07,14.144641109886118,-14.144641899037955,14.144641143026162,-14.144641927824049,14.14464110818134,-14.144641901584,14.144641136827794,-14.144641929563772,0.0,0.0,0.0,0.0
23.91,0.0,0.0,1.5,-7.449452961066762e-06,6.040680825351524e-10,1.500000003104045,2.6547129669169158e-11,2.204136980230402e-07,-1.1135594469595967e-07,14.144641109803016,-14.144641899246974,14.144641142856424,-14.144641927985528,14.144641108109266,-14.144641901779908,14.14464113669898,-14.144641929714124,0.0,0.0,0.0,0.0
23.92,0.0,0.0,1.5,-7.391016958382243e-06,6.076864479363876e-10,1.5000000030884124,2.728690946652211e-11,2.1471303615483534e-07,-1.1140002769413425e-07,14.14464110971992,-14.144641899455994,14.144641142686693,-14.14464192814701,14.14464110803719,-14.144641901975811,14.144641136570169,-14.144641929864472,0.0,0.0,0.0,0.0
23.93,0.0,0.0,1.5,-7.332580955697745e-06,6.113048133376212e-10,1.5000000030727796,2.802668901257253e-11,2.090123742866326e-07,-1.1144411069230461e-07,14.144641109636911,-14.144641899665103,14.144641142517049,-14.14464192830858,14.144641107965114,-14.14464190217172,14.144641136441354,-14.144641930014824,0.0,0.0,0.0,0.0
23.94,0.0,0.0,1.5,-7.274144953013226e-06,6.149231787388562e-10,1.500000003057147,2.8766468307320957e-11,2.0331171241842766e-07,-1.1148819369047082e-07,14.144641109553811,-14.144641899874122,14.14464114234731,-14.14464192847006,14.14464110789304,-14.144641902367626,14.14464113631254,-14.144641930165172,0.0,0.0,0.0,0.0
23.95,0.0,0.0,1.5,-7.215708950328727e-06,6.1854154414009e-10,1.5000000030415144,2.9506247350766845e-11,1.976110505502249e-07,-1.1153227668863273e-07,14.144641109470715,-14.144641900083144,14.144641142177578,-14.144641928631543,14.144641107820965,-14.144641902563531,14.144641136183727,-14.144641930315522,0.0,0.0,0.0,0.0
23.96,0.0,0.0,1.5,-7.157272947644208e-06,6.22159909541325e-10,1.5000000030258818,3.024602614291072e-11,1.919103886820199e-07,-1.1157635968679048e-07,14.144641109387615,-14.144641900292164,14.144641142007844,-14.144641928793025,14.144641107748887,-14.14464190275944,14.144641136054917,-14.144641930465871,0.0,0.0,0.0,0.0
23.97,0.0,0.0,1.5,-7.09883694495971e-06,6.257782749425589e-10,1.500000003010249,3.0985804683752085e-11,1.8620972681381706e-07,-1.1162044268494401e-07,14.144641109304612,-14.144641900501275,14.144641141838202,-14.1446419289546,14.144641107676811,-14.144641902955346,14.1446411359261,-14.144641930616222,0.0,0.0,0.0,0.0
23.98,0.0,0.0,1.5,-7.040400942275191e-06,6.293966403437939e-10,1.5000000029946163,3.1725582973291436e-11,1.8050906494561214e-07,-1.1166452568309329e-07,14.144641109221514,-14.144641900710294,14.144641141668464,-14.144641929116078,14.144641107604738,-14.144641903151252,14.144641135797288,-14.144641930766571,0.0,0.0,0.0,0.0
23.99,0.0,0.0,1.5,-6.981964939590672e-06,6.330150057450289e-10,1.5000000029789835,3.2465361011528516e-11,1.74808403077407e-07,-1.1170860868123839e-07,14.144641109138416,-14.144641900919314,14.144641141498733,-14.14464192927756,14.144641107532662,-14.14464190334716,14.144641135668474,-14.144641930916922,0.0,0.0,0.0,0.0
24.0,0.0,0.0,1.5,-6.923528936906173e-06,6.366333711462627e-10,1.500000002963351,3.3205138798463085e-11,1.6910774120920377e-07,-1.1175269167937933e-07,14.144641109055408,-14.144641901128423,14.144641141329087,-14.14464192943913,14.144641107460586,-14.144641903543066,14.14464113553966,-14.144641931067271,0.0,0.0,0.0,0.0
24.01,0.0,0.0,1.5,-6.865092934221655e-06,6.402517365474977e-10,1.5000000029477183,3.394491633409563e-11,1.6340707934099894e-07,-1.1179677467751593e-07,14.144641108972309,-14.144641901337442,14.144641141159353,-14.14464192960061,14.144641107388512,-14.144641903738972,14.144641135410849,-14.144641931217624,0.0,0.0,0.0,0.0
24.02,0.0,0.0,1.5,-6.806656931537156e-06,6.438701019487313e-10,1.5000000029320857,3.468469361842565e-11,1.577064174727959e-07,-1.1184085767564836e-07,14.144641108889212,-14.144641901546464,14.14464114098962,-14.144641929762091,14.144641107316437,-14.14464190393488,14.144641135282034,-14.144641931367971,0.0,0.0,0.0,0.0
24.03,0.0,0.0,1.5,-6.7482209288526375e-06,6.474884673499663e-10,1.500000002916453,3.5424470651453666e-11,1.5200575560459073e-07,-1.1188494067377657e-07,14.144641108806113,-14.144641901755485,14.144641140819884,-14.144641929923576,14.14464110724436,-14.144641904130786,14.144641135153222,-14.144641931518324,0.0,0.0,0.0,0.0
24.04,0.0,0.0,1.5,-6.68978492616814e-06,6.511068327512001e-10,1.5000000029008205,3.616424743317915e-11,1.463050937363876e-07,-1.1192902367190057e-07,14.144641108723109,-14.144641901964595,14.144641140650243,-14.144641930085148,14.144641107172284,-14.144641904326692,14.14464113502441,-14.144641931668671,0.0,0.0,0.0,0.0
24.05,0.0,0.0,1.5,-6.63134892348362e-06,6.547251981524351e-10,1.5000000028851876,3.690402396360265e-11,1.4060443186818244e-07,-1.119731066700204e-07,14.144641108640007,-14.144641902173616,14.144641140480507,-14.144641930246626,14.14464110710021,-14.1446419045226,14.144641134895595,-14.144641931819024,0.0,0.0,0.0,0.0
24.06,0.0,0.0,1.5,-6.572912920799101e-06,6.583435635536702e-10,1.500000002869555,3.764380024272385e-11,1.3490376999997714e-07,-1.1201718966813595e-07,14.14464110855691,-14.144641902382634,14.144641140310773,-14.144641930408108,14.144641107028134,-14.144641904718506,14.144641134766784,-14.144641931969373,0.0,0.0,0.0,0.0
24.07,0.0,0.0,1.5,-6.514476918114603e-06,6.61961928954904e-10,1.5000000028539222,3.8383576270542535e-11,1.29203108131774e-07,-1.120612726662473e-07,14.144641108473902,-14.144641902591747,14.144641140141127,-14.14464193056968,14.144641106956058,-14.144641904914412,14.144641134637968,-14.144641932119724,0.0,0.0,0.0,0.0
24.08,0.0,0.0,1.5,-6.456040915430084e-06,6.65580294356139e-10,1.5000000028382896,3.912335204705923e-11,1.235024462635687e-07,-1.1210535566435446e-07,14.1446411083908,-14.144641902800764,14.144641139971393,-14.144641930731158,14.144641106883984,-14.14464190511032,14.144641134509156,-14.144641932270073,0.0,0.0,0.0,0.0
24.09,0.0,0.0,1.5,-6.397604912745586e-06,6.691986597573728e-10,1.500000002822657,3.9863127572273385e-11,1.178017843953652e-07,-1.121494386624573e-07,14.144641108307706,-14.144641903009788,14.144641139801662,-14.144641930892645,14.144641106811909,-14.144641905306226,14.144641134380343,-14.144641932420424,0.0,0.0,0.0,0.0
24.1,0.0,0.0,1.5,-6.339168910061066e-06,6.728170251586078e-10,1.5000000028070244,4.0602902846185516e-11,1.1210112252716e-07,-1.1219352166055609e-07,14.144641108224606,-14.144641903218806,14.144641139631927,-14.144641931054124,14.144641106739831,-14.144641905502132,14.144641134251527,-14.144641932570773,0.0,0.0,0.0,0.0
24.11,0.0,0.0,1.5,-6.280732907376569e-06,6.764353905598416e-10,1.5000000027913916,4.134267786879516e-11,1.0640046065895718e-07,-1.122376046586509e-07,14.144641108141602,-14.14464190342792,14.144641139462284,-14.144641931215697,14.144641106667756,-14.14464190569804,14.144641134122717,-14.144641932721123,0.0,0.0,0.0,0.0
24.12,0.0,0.0,1.5,-6.222296904692049e-06,6.800537559610767e-10,1.500000002775759,4.2082452640102755e-11,1.0069979879075122e-07,-1.1228168765674083e-07,14.1446411080585,-14.14464190363694,14.144641139292547,-14.144641931377176,14.144641106595682,-14.144641905893945,14.144641133993904,-14.144641932871474,0.0,0.0,0.0,0.0
24.13,0.0,0.0,1.5,-6.163860902007552e-06,6.836721213623102e-10,1.5000000027601263,4.282222716010787e-11,9.499913692254625e-08,-1.1232577065482609e-07,14.1446411079754,-14.144641903845958,14.144641139122816,-14.144641931538656,14.144641106523606,-14.144641906089852,14.14464113386509,-14.144641933021823,0.0,0.0,0.0,0.0
24.14,0.0,0.0,1.5,-6.105424899323032e-06,6.872904867635453e-10,1.5000000027444935,4.356200142881095e-11,8.929847505434236e-08,-1.1236985365290877e-07,14.144641107892395,-14.14464190405507,14.144641138953173,-14.144641931700228,14.14464110645153,-14.14464190628576,14.144641133736275,-14.144641933172174,0.0,0.0,0.0,0.0
24.15,0.0,0.0,1.5,-6.046988896638512e-06,6.909088521647805e-10,1.500000002728861,4.430177544621176e-11,8.359781318613688e-08,-1.1241393665098637e-07,14.144641107809294,-14.144641904264088,14.144641138783436,-14.144641931861706,14.144641106379456,-14.144641906481665,14.144641133607465,-14.144641933322523,0.0,0.0,0.0,0.0
24.16,0.0,0.0,1.5,-5.988552893954015e-06,6.945272175660141e-10,1.5000000027132283,4.5041549212310047e-11,7.789715131793333e-08,-1.1245801964905976e-07,14.144641107726198,-14.144641904473112,14.144641138613704,-14.14464193202319,14.14464110630738,-14.144641906677572,14.14464113347865,-14.144641933472874,0.0,0.0,0.0,0.0
24.17,0.0,0.0,1.5,-5.930116891269495e-06,6.981455829672491e-10,1.5000000026975957,4.5781322727106334e-11,7.219648944972777e-08,-1.1250210264712901e-07,14.144641107643098,-14.144641904682132,14.144641138443973,-14.144641932184667,14.144641106235303,-14.144641906873478,14.144641133349838,-14.144641933623223,0.0,0.0,0.0,0.0
24.18,0.0,0.0,1.5,-5.8716808885849975e-06,7.01763948368483e-10,1.5000000026819629,4.652109599060008e-11,6.649582758152418e-08,-1.1254618564519397e-07,14.144641107560094,-14.144641904891245,14.14464113827433,-14.144641932346245,14.14464110616323,-14.144641907069383,14.144641133221024,-14.144641933773574,0.0,0.0,0.0,0.0
24.19,0.0,0.0,1.5,-5.813244885900478e-06,7.05382313769718e-10,1.5000000026663305,4.726086900279185e-11,6.079516571331858e-08,-1.1259026864325476e-07,14.144641107476993,-14.144641905100263,14.144641138104594,-14.14464193250772,14.144641106091154,-14.144641907265292,14.144641133092213,-14.144641933923925,0.0,0.0,0.0,0.0
