time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.1,0.0,0.0,0.030000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.6374378343087552e-15,1.5608978498263604e-15,0.010402851800127212,1.0756508128984568e-13,1.7722753301233478e-13,0.24241098827969537,-4.926827359333317e-14,2.278497670852495e-13,1.2683021063053158e-11,7.125816393852546e-12,1.938400573235862e-12,5.997140307467432e-10,1.0,1.2683021063053147e-11,-2.278497670858743e-13,-1.2683021063053156e-11,1.0,-4.926827359044335e-14,2.278497670852495e-13,4.926827359333317e-14,1.0,14.298289120093886,-14.298289120089757,14.298289120087865,-14.298289120091994,14.328345107816705,-14.328345107814986,14.328345107812899,-14.328345107814595,-5.131590753728892e-14,-8.753704964282446e-14,1.635528574093673,-2.004117332569717e-14,-9.185133217458773e-15,0.0,3.469672961992976e-18,0.0,0.019597148199872794,2.788615005059769e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.0,0.0,0.033,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.1065486100129817e-15,3.316842724648854e-15,0.012950112717971208,1.6761855206398087e-13,1.4895449810642925e-13,0.26682845644877484,2.1330760601816464e-14,2.3542590990424595e-13,1.8620663635575084e-11,6.095353467191979e-12,1.2586276723879552e-12,5.566915499999488e-10,1.0,1.862066363557509e-11,-2.354259099038487e-13,-1.8620663635575084e-11,1.0,2.1330760606200252e-14,2.3542590990424595e-13,-2.1330760601816464e-14,1.0,14.252165269018658,-14.252165269014943,14.252165269013396,-14.25216526901711,14.281638323638738,-14.281638323633809,14.2816383236319,-14.281638323636917,-8.148458490904839e-14,-7.458637762072785e-14,1.6249937188427734,-1.7966666962133028e-14,-7.488299043992226e-15,0.0,3.60726989532454e-18,0.0,0.02004988728202879,2.8662538614833465e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.036,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,9.847525715828782e-16,4.673721474557475e-15,0.015737577903527655,2.6321646398127655e-13,1.5388999989300488e-13,0.29045655215567645,7.859339690993859e-14,2.3428689801828506e-13,2.4497192078504484e-11,6.888566594898744e-12,-2.526881271436592e-12,7.035470894783265e-10,1.0,2.4497192078504504e-11,-2.342868980163598e-13,-2.4497192078504484e-11,1.0,7.859339691567796e-14,2.3428689801828506e-13,-7.859339690993859e-14,1.0,14.206904252681944,-14.206904252677576,14.206904252678301,-14.20690425268267,14.235823409619693,-14.235823409615792,14.235823409614406,-14.235823409618222,-1.2933465010100537e-13,-7.76884478328671e-14,1.6146890275585646,-2.106193758055118e-14,3.4936297683089315e-15,0.0,1.9673968720342722e-18,0.0,0.020262422096472343,3.158597565645158e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.0,0.0,0.039,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.81044078202908e-15,5.777278091112796e-15,0.018757441823617483,2.7412693428762896e-13,4.51824558172596e-14,0.31331275514603335,1.3464174531391482e-13,2.0689934917758457e-13,3.1143453941733054e-11,3.814843433470845e-12,-1.6693891146609915e-12,5.454076540484012e-10,1.0,3.114345394173308e-11,-2.0689934917339137e-13,-3.1143453941733054e-11,1.0,1.3464174532035839e-13,2.0689934917758457e-13,-1.3464174531391482e-13,1.0,14.162497222353,-14.162497222350297,14.16249722235055,-14.162497222353252,14.19087030272041,-14.190870302715908,14.190870302717206,-14.190870302721803,-1.3610419131634643e-13,-2.503752375962638e-14,1.604610620584974,-1.2992027635470564e-14,1.2158067441229083e-15,0.0,2.2206646764109194e-16,0.0,0.020242558176382517,3.150725183866424e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.0,0.0,0.042,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.674523427955915e-15,5.596342323582124e-15,0.022002070871063636,3.25194588289819e-13,-4.7103258497576474e-14,0.3354140463513449,1.5145754556051644e-13,1.9094842934836103e-13,3.6403132306435795e-11,1.7983978174856928e-12,-2.636716397131449e-12,5.042920307378601e-10,1.0,3.640313230643582e-11,-1.909484293428475e-13,-3.6403132306435795e-11,1.0,1.5145754556746756e-13,1.9094842934836103e-13,-1.5145754556051644e-13,1.0,14.118935662136959,-14.118935662135389,14.118935662136245,-14.118935662137815,14.146767798637976,-14.146767798635661,14.146767798635976,-14.146767798638267,-1.6254889068067168e-13,2.0225084352440205e-14,1.5947547538524218,-7.529010842174028e-15,4.102765978789795e-15,0.0,4.757136590402029e-18,0.0,0.019997929128936366,3.3573502848344194e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.045,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,9.941316329973252e-15,4.6561891259461485e-15,0.025463999599554667,3.040556634031911e-13,-1.6169935493094251e-13,0.3567770845984905,1.5233408436158215e-13,1.7208255892327138e-13,4.130839300865921e-11,-2.9697687209943664e-12,4.263109606192738e-13,4.784094808296937e-10,1.0,4.130839300865924e-11,-1.7208255891697872e-13,-4.130839300865921e-11,1.0,1.5233408436869058e-13,1.7208255892327138e-13,-1.5233408436158215e-13,1.0,14.076211061912637,-14.076211061913956,14.076211061912957,-14.076211061911637,14.103507488489438,-14.103507488488304,14.103507488489289,-14.103507488490443,-1.5385431721853426e-13,7.679195769502956e-14,1.5851177428761296,6.2991704508116985e-15,-4.777809021089657e-15,0.0,2.396545374039054e-18,0.0,0.01953600040044533,3.357843654500615e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.0,0.048,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.3352594873993198e-14,2.943506801657824e-15,0.029135927769092542,4.144866884846923e-13,-1.4600790203922157e-13,0.3774182570914013,1.20211631539707e-13,1.6324266326193254e-13,4.653016781440782e-11,-2.2785975663928875e-12,-3.9931359696573186e-12,6.06199187047103e-10,1.0,4.653016781440784e-11,-1.6324266325633908e-13,-4.653016781440781e-11,1.0,1.2021163154730272e-13,1.6324266326193254e-13,-1.20211631539707e-13,1.0,14.034314829925089,-14.034314829926075,14.03431482992778,-14.034314829926794,14.061079971136298,-14.061079971138406,14.061079971137044,-14.0610799711348,-2.0963237278346213e-13,6.997771169536989e-14,1.5756959419639442,4.695702786237482e-15,8.12771856352163e-15,0.0,5.249371488047058e-18,0.0,0.01886407223090746,3.3894629315128226e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.0,0.0,0.051000000000000004,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.7528135141497697e-14,1.4993613457705821e-15,0.033010717616484726,4.3648450484337e-13,-1.200549440709939e-13,0.39735366975873593,1.0332853147288939e-13,1.2874255339543583e-13,5.2687190747489646e-11,4.0571134032888576e-13,-2.9577110035183587e-12,6.584448729338969e-10,1.0,5.268719074748966e-11,-1.2874255338999176e-13,-5.2687190747489646e-11,1.0,1.0332853147967248e-13,1.2874255339543583e-13,-1.0332853147288939e-13,1.0,13.993238321616124,-13.993238321615484,13.99323832161661,-13.99323832161725,14.019477842570804,-14.019477842571977,14.019477842574187,-14.019477842573103,-2.2251157374268949e-13,5.800494415887599e-14,1.5664857498044227,-3.0417781399383567e-15,5.352893942549237e-15,0.0,2.2206732444778377e-16,0.0,0.017989282383515277,3.050017873333957e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.0,0.054000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.1690128776325618e-14,1.2385476253163013e-16,0.037081391146815426,3.5009798812019825e-13,-1.9556674510072827e-13,0.41659917075536884,1.0416007557665875e-13,1.1290939088998312e-13,5.946161633646794e-11,-1.5102711597027945e-12,2.347619813262304e-12,7.745581682309637e-10,1.0,5.946161633646795e-11,-1.1290939088378959e-13,-5.946161633646795e-11,1.0,1.0416007558337252e-13,1.1290939088998312e-13,-1.0416007557665875e-13,1.0,13.952972803491589,-13.952972803492093,13.952972803489974,-13.952972803489471,13.97869184212953,-13.978691842128429,13.97869184212964,-13.97869184213058,-1.8233303785899147e-13,9.566142092363218e-14,1.5574836004396273,2.3782660017118773e-15,-1.0032578439072601e-14,0.0,4.723586342132055e-18,0.0,0.01691860885318458,2.833848694680216e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.05700000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.5467876879111457e-14,-1.78164282397438e-15,0.04134112748274367,4.180791386832431e-13,-1.5530241962776372e-13,0.43517033944264655,9.512914646039225e-14,1.2700752441365796e-13,6.74888218074682e-11,1.2228413788642743e-12,-2.9567603690976927e-13,8.876862119091827e-10,1.0,6.748882180746822e-11,-1.2700752440723782e-13,-6.748882180746822e-11,1.0,9.512914646896385e-14,1.2700752441365796e-13,-9.512914646039225e-14,1.0,13.913509484567552,-13.913509484566378,13.913509484565829,-13.913509484567005,13.938713255847917,-13.938713255848526,13.938713255845576,-13.938713255844952,-2.175185062057621e-13,7.691701291014669e-14,1.548685969417018,-5.5508608350118245e-15,-2.589966392658571e-15,0.0,5.700744089741309e-18,0.0,0.01565887251725634,3.041398991277642e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.06000000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.950564483583797e-14,-3.643663119845185e-15,0.04578326021912106,3.51693917959782e-13,-2.2062518833507206e-13,0.4530824946564414,9.62733451737979e-14,1.3043980187881564e-13,7.654350539634124e-11,-1.627214756277673e-12,1.559198840619794e-12,9.511044233001206e-10,1.0,7.654350539634125e-11,-1.3043980187144654e-13,-7.654350539634125e-11,1.0,9.627334518378223e-14,1.3043980187881564e-13,-9.62733451737979e-14,1.0,13.874839510072453,-13.874839510073027,13.874839510071338,-13.874839510070764,13.899533338160632,-13.899533338159092,13.899533338158738,-13.899533338160225,-1.8706717414101907e-13,1.0983233518284332e-13,1.540089371442017,2.702988508675092e-15,-7.95236079092645e-15,0.0,3.317283789723056e-18,0.0,0.01421673978087895,3.0255931922886587e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.0,0.0,0.063,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.312152022218406e-14,-6.039209573521114e-15,0.050401274828702665,4.016204480473234e-13,-2.7376128208820853e-13,0.47035068546768144,7.455709932571282e-14,1.4731136315575443e-13,8.596325686442207e-11,-3.3769578680047902e-12,1.1389017522069342e-12,9.199539072760095e-10,1.0,8.596325686442208e-11,-1.4731136314934525e-13,-8.596325686442208e-11,1.0,7.455709933837619e-14,1.4731136315575443e-13,-7.455709932571282e-14,1.0,13.83695398976061,-13.836953989762314,13.836953989760794,-13.83695398975909,13.861144325601787,-13.86114432560272,13.861144325600778,-13.861144325599913,-2.133335735563072e-13,1.3705249494409204e-13,1.531690365718037,7.998418124541284e-15,-7.142390764979106e-15,0.0,3.3345502796660334e-18,0.0,0.012598725171297336,3.302150893007892e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.0,0.066,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.719179609913735e-14,-8.68049537660528e-15,0.0551888060565531,3.830031822491172e-13,-2.2319817604848912e-13,0.48698971928607565,4.298194001903263e-14,1.6213990970242408e-13,9.53865962783839e-11,-2.1245507053046582e-12,3.5033051746664515e-12,1.0174310009604168e-09,1.0,9.538659627838392e-11,-1.6213990969832417e-13,-9.538659627838392e-11,1.0,4.2981940034498605e-14,1.6213990970242408e-13,-4.298194001903263e-14,1.0,13.799843952205253,-13.799843952206286,13.799843952203219,-13.799843952202185,13.823535960400674,-13.823535960402817,13.82353596040127,-13.823535960399086,-2.0627966691461296e-13,1.1363929344424428e-13,1.5234855448415026,4.845195506420372e-15,-1.4377931995185264e-14,0.0,3.8728016046730814e-18,0.0,0.0108111939434469,3.1992723866261376e-13,0.0,0.0,1.1,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
