time_s,ardg_active,ardg_blend,ardg_correction_x_nm,ardg_correction_y_nm,ardg_residual_tau_x_nm,ardg_residual_tau_y_nm,ardg_translation_residual_n,ardg_torque_mode,ardg_translation_score,ardg_safety_valid
26.95,0.0,0.0,0.0,0.0,4.150247404203966e-18,-6.6779070824706585e-18,2.373505334831799e-15,0.0,4.747010669663598e-13,1.0
26.96,0.0,0.0,0.0,0.0,5.107954061287111e-19,-1.519576656772164e-17,2.277859921758227e-15,0.0,4.555719843516454e-13,1.0
26.97,0.0,0.0,0.0,0.0,3.970441231260992e-18,-1.8364146470501534e-17,2.2026097561312795e-15,0.0,4.405219512262559e-13,1.0
26.98,0.0,0.0,0.0,0.0,8.136731479823302e-18,-1.2112455722947783e-17,2.149390853298288e-15,0.0,4.298781706596576e-13,1.0
26.990000000000002,0.0,0.0,0.0,0.0,9.69025963159927e-18,-1.1510380601401445e-17,2.040510855727639e-15,0.0,4.0810217114552776e-13,1.0
27.0,0.0,0.0,0.0,0.0,1.1316709047747746e-17,-1.0340086983012812e-17,1.9666712172133337e-15,0.0,3.9333424344266674e-13,1.0
27.01,0.0,0.0,0.0,0.0,1.2576162299892112e-17,-1.0440478731972223e-17,1.895104122666095e-15,0.0,3.79020824533219e-13,1.0
27.02,0.0,0.0,0.0,0.0,1.4832636918599244e-17,-1.1493851453170771e-18,1.7216162536276728e-15,0.0,3.4432325072553453e-13,1.0
27.03,0.0,0.0,0.0,0.0,1.8259735358114016e-17,-4.428199978348582e-18,1.6036964321877768e-15,0.0,3.2073928643755536e-13,1.0
27.04,0.0,0.0,0.0,0.0,2.8329318893122404e-18,-1.1997117261888556e-17,1.4788490502218079e-15,0.0,2.957698100443616e-13,1.0
27.05,0.0,0.0,0.0,0.0,1.0513055743979037e-17,7.457189471549986e-18,1.310678342757723e-15,0.0,2.6213566855154456e-13,1.0
27.060000000000002,0.0,0.0,0.0,0.0,4.633923719954374e-19,-6.40627581036346e-18,1.185990668273014e-15,0.0,2.371981336546028e-13,1.0
27.07,0.0,0.0,0.0,0.0,3.477004367165568e-18,-5.925024143115215e-18,1.146923978560092e-15,0.0,2.293847957120184e-13,1.0
27.080000000000002,0.0,0.0,0.0,0.0,-9.334647752582619e-19,-8.252674550112685e-18,1.0154956840382977e-15,0.0,2.0309913680765954e-13,1.0
27.09,0.0,0.0,0.0,0.0,1.1619844553689267e-17,-6.554733013111391e-19,8.409376283843306e-16,0.0,1.681875256768661e-13,1.0
27.1,0.0,0.0,0.0,0.0,-1.0606285936086165e-17,-9.149502023332784e-18,7.969553511273724e-16,0.0,1.5939107022547448e-13,1.0
27.11,0.0,0.0,0.0,0.0,-8.50700658496738e-18,2.428487835630093e-18,7.431776085598879e-16,0.0,1.4863552171197757e-13,1.0
27.12,0.0,0.0,0.0,0.0,-1.009703041223476e-18,-6.802805728855419e-19,7.250760069343742e-16,0.0,1.4501520138687483e-13,1.0
27.13,0.0,0.0,0.0,0.0,-1.885263976506194e-18,2.2371636824345194e-18,5.901052393018542e-16,0.0,1.1802104786037084e-13,1.0
27.14,0.0,0.0,0.0,0.0,7.36015911306595e-18,-2.7639064715465565e-19,4.947860407215623e-16,0.0,9.895720814431246e-14,1.0
27.150000000000002,0.0,0.0,0.0,0.0,-1.210392419319955e-18,-8.132880306537121e-19,4.528996597149573e-16,0.0,9.057993194299146e-14,1.0
27.16,0.0,0.0,0.0,0.0,5.3239179894330475e-18,-1.1989763515826269e-17,4.0355094088305233e-16,0.0,8.071018817661047e-14,1.0
27.17,0.0,0.0,0.0,0.0,1.3755811900749376e-18,-1.925898656494047e-18,3.640616523781774e-16,0.0,7.281233047563547e-14,1.0
27.18,0.0,0.0,0.0,0.0,1.0617165648586501e-17,-1.043940018516272e-17,3.1145840040745167e-16,0.0,6.229168008149033e-14,1.0
27.19,0.0,0.0,0.0,0.0,1.7416224562662013e-17,-6.839166407996904e-18,2.9918752714199095e-16,0.0,5.983750542839819e-14,1.0
27.2,0.0,0.0,0.0,0.0,1.6095849089696584e-17,-6.488846512534319e-18,2.79529420810239e-16,0.0,5.59058841620478e-14,1.0
27.21,0.0,0.0,0.0,0.0,-2.298087210094635e-19,2.6187843427993076e-18,3.0180947454139656e-16,0.0,6.036189490827931e-14,1.0
27.22,0.0,0.0,0.0,0.0,-6.8316037107789374e-18,7.468991465119747e-18,3.8802504875556464e-16,0.0,7.760500975111293e-14,1.0
27.23,0.0,0.0,0.0,0.0,-1.311742369043103e-18,4.062521836253062e-18,4.852854054094806e-16,0.0,9.705708108189613e-14,1.0
27.240000000000002,0.0,0.0,0.0,0.0,-1.3244095356367288e-17,7.393638398758112e-18,4.933496432797677e-16,0.0,9.866992865595354e-14,1.0
27.25,0.0,0.0,0.0,0.0,-4.901175990269967e-18,1.9636641487210865e-18,5.133317892652011e-16,0.0,1.0266635785304022e-13,1.0
27.26,0.0,0.0,0.0,0.0,-2.12014408620529e-18,1.3005433176946195e-19,5.012797342006948e-16,0.0,1.0025594684013895e-13,1.0
27.27,0.0,0.0,0.0,0.0,9.799413868786428e-18,2.853811961682332e-19,5.215893966300892e-16,0.0,1.0431787932601785e-13,1.0
27.28,0.0,0.0,0.0,0.0,1.0115754228698888e-17,3.4285402977152174e-18,6.199230024344599e-16,0.0,1.23984600486892e-13,1.0
27.29,0.0,0.0,0.0,0.0,9.801874725469903e-18,4.448796099260916e-18,6.63736852717142e-16,0.0,1.327473705434284e-13,1.0
27.3,0.0,0.0,0.0,0.0,1.020078652058963e-17,1.2629828720090374e-17,6.534043308796851e-16,0.0,1.30680866175937e-13,1.0
27.310000000000002,0.0,0.0,0.0,0.0,1.103861462582696e-17,1.1145077608975215e-17,6.443828249638839e-16,0.0,1.2887656499277677e-13,1.0
27.32,0.0,0.0,0.0,0.0,1.1748850358917876e-17,9.617967055113613e-18,6.266366768272817e-16,0.0,1.2532733536545632e-13,1.0
27.330000000000002,0.0,0.0,0.0,0.0,9.230890632633037e-18,6.371222212307424e-18,6.288851937390441e-16,0.0,1.2577703874780882e-13,1.0
27.34,0.0,0.0,0.0,0.0,2.7124882396781587e-17,4.956052062479622e-18,6.377224892310195e-16,0.0,1.275444978462039e-13,1.0
27.35,0.0,0.0,0.0,0.0,6.755653502917689e-18,2.5607139197109018e-18,6.279020881507276e-16,0.0,1.2558041763014552e-13,1.0
27.36,0.0,0.0,0.0,0.0,1.7029611623137764e-17,-7.433053870571217e-18,6.127371367850119e-16,0.0,1.2254742735700238e-13,1.0
27.37,0.0,0.0,0.0,0.0,9.877332308988572e-18,-5.420833807436193e-18,5.752542251094407e-16,0.0,1.1505084502188814e-13,1.0
27.38,0.0,0.0,0.0,0.0,7.744119250987825e-18,-1.555258367230921e-18,6.830866936175281e-16,0.0,1.3661733872350562e-13,1.0
27.39,0.0,0.0,0.0,0.0,2.486051620625729e-17,-4.484980323213199e-18,7.02677102936608e-16,0.0,1.405354205873216e-13,1.0
27.400000000000002,0.0,0.0,0.0,0.0,8.297911879414651e-19,1.5669493902350835e-17,7.005920376875973e-16,0.0,1.4011840753751945e-13,1.0
27.41,0.0,0.0,0.0,0.0,3.575463748946067e-18,-1.0027230288170568e-17,8.021926946656033e-16,0.0,1.6043853893312066e-13,1.0
27.42,0.0,0.0,0.0,0.0,2.373170121213325e-18,-1.702342833736079e-17,8.709637332419831e-16,0.0,1.7419274664839662e-13,1.0
27.43,0.0,0.0,0.0,0.0,4.74928168208964e-18,-1.3201003438793122e-17,8.511306930042141e-16,0.0,1.702261386008428e-13,1.0
27.44,0.0,0.0,0.0,0.0,-3.484281421689461e-18,-8.390295156957875e-18,8.790516913226631e-16,0.0,1.7581033826453261e-13,1.0
27.45,0.0,0.0,0.0,0.0,7.703442830363822e-18,-5.6214911353019006e-18,8.887761770340574e-16,0.0,1.7775523540681148e-13,1.0
27.46,0.0,0.0,0.0,0.0,1.8196258154501993e-18,9.937203317131131e-18,9.626714497675582e-16,0.0,1.9253428995351164e-13,1.0
27.47,0.0,0.0,0.0,0.0,7.795968370105171e-19,4.075532062108975e-18,1.0154904514495404e-15,0.0,2.0309809028990806e-13,1.0
27.48,0.0,0.0,0.0,0.0,-3.737147601736236e-18,1.7966587002737903e-18,1.0364702743569802e-15,0.0,2.0729405487139603e-13,1.0
27.490000000000002,0.0,0.0,0.0,0.0,-5.8602147864109975e-18,-5.8030443394221855e-18,9.894192336436944e-16,0.0,1.978838467287389e-13,1.0
27.5,0.0,0.0,0.0,0.0,1.4719676541499832e-19,-3.0169687818161124e-18,9.972916221877623e-16,0.0,1.9945832443755246e-13,1.0
27.51,0.0,0.0,0.0,0.0,6.072952340623745e-19,-4.6759688897226305e-18,1.0071383377614186e-15,0.0,2.0142766755228372e-13,1.0
27.52,0.0,0.0,0.0,0.0,-2.415255591066831e-18,-8.986626851958295e-18,9.630814269266287e-16,0.0,1.9261628538532573e-13,1.0
27.53,0.0,0.0,0.0,0.0,3.1796156516029134e-18,-6.9105764794978386e-18,9.437789742741142e-16,0.0,1.8875579485482284e-13,1.0
27.54,0.0,0.0,0.0,0.0,8.003595115900979e-18,-5.445181260747123e-18,9.316798144653848e-16,0.0,1.8633596289307695e-13,1.0
27.55,0.0,0.0,0.0,0.0,9.539629118887758e-18,-1.0863062680716584e-18,8.699923440050444e-16,0.0,1.7399846880100887e-13,1.0
27.560000000000002,0.0,0.0,0.0,0.0,1.0378033553073674e-17,-1.123602097281132e-18,8.283387356986544e-16,0.0,1.6566774713973087e-13,1.0
27.57,0.0,0.0,0.0,0.0,1.1358445544519148e-17,-3.818550023704613e-18,7.629773858701961e-16,0.0,1.5259547717403923e-13,1.0
27.580000000000002,0.0,0.0,0.0,0.0,1.2285383806796732e-17,-3.680785476059739e-18,6.948985154190061e-16,0.0,1.3897970308380123e-13,1.0
27.59,0.0,0.0,0.0,0.0,1.8706057729024573e-17,-1.1478637456716803e-18,7.508681656932726e-16,0.0,1.501736331386545e-13,1.0
27.6,0.0,0.0,0.0,0.0,2.512447892608137e-17,-2.1691090584845815e-18,7.847963461465746e-16,0.0,1.5695926922931492e-13,1.0
27.61,0.0,0.0,0.0,0.0,1.96373443411851e-17,-1.717671281889808e-17,7.667075019991431e-16,0.0,1.5334150039982862e-13,1.0
27.62,0.0,0.0,0.0,0.0,1.1882177724028289e-17,-1.8010369528468742e-17,7.084487501747108e-16,0.0,1.4168975003494215e-13,1.0
27.63,0.0,0.0,0.0,0.0,1.3689278090773548e-17,-1.2993244505670063e-17,6.577077563328399e-16,0.0,1.3154155126656798e-13,1.0
27.64,0.0,0.0,0.0,0.0,2.525638221604599e-17,-2.58898692386523e-18,5.892156692192043e-16,0.0,1.1784313384384087e-13,1.0
27.650000000000002,0.0,0.0,0.0,0.0,1.6428712411638843e-17,-1.3949194264553422e-17,7.029379914762251e-16,0.0,1.4058759829524502e-13,1.0
27.66,0.0,0.0,0.0,0.0,3.184613412363506e-17,-1.108777648897048e-17,7.286650045647497e-16,0.0,1.4573300091294995e-13,1.0
27.67,0.0,0.0,0.0,0.0,1.4506318743388228e-17,-2.548759876839684e-17,7.9749772681789e-16,0.0,1.59499545363578e-13,1.0
27.68,0.0,0.0,0.0,0.0,9.577473861469773e-18,-1.1231277385559243e-17,8.116920765987354e-16,0.0,1.6233841531974707e-13,1.0
27.69,0.0,0.0,0.0,0.0,5.021480531818267e-18,-8.486030056969843e-18,8.092929169241731e-16,0.0,1.618585833848346e-13,1.0
27.7,0.0,0.0,0.0,0.0,9.121310119169605e-18,-1.6922790555405815e-17,7.23276928306899e-16,0.0,1.446553856613798e-13,1.0
27.71,0.0,0.0,0.0,0.0,2.433190674786109e-17,-5.599542507441404e-18,5.800980105342033e-16,0.0,1.1601960210684065e-13,1.0
27.72,0.0,0.0,0.0,0.0,2.6105847524935134e-17,-3.437728411129443e-18,5.190793394147062e-16,0.0,1.0381586788294124e-13,1.0
27.73,0.0,0.0,0.0,0.0,2.320961415385105e-17,-3.168683228246052e-18,5.632975768795947e-16,0.0,1.1265951537591893e-13,1.0
27.740000000000002,0.0,0.0,0.0,0.0,3.9489760489154746e-17,-7.15554165634862e-18,6.131193654249261e-16,0.0,1.2262387308498522e-13,1.0
27.75,0.0,0.0,0.0,0.0,1.401315703851573e-17,-9.257732359444776e-18,6.18158716721331e-16,0.0,1.236317433442662e-13,1.0
27.76,0.0,0.0,0.0,0.0,2.043104619216485e-17,-1.5972008757762064e-17,5.703010837241624e-16,0.0,1.1406021674483248e-13,1.0
27.77,0.0,0.0,0.0,0.0,2.316930295858639e-17,-1.7688238085817966e-17,5.212810848175544e-16,0.0,1.0425621696351087e-13,1.0
27.78,0.0,0.0,0.0,0.0,2.6226663330024727e-17,-1.890636798016615e-17,4.595541671396562e-16,0.0,9.191083342793123e-14,1.0
27.79,0.0,0.0,0.0,0.0,3.74670122331251e-17,-1.2808047230438315e-17,3.9052395308389863e-16,0.0,7.810479061677972e-14,1.0
27.8,0.0,0.0,0.0,0.0,3.300608664737474e-17,-1.6148570451163856e-17,4.4283130333879304e-16,0.0,8.85662606677586e-14,1.0
27.810000000000002,0.0,0.0,0.0,0.0,4.21108104650394e-17,-2.9541250924389167e-17,5.068170095435125e-16,0.0,1.0136340190870249e-13,1.0
27.82,0.0,0.0,0.0,0.0,2.2902864660274945e-17,-2.6324566045385603e-17,5.590413251165346e-16,0.0,1.1180826502330692e-13,1.0
27.830000000000002,0.0,0.0,0.0,0.0,2.0096191829291733e-17,-2.5353153674252387e-17,6.295885726514458e-16,0.0,1.2591771453028917e-13,1.0
27.84,0.0,0.0,0.0,0.0,6.145223035870534e-18,-7.504524662595355e-18,6.540188498074017e-16,0.0,1.3080376996148034e-13,1.0
27.85,0.0,0.0,0.0,0.0,1.2168860688107987e-17,-2.233883109252934e-18,6.705300415906424e-16,0.0,1.3410600831812848e-13,1.0
27.86,0.0,0.0,0.0,0.0,1.147030780533627e-17,-3.9416102601259856e-19,7.435835088305269e-16,0.0,1.487167017661054e-13,1.0
27.87,0.0,0.0,0.0,0.0,1.780455808208351e-17,-6.947591027178786e-18,7.594970892163004e-16,0.0,1.5189941784326006e-13,1.0
27.88,0.0,0.0,0.0,0.0,6.133707324377285e-18,-7.808408818850693e-18,7.399040036944019e-16,0.0,1.4798080073888037e-13,1.0
27.89,0.0,0.0,0.0,0.0,9.26806086967695e-18,-8.46778761675995e-18,7.065723378613674e-16,0.0,1.4131446757227347e-13,1.0
27.900000000000002,0.0,0.0,0.0,0.0,1.220214058496984e-17,-1.0137275282737662e-17,6.640290795611044e-16,0.0,1.328058159122209e-13,1.0
27.91,0.0,0.0,0.0,0.0,3.349183369375681e-17,-1.2665754468455237e-17,6.353502751539499e-16,0.0,1.2707005503078996e-13,1.0
27.92,0.0,0.0,0.0,0.0,3.172047652006355e-17,-1.1355365367995542e-17,6.674748484704098e-16,0.0,1.3349496969408196e-13,1.0
27.93,0.0,0.0,0.0,0.0,1.2791153949013516e-17,-1.482893900974943e-17,7.632493048708417e-16,0.0,1.5264986097416833e-13,1.0
27.94,0.0,0.0,0.0,0.0,1.7486072530741167e-17,-4.747101238180489e-18,7.439504359191237e-16,0.0,1.4879008718382474e-13,1.0
27.95,0.0,0.0,0.0,0.0,1.3388560750089758e-17,-1.2942300029690662e-17,7.30055098280101e-16,0.0,1.460110196560202e-13,1.0
27.96,0.0,0.0,0.0,0.0,1.3978271651394564e-17,-1.1580446265967495e-17,7.255277712813628e-16,0.0,1.4510555425627256e-13,1.0
27.97,0.0,0.0,0.0,0.0,1.7038624792713392e-17,-1.5050434338067087e-17,6.599806077146124e-16,0.0,1.3199612154292248e-13,1.0
27.98,0.0,0.0,0.0,0.0,1.4223517832499893e-17,-1.2331430938176972e-17,6.193184937522046e-16,0.0,1.2386369875044092e-13,1.0
27.990000000000002,0.0,0.0,0.0,0.0,2.1514705704264245e-17,-1.6080243019484326e-17,5.257330826383432e-16,0.0,1.0514661652766865e-13,1.0
28.0,0.0,0.0,0.0,0.0,2.278940226272095e-17,-1.475751269618214e-17,4.542150552706156e-16,0.0,9.084301105412312e-14,1.0
28.01,0.0,0.0,0.0,0.0,1.774134901528645e-17,-1.3098732065525227e-17,5.425258080609669e-16,0.0,1.0850516161219338e-13,1.0
28.02,0.0,0.0,0.0,0.0,2.5582220724569665e-17,-2.2436438813596245e-17,6.53653191701528e-16,0.0,1.307306383403056e-13,1.0
28.03,0.0,0.0,0.0,0.0,9.118533964810787e-18,-1.5008165008351107e-17,6.901564892836536e-16,0.0,1.3803129785673072e-13,1.0
28.04,0.0,0.0,0.0,0.0,-4.887143202111035e-18,1.6293581515633123e-18,6.825254668785044e-16,0.0,1.3650509337570088e-13,1.0
28.05,0.0,0.0,0.0,0.0,7.567035704364597e-18,-1.1747512221746185e-17,6.33785066816408e-16,0.0,1.2675701336328161e-13,1.0
28.060000000000002,0.0,0.0,0.0,0.0,7.806488466926527e-18,-7.29707512236602e-18,6.684777992043294e-16,0.0,1.3369555984086587e-13,1.0
28.07,0.0,0.0,0.0,0.0,8.182989839963915e-18,-8.025949294115853e-18,6.717571189983981e-16,0.0,1.3435142379967961e-13,1.0
28.080000000000002,0.0,0.0,0.0,0.0,1.0034590835465337e-17,-1.0556075795128578e-17,6.412510321017227e-16,0.0,1.2825020642034453e-13,1.0
28.09,0.0,0.0,0.0,0.0,1.1440712053604075e-17,-1.1538137499081844e-17,6.129749522866678e-16,0.0,1.2259499045733357e-13,1.0
28.1,0.0,0.0,0.0,0.0,1.7731985357085174e-17,-1.9666666127349614e-17,5.653351156084721e-16,0.0,1.1306702312169442e-13,1.0
28.11,0.0,0.0,0.0,0.0,1.8169701948260217e-17,-1.7077736625362772e-17,5.394022801331239e-16,0.0,1.0788045602662477e-13,1.0
28.12,0.0,0.0,0.0,0.0,2.399005818700893e-17,-1.9224112244756656e-17,4.890783507356878e-16,0.0,9.781567014713756e-14,1.0
28.13,0.0,0.0,0.0,0.0,2.1879068416497952e-17,-1.0700802318046168e-17,5.27465785286168e-16,0.0,1.054931570572336e-13,1.0
28.14,0.0,0.0,0.0,0.0,2.218697564539964e-17,-2.153323596353738e-17,4.858986807946023e-16,0.0,9.717973615892047e-14,1.0
28.150000000000002,0.0,0.0,0.0,0.0,2.4069007714118582e-17,-2.26458245189674e-17,4.1726890401553036e-16,0.0,8.345378080310607e-14,1.0
28.16,0.0,0.0,0.0,0.0,2.6276941250272263e-17,-2.4380673791630122e-17,3.682191563695133e-16,0.0,7.364383127390267e-14,1.0
28.17,0.0,0.0,0.0,0.0,2.5208358202604534e-17,-2.2782899037091418e-17,3.5044309143694516e-16,0.0,7.008861828738904e-14,1.0
28.18,0.0,0.0,0.0,0.0,1.608482665972973e-17,-3.071421721701953e-17,3.9704359333918316e-16,0.0,7.940871866783663e-14,1.0
28.19,0.0,0.0,0.0,0.0,1.1550354462257064e-17,-2.510870249089072e-17,4.4322015509637327e-16,0.0,8.864403101927465e-14,1.0
28.2,0.0,0.0,0.0,0.0,2.0083261171730336e-17,-1.7191611653211597e-17,4.498529970887514e-16,0.0,8.997059941775027e-14,1.0
28.21,0.0,0.0,0.0,0.0,5.750039912021613e-18,-6.267345724661476e-18,4.651213265160474e-16,0.0,9.302426530320948e-14,1.0
28.22,0.0,0.0,0.0,0.0,6.694635158298592e-18,-6.363106782987455e-18,4.728482582961646e-16,0.0,9.456965165923291e-14,1.0
28.23,0.0,0.0,0.0,0.0,9.463152338349866e-18,-4.7365961891388155e-18,4.107661171134124e-16,0.0,8.215322342268248e-14,1.0
28.240000000000002,0.0,0.0,0.0,0.0,1.0797821353082675e-17,-8.808564727562268e-18,3.861598228638189e-16,0.0,7.723196457276377e-14,1.0
28.25,0.0,0.0,0.0,0.0,1.6102178489680007e-17,-9.614431669365861e-18,3.780684065857041e-16,0.0,7.561368131714082e-14,1.0
28.26,0.0,0.0,0.0,0.0,2.363569015666235e-17,-2.4018924822991658e-17,4.358911478824111e-16,0.0,8.717822957648222e-14,1.0
28.27,0.0,0.0,0.0,0.0,1.7867377505813777e-17,-2.151508877952476e-17,4.71656503175529e-16,0.0,9.43313006351058e-14,1.0
28.28,0.0,0.0,0.0,0.0,8.281465605185175e-18,-1.1827203778117034e-17,4.719652326550421e-16,0.0,9.439304653100841e-14,1.0
28.29,0.0,0.0,0.0,0.0,1.3282431530686619e-17,-9.573667136599386e-18,5.2016980755637305e-16,0.0,1.0403396151127461e-13,1.0
28.3,0.0,0.0,0.0,0.0,1.449781876982338e-17,-8.918627182271511e-18,5.225615931551719e-16,0.0,1.0451231863103439e-13,1.0
28.310000000000002,0.0,0.0,0.0,0.0,1.6457860118488656e-17,-8.709890254327638e-18,5.179654483910842e-16,0.0,1.0359308967821684e-13,1.0
28.32,0.0,0.0,0.0,0.0,1.774439238327533e-17,-1.0053877332713e-17,5.00204414799626e-16,0.0,1.0004088295992519e-13,1.0
28.330000000000002,0.0,0.0,0.0,0.0,1.7870722885266663e-17,-1.1420043195751262e-17,4.980696795951798e-16,0.0,9.961393591903596e-14,1.0
28.34,0.0,0.0,0.0,0.0,1.571825695147235e-17,-1.117394199630046e-17,5.629618091016254e-16,0.0,1.1259236182032508e-13,1.0
28.35,0.0,0.0,0.0,0.0,1.7878098318592276e-17,-1.2687289916598467e-17,5.005312818223042e-16,0.0,1.0010625636446084e-13,1.0
28.36,0.0,0.0,0.0,0.0,1.0322593660648343e-17,3.614380970905539e-18,4.18504908873315e-16,0.0,8.370098177466299e-14,1.0
28.37,0.0,0.0,0.0,0.0,2.142140881771838e-17,2.168805360949479e-18,3.76169240298251e-16,0.0,7.52338480596502e-14,1.0
28.38,0.0,0.0,0.0,0.0,2.4285016869855262e-17,-1.1941378224351157e-17,3.9281335827350194e-16,0.0,7.856267165470038e-14,1.0
28.39,0.0,0.0,0.0,0.0,2.1221830311651947e-17,-1.1112084590112509e-17,4.1097151804800113e-16,0.0,8.219430360960022e-14,1.0
28.400000000000002,0.0,0.0,0.0,0.0,1.9051088265470336e-17,-8.849711781587145e-18,4.696877539285668e-16,0.0,9.393755078571336e-14,1.0
28.41,0.0,0.0,0.0,0.0,7.19967032080648e-18,-8.5346437472127e-18,4.835375100671945e-16,0.0,9.67075020134389e-14,1.0
28.42,0.0,0.0,0.0,0.0,2.932155904375936e-19,5.017439830152822e-18,4.943689696066286e-16,0.0,9.887379392132571e-14,1.0
28.43,0.0,0.0,0.0,0.0,5.878607919183152e-19,1.1063691754202978e-19,5.956582546135687e-16,0.0,1.1913165092271375e-13,1.0
28.44,0.0,0.0,0.0,0.0,-8.081616286243834e-19,1.2088126573621114e-18,6.689471401414265e-16,0.0,1.337894280282853e-13,1.0
28.45,0.0,0.0,0.0,0.0,-1.141654861883082e-17,4.646439904835847e-18,8.130498679897027e-16,0.0,1.6260997359794054e-13,1.0
28.46,0.0,0.0,0.0,0.0,-1.0037147183686296e-17,6.455107716873303e-18,8.797643196426712e-16,0.0,1.7595286392853424e-13,1.0
28.47,0.0,0.0,0.0,0.0,-1.285463091027617e-17,3.1093911379406396e-18,7.55086486744281e-16,0.0,1.510172973488562e-13,1.0
28.48,0.0,0.0,0.0,0.0,-5.802691071675149e-18,7.712274211693316e-18,8.144128583068913e-16,0.0,1.6288257166137826e-13,1.0
28.490000000000002,0.0,0.0,0.0,0.0,4.175021900991778e-19,4.31509604739161e-18,8.710737529619202e-16,0.0,1.7421475059238401e-13,1.0
28.5,0.0,0.0,0.0,0.0,-1.4340975715422718e-17,1.8433492331681505e-17,8.985481325353886e-16,0.0,1.7970962650707772e-13,1.0
28.51,0.0,0.0,0.0,0.0,-8.456279221852819e-18,1.0849255309533535e-17,8.454918496117184e-16,0.0,1.6909836992234368e-13,1.0
28.52,0.0,0.0,0.0,0.0,-6.8986306820376035e-18,8.471358177901537e-18,8.048537194327233e-16,0.0,1.6097074388654465e-13,1.0
28.53,0.0,0.0,0.0,0.0,-5.941713546103442e-18,6.98543069126979e-18,7.680689086786564e-16,0.0,1.5361378173573127e-13,1.0
28.54,0.0,0.0,0.0,0.0,-5.156741298308658e-18,4.784225465559737e-18,6.786188223617487e-16,0.0,1.3572376447234972e-13,1.0
28.55,0.0,0.0,0.0,0.0,-3.794693713805518e-18,4.140520023658374e-18,6.159375096799843e-16,0.0,1.2318750193599686e-13,1.0
28.560000000000002,0.0,0.0,0.0,0.0,-3.1729887264971062e-18,5.459677493343185e-18,5.966547768555602e-16,0.0,1.1933095537111202e-13,1.0
28.57,0.0,0.0,0.0,0.0,3.0421246596326973e-18,-2.3894589534162115e-18,6.395788597877878e-16,0.0,1.2791577195755754e-13,1.0
28.580000000000002,0.0,0.0,0.0,0.0,2.8043776792618927e-18,4.765350157565173e-18,6.440343652655278e-16,0.0,1.2880687305310555e-13,1.0
28.59,0.0,0.0,0.0,0.0,-5.925444739063188e-18,1.0349542076964231e-17,6.190529411257539e-16,0.0,1.238105882251508e-13,1.0
28.6,0.0,0.0,0.0,0.0,-1.209700784871175e-17,1.2138380981237971e-17,5.442326916869345e-16,0.0,1.0884653833738689e-13,1.0
28.61,0.0,0.0,0.0,0.0,3.8829450741901995e-18,4.1481233542867654e-18,4.294723530982417e-16,0.0,8.589447061964834e-14,1.0
28.62,0.0,0.0,0.0,0.0,-1.002978690775288e-17,6.012681721875455e-18,3.2232268659879213e-16,0.0,6.446453731975843e-14,1.0
28.63,0.0,0.0,0.0,0.0,1.0859832658490693e-17,-1.5168112061103205e-17,1.977566647461968e-16,0.0,3.9551332949239356e-14,1.0
28.64,0.0,0.0,0.0,0.0,4.516614460612353e-18,-1.0889991469361992e-17,1.3325602274040373e-16,0.0,2.6651204548080747e-14,1.0
28.650000000000002,0.0,0.0,0.0,0.0,3.84690888998059e-18,-9.279647666049888e-18,8.265343742198756e-17,0.0,1.653068748439751e-14,1.0
28.66,0.0,0.0,0.0,0.0,1.8586505689093407e-18,-5.315478444999258e-18,1.1108142292797806e-16,0.0,2.221628458559561e-14,1.0
28.67,0.0,0.0,0.0,0.0,3.02376942477759e-18,-3.96301406031083e-18,3.524254014784297e-17,0.0,7.048508029568594e-15,1.0
28.68,0.0,0.0,0.0,0.0,-6.8293393622312225e-18,-4.516266154594222e-18,4.407631160786499e-17,0.0,8.815262321572998e-15,1.0
28.69,0.0,0.0,0.0,0.0,4.63720969642784e-18,-3.885281264546347e-18,1.2554398617829026e-16,0.0,2.510879723565805e-14,1.0
28.7,0.0,0.0,0.0,0.0,8.878440284624205e-19,-1.6714893170545887e-17,1.8020103753516252e-16,0.0,3.6040207507032506e-14,1.0
28.71,0.0,0.0,0.0,0.0,7.798546413915297e-18,-3.779339645493242e-18,3.162465548813682e-16,0.0,6.324931097627364e-14,1.0
28.72,0.0,0.0,0.0,0.0,8.430017237304959e-18,-2.7603539591192354e-18,3.7770887316522164e-16,0.0,7.554177463304432e-14,1.0
28.73,0.0,0.0,0.0,0.0,1.7725158341879615e-17,-1.0854942365540555e-17,4.284880682975881e-16,0.0,8.569761365951762e-14,1.0
28.740000000000002,0.0,0.0,0.0,0.0,1.3173112865105848e-17,-9.912805252895543e-18,3.7927795217104406e-16,0.0,7.585559043420881e-14,1.0
28.75,0.0,0.0,0.0,0.0,1.0440055533932776e-17,-9.985312598799991e-19,3.9862437705875574e-16,0.0,7.972487541175115e-14,1.0
28.76,0.0,0.0,0.0,0.0,-3.48473993532972e-18,1.799192443688525e-18,2.9009945077952185e-16,0.0,5.801989015590437e-14,1.0
28.77,0.0,0.0,0.0,0.0,-4.930314405526609e-18,-5.803163734375e-18,2.587671560478554e-16,0.0,5.175343120957108e-14,1.0
28.78,0.0,0.0,0.0,0.0,-5.613496852619531e-18,4.5824933919380285e-18,2.2170945184298737e-16,0.0,4.434189036859747e-14,1.0
