time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16],quadChassisTest17_1.perRotorDisturbance
5.67,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0413987259104269e-11,-1.3150766239876664e-12,1.5737936179866798,5.1751089927480445e-12,-5.89657292758961e-12,-0.010772659279455869,-2.272218507578985e-12,4.795152349893018e-12,7.835764406145695e-09,-1.7001818799665037e-12,-1.1422244794115243e-11,9.943880261756128e-10,1.0,7.835764406145683e-09,-4.795152367697586e-12,-7.835764406145693e-09,1.0,-2.272218470005301e-12,4.795152349893018e-12,2.272218507578985e-12,1.0,14.005324472743933,-14.00532447274503,14.00532447274389,-14.005324472742792,14.002696040613834,-14.002696040615087,14.002696040613433,-14.002696040612092,2.734185180296421e-12,3.5513428351338803e-12,1.569192908694716,5.21823805137957e-15,-5.418851833696928e-15,0.0,2.220676270795602e-16,0.0,0.07379361798667983,3.052750825477523e-12,0.9999594806784012,1.0,1.0,-0.0012100821066881122,3600.0,97406.0,0.0
5.68,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0359898644005097e-11,-1.3729061047865178e-12,1.5736762028253828,5.637442451678076e-12,-5.67332182234839e-12,-0.012695490593851284,-2.28778528170601e-12,4.679480430474256e-12,7.845479056843622e-09,-1.6587242845474607e-12,-1.1364119230524659e-11,8.906832548205573e-10,1.0,7.845479056843612e-09,-4.679480448423027e-12,-7.845479056843622e-09,1.0,-2.287785244993244e-12,4.679480430474256e-12,2.28778528170601e-12,1.0,14.009360403891245,-14.0093604038925,14.009360403891197,-14.009360403889941,14.006776661823528,-14.006776661824725,14.00677666182343,-14.006776661822608,2.4805295489592253e-12,3.4713174306486075e-12,1.5700974314089216,5.975772272812803e-15,-6.202745811583576e-15,0.0,4.0324999971843e-18,0.0,0.07367620282538279,3.1005769317401192e-12,0.9999598241499241,1.0,1.0,-0.0011923506245823331,3600.0,97406.0,0.0
5.69,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0301231114090717e-11,-1.4284787791049822e-12,1.5735398377759888,6.096436838741055e-12,-5.44127970101732e-12,-0.014562882914014473,-2.3017977543100327e-12,4.562985106887813e-12,7.854406571373646e-09,-9.290897733660773e-13,-1.2381500761822287e-11,8.933901265375246e-10,1.0,7.854406571373636e-09,-4.562985124967068e-12,-7.854406571373646e-09,1.0,-2.3017977184704924e-12,4.562985106887813e-12,2.3017977543100327e-12,1.0,14.013327617714353,-14.013327617715339,14.01332761771455,-14.013327617713564,14.010788108479256,-14.010788108480613,14.010788108479282,-14.010788108477879,2.226192343573968e-12,3.3858476265692174e-12,1.5709868073711886,4.692569451098725e-15,-3.7524431851982164e-15,0.0,2.2207927592048337e-16,0.0,0.07353983777598883,3.1493310245021835e-12,0.9999601622605722,1.0,1.0,-0.001174710501481266,3600.0,97406.0,0.0
5.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0238041832958894e-11,-1.4817110598832749e-12,1.5733850725733347,6.541653052416452e-12,-5.203523633192038e-12,-0.016375767769605313,-2.3078567290371297e-12,4.43418139716416e-12,7.863376924061064e-09,-4.545007419314385e-13,-1.4916904274659715e-11,9.302473852417572e-10,1.0,7.863376924061055e-09,-4.434181415311708e-12,-7.863376924061064e-09,1.0,-2.30785669416949e-12,4.43418139716416e-12,2.3078567290371297e-12,1.0,14.017226802504855,-14.017226802505716,14.017226802506443,-14.017226802505581,14.014731026346,-14.01473102634699,14.014731026346405,-14.01473102634549,1.9763121042362117e-12,3.2963972791694455e-12,1.5718611778630618,4.1029491495403626e-15,3.4513460100883614e-15,0.0,3.7005708719480485e-18,0.0,0.07338507257333471,3.183855603045362e-12,0.9999604950433173,1.0,1.0,-0.0011573941268995852,3600.0,97406.0,0.0
5.71,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0170565903100513e-11,-1.5326158764162055e-12,1.573212447695265,6.9480377977536124e-12,-4.978546866985102e-12,-0.018135061932584438,-2.313203881923333e-12,4.287424981705767e-12,7.872585010931394e-09,-1.3493111058995132e-12,-1.4529371627164278e-11,8.989024084645415e-10,1.0,7.872585010931384e-09,-4.28742499991666e-12,-7.872585010931394e-09,1.0,-2.313203848170215e-12,4.287424981705767e-12,2.313203881923333e-12,1.0,14.021058636011443,-14.021058636013034,14.021058636013509,-14.021058636011917,14.01860610266321,-14.018606102663677,14.018606102664851,-14.01860610266405,1.7432705800109433e-12,3.2120248190172828e-12,1.5727206821960003,7.569209404623315e-15,2.2613437336477345e-15,0.0,5.5794025127412885e-18,0.0,0.07321244769526492,3.1905012486555844e-12,0.9999608225969981,1.0,1.0,-0.0011401248959350923,3600.0,97406.0,0.0
5.72,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0099051488876693e-11,-1.5812188131402206e-12,1.573022494472541,7.357200514367735e-12,-4.73899906366989e-12,-0.01984167758049119,-2.3241569731076417e-12,4.1423813219478606e-12,7.881541149811061e-09,-8.224966738301408e-13,-1.4576091287837607e-11,8.805530180651294e-10,1.0,7.881541149811051e-09,-4.1423813402657995e-12,-7.881541149811061e-09,1.0,-2.324156940459293e-12,4.1423813219478606e-12,2.3241569731076417e-12,1.0,14.024823805196803,-14.024823805198253,14.024823805198741,-14.02482380519729,14.022414094326844,-14.022414094328932,14.0224140943293,-14.022414094327681,1.506826714316189e-12,3.119356014636612e-12,1.5735654621347368,6.9109927282381125e-15,2.3259549752475238e-15,0.0,2.220726417808427e-16,0.0,0.07302249447254106,3.2030835047875216e-12,0.9999611449421464,1.0,1.0,-0.0011230561433982563,3600.0,97406.0,0.0
5.73,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0023541021804473e-11,-1.6274421372587985e-12,1.5728157351668346,7.742127106436673e-12,-4.5076887019194324e-12,-0.021496517116942608,-2.330822514724951e-12,3.997927996661894e-12,7.890347942973854e-09,-8.464634421883697e-13,-1.4511816543035266e-11,8.5196277965705e-10,1.0,7.890347942973844e-09,-3.997928015052895e-12,-7.890347942973854e-09,1.0,-2.3308224831799077e-12,3.997927996661894e-12,2.330822514724951e-12,1.0,14.028522995923254,-14.028522995924897,14.028522995925345,-14.028522995923701,14.026155717925691,-14.026155717926907,14.026155717927642,-14.026155717926152,1.2802245592941607e-12,3.0295156171310737e-12,1.5743956595774151,7.824958616213959e-15,2.133374707601875e-15,0.0,1.548658513565584e-18,0.0,0.0728157351668346,3.2106231214685835e-12,0.9999614621427267,1.0,1.0,-0.0011061624452464692,3600.0,97406.0,0.0
5.74,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.94422659453831e-12,-1.6713132607994563e-12,1.5725926830587424,8.115116441722294e-12,-4.268283016028971e-12,-0.023100474365755682,-2.3359101875786763e-12,3.852690084120596e-12,7.89875142150728e-09,-2.5161030255710916e-13,-1.4584108973369246e-11,7.940616678303276e-10,1.0,7.898751421507272e-09,-3.85269010257137e-12,-7.898751421507282e-09,1.0,-2.3359101571472347e-12,3.852690084120596e-12,2.3359101875786763e-12,1.0,14.03215689513878,-14.032156895140231,14.032156895140734,-14.032156895139282,14.029831612760805,-14.029831612762747,14.029831612762727,-14.029831612761114,1.0575413452235315e-12,2.9345230914339434e-12,1.5752114170385458,6.903453627988647e-15,2.39509695210982e-15,0.0,4.842188064950247e-18,0.0,0.07259268305874245,3.216291767490203e-12,0.9999617742555197,1.0,1.0,-0.001089444895024307,3600.0,97406.0,0.0
5.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.861231200506994e-12,-1.7128055343717866e-12,1.5723538425346089,8.481301818551947e-12,-4.0281905272847015e-12,-0.02465443433902188,-2.3343625614029344e-12,3.706264462212866e-12,7.906584679449354e-09,1.0046176193495832e-12,-1.4867405141071257e-11,7.291669114645204e-10,1.0,7.906584679449345e-09,-3.706264480669702e-12,-7.906584679449355e-09,1.0,-2.33436253209904e-12,3.706264462212866e-12,2.3343625614029344e-12,1.0,14.035726190262524,-14.035726190263349,14.035726190264045,-14.03572619026322,14.033442456285302,-14.033442456286648,14.033442456287332,-14.033442456285613,8.363266846250706e-13,2.8379912079632916e-12,1.5760128775043416,3.923225601488115e-15,3.319354848915215e-15,0.0,3.3518155059354267e-18,0.0,0.07235384253460886,3.2201268257124664e-12,0.9999620813376189,1.0,1.0,-0.0010728999251958665,3600.0,97406.0,0.0
5.76,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.774706547426129e-12,-1.751912717930963e-12,1.572099709174118,8.821360340228315e-12,-3.797989191223419e-12,-0.02615927330684221,-2.321921483025216e-12,3.5602487322783703e-12,7.913924984201871e-09,1.2328912281058715e-12,-1.4257076435083024e-11,7.275573902628417e-10,1.0,7.913924984201863e-09,-3.5602487506538822e-12,-7.91392498420187e-09,1.0,-2.3219214548496746e-12,3.5602487322783703e-12,2.321921483025216e-12,1.0,14.039231569161975,-14.039231569162785,14.039231569163132,-14.039231569162322,14.036988936925965,-14.03698893692665,14.036988936927258,-14.036988936926864,6.2611528834623e-13,2.7450944030401994e-12,1.5768001844205637,3.854251228410734e-15,1.6500314056285023e-15,0.0,4.745250113991195e-18,0.0,0.07209970917411801,3.216083464206125e-12,0.9999623834451123,1.0,1.0,-0.0010565281785982555,3600.0,97406.0,0.0
5.7700000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.684837109943987e-12,-1.7887181769047512e-12,1.571830769838237,9.151866111185455e-12,-3.56455472949454e-12,-0.02761585944803496,-2.3072212377832983e-12,3.4190968351880314e-12,7.921161686420949e-09,1.7424915165730812e-12,-1.4200712378359925e-11,7.025960919712933e-10,1.0,7.92116168642094e-09,-3.4190968534639037e-12,-7.921161686420947e-09,1.0,-2.3072212107000795e-12,3.4190968351880314e-12,2.3072212377832983e-12,1.0,14.042673721268416,-14.042673721269031,14.042673721269367,-14.042673721268752,14.04047185824773,-14.040471858248742,14.040471858248768,-14.040471858248,4.188879332706914e-13,2.649450900500883e-12,1.5775734819361271,2.9335916215033158e-15,1.6057257890592172e-15,0.0,4.314458746003196e-18,0.0,0.071830769838237,3.2154478686299524e-12,0.9999626806342652,1.0,1.0,-0.001040367299173333,3600.0,97406.0,0.0
5.78,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.591725438043416e-12,-1.8232264009014585e-12,1.5715475027430679,9.464089350757247e-12,-3.3438570368075292e-12,-0.029025050080350164,-2.2899126890408822e-12,3.277427448350404e-12,7.928234812317573e-09,8.349871180496496e-13,-1.4666058854689685e-11,7.380117943054423e-10,1.0,7.928234812317565e-09,-3.27742746650537e-12,-7.928234812317572e-09,1.0,-2.289912663056668e-12,3.277427448350404e-12,2.2899126890408822e-12,1.0,14.046053332015447,-14.046053332016744,14.046053332017413,-14.046053332016116,14.04389173511893,-14.04389173511972,14.043891735119683,-14.043891735119459,2.189694539119991e-13,2.5588797563189906e-12,1.578332913646799,6.187591500120881e-15,3.19517007522334e-15,0.0,4.021896510114377e-18,0.0,0.07154750274306787,3.209126974548608e-12,0.9999629729719107,1.0,1.0,-0.0010243171679593574,3600.0,97406.0,0.0
5.79,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.495546554488889e-12,-1.855515058579335e-12,1.571250377600811,9.765242826297787e-12,-3.1131468688127053e-12,-0.030387694127763445,-2.2799949062851407e-12,3.131760017618075e-12,7.935548349685838e-09,1.014459849719859e-12,-1.4026960561692132e-11,6.81032963126889e-10,1.0,7.935548349685832e-09,-3.1317600357110846e-12,-7.935548349685838e-09,1.0,-2.279994881432908e-12,3.131760017618075e-12,2.2799949062851407e-12,1.0,14.049371087405097,-14.049371087406424,14.04937108740675,-14.049371087405422,14.047249246115843,-14.0472492461167,14.047249246118259,-14.047249246116014,2.2917940673295556e-14,2.4622851803779887e-12,1.5790786236131,6.325424521935568e-15,1.5566767896243339e-15,0.0,4.771964170506145e-18,0.0,0.0712503776008111,3.1994689575370925e-12,0.999963260496731,1.0,1.0,-0.0010083789433491584,3600.0,97406.0,0.0
5.8,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.396433946544727e-12,-1.885484598670505e-12,1.5709398556353387,1.005257369979484e-11,-2.8815916099115763e-12,-0.03170463581730293,-2.2670183450486726e-12,2.9923659791292143e-12,7.942384294546154e-09,1.8413510802453702e-12,-1.3983606241404449e-11,7.007163445250196e-10,1.0,7.942384294546148e-09,-2.9923659971347455e-12,-7.942384294546154e-09,1.0,-2.2670183212821523e-12,2.9923659791292143e-12,2.2670183450486726e-12,1.0,14.052627681242909,-14.052627681243852,14.052627681244202,-14.052627681243258,14.050545293003836,-14.050545293005552,14.050545293005548,-14.050545293004426,-1.6785165872827344e-13,2.3641039811878492e-12,1.5798107579812208,4.493366579051269e-15,1.66883758040736e-15,0.0,2.3585515264886824e-18,0.0,0.07093985563533867,3.192990385495813e-12,0.9999635432477685,1.0,1.0,-0.000992773333535645,3600.0,97406.0,0.0
5.8100000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.29450738647964e-12,-1.9131677777276228e-12,1.5706163897143697,1.0329966968885748e-11,-2.663740491775059e-12,-0.03297670557298034,-2.2478929005354594e-12,2.8524834388193918e-12,7.949382143266082e-09,1.1115450849965508e-12,-1.4445548620926068e-11,7.15190906405207e-10,1.0,7.949382143266076e-09,-2.8524834566887516e-12,-7.949382143266082e-09,1.0,-2.2478928778599783e-12,2.8524834388193918e-12,2.2478929005354594e-12,1.0,14.055823797036243,-14.055823797037755,14.055823797038451,-14.055823797036942,14.053780299336747,-14.053780299337868,14.053780299338156,-14.053780299337287,-3.5518035518506404e-13,2.2714741397276763e-12,1.5805294609068912,7.204888838338334e-15,3.332970078742138e-15,0.0,4.922898757721709e-18,0.0,0.07061638971436968,3.1822135539041952e-12,0.9999638213259167,1.0,1.0,-0.0009772874732545944,3600.0,97406.0,0.0
5.82,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.189856132737788e-12,-1.9386332257921882e-12,1.5702804244299529,1.0606105818031893e-11,-2.4208340543240606e-12,-0.03420472784004676,-2.232787646347371e-12,2.7077880493057642e-12,7.95645288928054e-09,2.4907342420416726e-12,-1.5132914823731233e-11,6.559133266945984e-10,1.0,7.956452889280534e-09,-2.707788067070834e-12,-7.95645288928054e-09,1.0,-2.2327876248029824e-12,2.7077880493057642e-12,2.232787646347371e-12,1.0,14.058960123185354,-14.058960123186141,14.058960123187342,-14.058960123186555,14.056955114122268,-14.056955114123731,14.05695511412451,-14.056955114123072,-5.432731618004328e-13,2.1654587731520466e-12,1.5812348779627512,3.750885040111035e-15,5.731021600614848e-15,0.0,2.0244852308296486e-18,0.0,0.07028042442995286,3.1711401424769747e-12,0.999964094772336,1.0,1.0,-0.0009620293324359227,3600.0,97406.0,0.0
5.83,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.082553983466385e-12,-1.9616969688145452e-12,1.569932396189008,1.0847083741034504e-11,-2.1845955586262607e-12,-0.03538951486436787,-2.205028900013934e-12,2.5603131205155435e-12,7.963100575448896e-09,3.3925035259992596e-12,-1.2933793974023083e-11,7.241141014370882e-10,1.0,7.963100575448891e-09,-2.56031313807441e-12,-7.963100575448898e-09,1.0,-2.205028879625903e-12,2.5603131205155435e-12,2.205028900013934e-12,1.0,14.062037340627777,-14.0620373406281,14.062037340628022,-14.062037340627699,14.060070191383446,-14.06007019138394,14.060070191385705,-14.060070191384652,-7.154965331730781e-13,2.061492416258126e-12,1.581927153353707,1.5468817109979233e-15,-3.62513749016519e-16,0.0,5.2472688984202235e-18,0.0,0.06993239618900793,3.1447073020981686e-12,0.999964363658378,1.0,1.0,-0.0009468467167249256,3600.0,97406.0,0.0
5.84,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.972866635167491e-12,-1.9824718344050185e-12,1.569572733291682,1.1086428484656616e-11,-1.9883395564059954e-12,-0.036531872286461646,-2.1694943224294045e-12,2.432925901902691e-12,7.97041521849539e-09,3.468537024988451e-12,-1.1766313871807507e-11,7.822226230469992e-10,1.0,7.970415218495386e-09,-2.4329259191944614e-12,-7.970415218495392e-09,1.0,-2.169494303037975e-12,2.432925901902691e-12,2.1694943224294045e-12,1.0,14.065056133654993,-14.06505613365532,14.065056133654561,-14.065056133654233,14.063126465112044,-14.063126465111715,14.063126465111258,-14.06312646511157,-8.881269117578415e-13,1.975938611004951e-12,1.5826064323428788,1.5668674417320268e-15,-3.624433784170532e-15,0.0,4.9903833828672e-18,0.0,0.06957273329168201,3.1325447567182113e-12,0.9999646280128129,1.0,1.0,-0.0009318270492186183,3600.0,97406.0,0.0
5.8500000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.860815291739112e-12,-2.0013289158713286e-12,1.5692018560337557,1.1313508331390614e-11,-1.7865778253049433e-12,-0.037632597311148396,-2.137386078292744e-12,2.3130450007241575e-12,7.978186951877513e-09,2.0172252562063195e-12,-1.2600962014928941e-11,7.449398356685234e-10,1.0,7.978186951877508e-09,-2.313045017776623e-12,-7.978186951877511e-09,1.0,-2.137386059838838e-12,2.3130450007241575e-12,2.137386078292744e-12,1.0,14.068017186134655,-14.068017186135963,14.068017186135767,-14.06801718613446,14.0661246121596,-14.066124612160257,14.066124612158598,-14.066124612158376,-1.0559496656045942e-12,1.8867199285253883e-12,1.5832728603951656,6.2427877921882964e-15,-9.369326675765928e-16,0.0,1.4298114302141435e-18,0.0,0.06920185603375573,3.1264545851281195e-12,0.9999648878888376,1.0,1.0,-0.0009170133683501659,3600.0,97406.0,0.0
5.86,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.746537779302886e-12,-2.018102040394404e-12,1.5688201767398513,1.152892578138101e-11,-1.5705511654081888e-12,-0.03869247636124817,-2.1128794654232057e-12,2.184507542979523e-12,7.985700052953942e-09,3.977065283149685e-12,-1.2881492208158236e-11,7.897195648793395e-10,1.0,7.985700052953937e-09,-2.184507559852344e-12,-7.98570005295394e-09,1.0,-2.1128794479783834e-12,2.184507542979523e-12,2.1128794654232057e-12,1.0,14.07092117687824,-14.070921176878418,14.070921176878468,-14.07092117687829,14.069065250845501,-14.069065250847132,14.069065250847249,-14.069065250845618,-1.2191899900061773e-12,1.7894649549426002e-12,1.5839265821273898,8.492908964076654e-16,2.394362757191371e-16,0.0,1.7782872017894773e-18,0.0,0.0688201767398513,3.1135207773625695e-12,0.9999651433515995,1.0,1.0,-0.0009023147240463055,3600.0,97406.0,0.0
5.87,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.630209632399085e-12,-2.032758169734098e-12,1.5684281000474278,1.1729284305412155e-11,-1.3661580125744204e-12,-0.03971229082092901,-2.0701663442657e-12,2.055118397535599e-12,7.993591686341024e-09,4.978838559299496e-12,-1.2953227201186102e-11,7.800702376912884e-10,1.0,7.993591686341019e-09,-2.0551184140836637e-12,-7.993591686341022e-09,1.0,-2.0701663278379227e-12,2.055118397535599e-12,2.0701663442657e-12,1.0,14.073768790285856,-14.073768790285447,14.073768790285625,-14.073768790286033,14.071949156797738,-14.071949156797452,14.07194915679794,-14.071949156797691,-1.3760966027668812e-12,1.6968334887329643e-12,1.5845677436993677,-1.945396141182106e-15,8.534667658054655e-16,0.0,5.626986333577216e-18,0.0,0.06842810004742783,3.0896291050176335e-12,0.9999653944408539,1.0,1.0,-0.0008879159551973249,3600.0,97406.0,0.0
5.88,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.511958140372023e-12,-2.045451135636628e-12,1.5680260226678613,1.1907015953306245e-11,-1.1845374914048645e-12,-0.0406928089723477,-2.021043995146438e-12,1.926295243791638e-12,8.001258324673153e-09,4.9514408182087464e-12,-1.2260841463483389e-11,6.945661339591946e-10,1.0,8.00125832467315e-09,-1.9262952599625327e-12,-8.001258324673153e-09,1.0,-2.021043979733652e-12,1.926295243791638e-12,2.021043995146438e-12,1.0,14.076560701121291,-14.07656070112091,14.076560701120751,-14.076560701121133,14.074776889242886,-14.074776889242113,14.074776889242337,-14.074776889243163,-1.5229008377869289e-12,1.6143556036948586e-12,1.5851964893787578,-1.8198809547566795e-15,-7.484349014630444e-16,0.0,5.359402556281662e-18,0.0,0.06802602266786129,3.0561506230353083e-12,0.999965641247731,1.0,1.0,-0.0008736340243518288,3600.0,97406.0,0.0
5.89,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.391947720916856e-12,-2.0563532192306318e-12,1.5676143338303392,1.2097108768289137e-11,-9.938165926101404e-13,-0.04163479202942906,-1.974801985382053e-12,1.801367006677982e-12,8.008028636449064e-09,3.786107462381084e-12,-1.3381611028951455e-11,5.995370484441553e-10,1.0,8.00802863644906e-09,-1.8013670224922529e-12,-8.008028636449064e-09,1.0,-1.974801970956654e-12,1.801367006677982e-12,1.974801985382053e-12,1.0,14.079297585380877,-14.079297585381255,14.079297585381878,-14.0792975853815,14.077549104814278,-14.077549104814047,14.0775491048136,-14.077549104814082,-1.6766451342810692e-12,1.5265175536487725e-12,1.585812963981807,1.8001885480252082e-15,2.982448158738559e-15,0.0,4.12558263993642e-18,0.0,0.06761433383033921,3.032554397699778e-12,0.999965883812361,1.0,1.0,-0.0008595252403398704,3600.0,97406.0,0.0
5.9,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.270145145999169e-12,-2.0652947529343056e-12,1.5671934150724187,1.2259184013915557e-11,-7.809740576662853e-13,-0.04253899189443136,-1.9352278152615534e-12,1.6665066375781326e-12,8.01405250704115e-09,4.73324178623524e-12,-1.4117088076593727e-11,6.224510380463247e-10,1.0,8.014052507041147e-09,-1.66650665308715e-12,-8.01405250704115e-09,1.0,-1.9352278019060818e-12,1.6665066375781326e-12,1.9352278152615534e-12,1.0,14.081980116391044,-14.081980116390891,14.081980116392103,-14.081980116392256,14.08026654036795,-14.080266540368653,14.080266540369486,-14.080266540368763,-1.8175821162870637e-12,1.4268600070677856e-12,1.586417311987581,-7.342611816694443e-16,5.792382849884528e-15,0.0,4.043561365644624e-18,0.0,0.06719341507241872,2.9969121517456068e-12,0.999966122190477,1.0,1.0,-0.0008455778548780063,3600.0,97406.0,0.0
5.91,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.146805756637989e-12,-2.0721649539156722e-12,1.5667636404969316,1.2406542370166208e-11,-5.939060087870407e-13,-0.04340615192642986,-1.8848644205409692e-12,1.5258325874688487e-12,8.020159184250457e-09,6.378929835661342e-12,-1.4355254679050543e-11,5.639567437944408e-10,1.0,8.020159184250454e-09,-1.5258326025857614e-12,-8.020159184250457e-09,1.0,-1.8848644083035486e-12,1.5258325874688487e-12,1.8848644205409692e-12,1.0,14.084608965776763,-14.084608965775594,14.084608965777107,-14.084608965778276,14.082929873404986,-14.082929873404211,14.082929873406078,-14.082929873406092,-1.9520929204854446e-12,1.3387706490079763e-12,1.5870096777507523,-5.600100583715524e-15,7.23935861973625e-15,0.0,5.9185354270017725e-18,0.0,0.06676364049693162,2.94603662363537e-12,0.999966356434488,1.0,1.0,-0.0008318056725833041,3600.0,97406.0,0.0
5.92,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.022064802809876e-12,-2.077256975405212e-12,1.5663253767841232,1.2548282873048469e-11,-4.3651278925895264e-13,-0.044237007655037276,-1.822567602339677e-12,1.3833544799803064e-12,8.025692849699466e-09,6.067105113223293e-12,-1.496883041605804e-11,4.912798640956071e-10,1.0,8.025692849699463e-09,-1.383354494607674e-12,-8.025692849699466e-09,1.0,-1.8225675912372983e-12,1.3833544799803064e-12,1.822567602339677e-12,1.0,14.087184804858769,-14.08718480485775,14.087184804859811,-14.08718480486083,14.085539563433867,-14.085539563432434,14.085539563433997,-14.085539563435644,-2.084562844997066e-12,1.2643068534184948e-12,1.5875902058100677,-4.860727338336763e-15,9.85341699833936e-15,0.0,2.2207568080263105e-16,0.0,0.0663253767841232,2.8850659161870174e-12,0.9999665866005598,1.0,1.0,-0.0008182653767065357,3600.0,97406.0,0.0
5.93,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.89607682952668e-12,-2.0808142666521396e-12,1.5658789834160605,1.264038743478861e-11,-2.7807610575240657e-13,-0.04503228113411861,-1.764024842072725e-12,1.239029812972327e-12,8.030730009790621e-09,5.74393826015661e-12,-1.385674488529916e-11,5.544051885942424e-10,1.0,8.03073000979062e-09,-1.239029827138734e-12,-8.030730009790623e-09,1.0,-1.7640248321224111e-12,1.239029812972327e-12,1.764024842072725e-12,1.0,14.089708293161662,-14.089708293160818,14.089708293162388,-14.089708293163232,14.088096765904796,-14.088096765904295,14.088096765905913,-14.08809676590735,-2.1933681874502275e-12,1.1885560688198383e-12,1.5881590382911899,-4.028510618530943e-15,7.508860225716942e-15,0.0,2.2210509591765336e-16,0.0,0.06587898341606047,2.810066929297931e-12,0.9999668127604453,1.0,1.0,-0.000804722115809793,3600.0,97406.0,0.0
