time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16],quadChassisTest17_1.perRotorDisturbance
10.8,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003157291748710211,1.0506621089707579e-10,1.4986648598831274,0.011501314294241907,-5.347715186672923e-10,0.0023243330957295662,-2.9649165807922244e-11,-0.0009875299096963374,1.0772747036333414e-08,-5.689394625276108e-10,-0.01850129740493208,4.739116470909897e-10,0.9999995123923782,1.0772776315766686e-08,0.0009875297491872947,-1.077274178345985e-08,0.9999999999999998,-4.0287573986770745e-11,-0.0009875297491872951,2.9649151350763015e-11,0.9999995123923782,14.142029323531702,-14.142029323563037,14.144036211181982,-14.144036211150652,14.142024320980292,-14.142024321042095,14.1440438199398,-14.144043819903214,-0.007226461987305299,2.086136538819227e-10,1.600196658845324,1.5041716195286895e-13,9.634487554237363e-06,0.0,7.911180330747106e-16,0.0,0.0034279863357598536,0.003528415743119916,1.0000320583767377,1.0,1.0,0.00021443652776549,3600.0,914.0,0.0
10.81,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032716917745588183,9.973489020841107e-11,1.498687991708014,0.011375811155377837,-5.31506265496317e-10,0.0023020188460898716,-3.329258229145431e-11,-0.0011683905565241376,1.0777527421853576e-08,-5.526025037773759e-10,-0.017673015746332205,4.787871748769717e-10,0.9999993174318313,1.0777566320583478e-08,0.0011683902906887242,-1.0777520065456421e-08,1.0,-4.588494068877951e-11,-0.0011683902906887247,3.329255956699739e-11,0.9999993174318313,14.142038016343143,-14.142038016374924,14.144023087023585,-14.144023086991806,14.142032355468867,-14.142032355490059,14.144031327318382,-14.144031327295759,-0.0072228938588869565,2.09711916117732e-10,1.6001951664510323,1.5256293407136906e-13,9.529749091104897e-06,0.0,7.754428133358553e-16,0.0,0.003524958556629535,0.003345330626760904,1.000032022076041,1.0,1.0,0.00021338877319724994,3600.0,914.0,0.0
10.82,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003384750429327881,9.443805423965967e-11,1.4987109000842287,0.011233187200542403,-5.278736170671022e-10,0.0022796437539518064,-3.6858763056467917e-11,-0.0013410119195856002,1.0782345615547129e-08,-5.357896491241495e-10,-0.016853676979421466,4.833645486235852e-10,0.9999991008436504,1.0782395043572914e-08,0.0013410115176591148,-1.0782335920532604e-08,1.0,-5.131801271429787e-11,-0.0013410115176591153,3.6858729914677076e-11,0.9999991008436504,14.142047532029771,-14.142047532061792,14.144009393245055,-14.14400939321304,14.142041402231648,-14.142041402265242,14.144017908104733,-14.144017908067285,-0.0072102671574470365,2.10612907498482e-10,1.6001938102306965,1.5370962549424783e-13,9.418325780565241e-06,0.0,7.70790695945094e-16,0.0,0.0036219213218507216,0.0031648234736691683,1.0000319859764097,1.0,1.0,0.00021241868076815764,3600.0,914.0,0.0
10.83,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034963007119734367,8.917930963061039e-11,1.4987335844072356,0.011074261386949509,-5.240081740059557e-10,0.002257208009820948,-4.034309981024643e-11,-0.00150548716163242,1.078718952295759e-08,-5.238574606814108e-10,-0.01604392407684511,4.830675441759202e-10,0.9999988667544171,1.0787250258953473e-08,0.0015054865929368178,-1.0787177298422713e-08,1.0,-5.658306901252759e-11,-0.0015054865929368182,4.034305409160677e-11,0.9999988667544171,14.142057827071271,-14.142057827106548,14.14399520501691,-14.143995204981637,14.142051150424273,-14.142051150445406,14.14400411812852,-14.14400411809351,-0.007188898271272286,2.1138068681282724e-10,1.6001925903962964,1.693394025059859e-13,9.300787417631216e-06,0.0,7.595048482846267e-16,0.0,0.0037185920887000783,0.0029869988317618576,1.0000319500644295,1.0,1.0,0.0002114863531457084,3600.0,914.0,0.0
10.84,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003606183593845983,8.396058588311928e-11,1.4987560440732346,0.010899840259316911,-5.197801079918602e-10,0.0022347127235746063,-4.380869793040798e-11,-0.0016619146434283776,1.0792009753043704e-08,-5.111164595583238e-10,-0.015244277209742819,4.839156123710669e-10,0.9999986190201766,1.0792082559326788e-08,0.0016619138784047763,-1.0791994849495981e-08,0.9999999999999998,-6.174408871487101e-11,-0.0016619138784047768,4.3808637431480055e-11,0.9999986190201766,14.142068886808405,-14.142068886846678,14.143980567148887,-14.143980567110619,14.14206172954382,-14.142061729584697,14.14398976265042,-14.143989762603159,-0.007159101545427594,2.1195073107124185e-10,1.6001915067544477,1.8372223853653185e-13,9.177419520006045e-06,0.0,7.51951047091445e-16,0.0,0.003814706602120105,0.002811954777632495,1.0000319143334535,1.0,1.0,0.0002105995620770689,3600.0,914.0,0.0
10.85,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00371424811170225,7.878553825185056e-11,1.4987782784942623,0.010710720067735643,-5.151988920757896e-10,0.0022121595422804115,-4.7245065334882106e-11,-0.0018103979984346829,1.0796851021222564e-08,-4.978453533400416e-10,-0.01445523999438098,4.826696425011204e-10,0.9999983612299914,1.0796936553547559e-08,0.0018103970094925934,-1.079683332766692e-08,1.0,-6.679165213564049e-11,-0.0018103970094925938,4.724498791108598e-11,0.9999983612299914,14.142080693641526,-14.142080693682676,14.14396552706261,-14.143965527021466,14.142073071746724,-14.142073071774268,14.143974965591529,-14.143974965524725,-0.007121190365433671,2.1232582827286515e-10,1.60019055886737,1.9752763281643685e-13,9.048534242737809e-06,0.0,7.384113024861358e-16,0.0,0.003910018218994104,0.002639783518492704,1.0000318787755356,1.0,1.0,0.00020975763985454202,3600.0,914.0,0.0
10.86,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038203510706882686,7.365964120220355e-11,1.4988002871015595,0.010507684650967313,-5.10228236282934e-10,0.0021895508306755563,-5.056383402274871e-11,-0.001951045680242783,1.0801672708667342e-08,-4.822613522787617e-10,-0.013677198677289103,4.827541895769284e-10,0.9999980967109805,1.08017713609547e-08,0.0019510444424413519,-1.0801652149962283e-08,1.0,-7.163837753006456e-11,-0.0019510444424413527,5.056373778515863e-11,0.9999980967109805,14.142093257641525,-14.142093257684108,14.143950103179373,-14.143950103136794,14.14208552153343,-14.142085521567909,14.143959319719928,-14.14395931970004,-0.00707547597097755,2.1248544665541392e-10,1.6001897459717322,2.0441965084242393e-13,8.914171686195029e-06,0.0,7.568989238727491e-16,0.0,0.004004296859873579,0.002470571103513254,1.0000318433828579,1.0,1.0,0.00020896925744633962,3600.0,914.0,0.0
10.870000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392435736834792,6.858341997976364e-11,1.4988220693511447,0.010291511136518614,-5.048767301828317e-10,0.002166888927806035,-5.387886328182548e-11,-0.0020839709800435737,1.0806487220715096e-08,-4.6442849976533243e-10,-0.012910779963008278,4.82713916259836e-10,0.9999978285332629,1.0806599502621339e-08,0.0020839694716187998,-1.080646375478755e-08,0.9999999999999998,-7.639925274523442e-11,-0.0020839694716188006,5.387874628566603e-11,0.9999978285332629,14.142106508550784,-14.142106508593702,14.1439343955849,-14.143934395541987,14.142098312567814,-14.142098312623547,14.143943845365866,-14.143943845324504,-0.007022270409807246,2.124335248942201e-10,1.6001890673033932,2.0603232042377958e-13,8.775149622786532e-06,0.0,7.151506982534241e-16,0.0,0.004097328564811379,0.002304399251249102,1.0000318081461559,1.0,1.0,0.000208207268561974,3600.0,914.0,0.0
10.88,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004026139423207087,6.356233036564751e-11,1.4988436247283197,0.010062959519678033,-4.991865443998102e-10,0.0021441771343230593,-5.7097398843485414e-11,-0.002209291433543068,1.0811339889201439e-08,-4.459260565854931e-10,-0.012156334539281664,4.820214068244585e-10,0.9999975595166737,1.0811466033892964e-08,0.002209289636296473,-1.0811313504306702e-08,1.0,-8.098278001517682e-11,-0.002209289636296474,5.709725949823556e-11,0.9999975595166737,14.142120451309896,-14.142120451352755,14.143918426317573,-14.143918426274718,14.142111817075275,-14.142111817109864,14.143928053855554,-14.143928053806802,-0.006961881147968339,2.1218794479078355e-10,1.6001885216602703,2.0574617168672565e-13,8.631550134073522e-06,0.0,7.058339905739836e-16,0.0,0.004188914229732576,0.0021413425756747306,1.000031773060758,1.0,1.0,0.00020749061386146967,3600.0,914.0,0.0
10.89,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004125577206452958,5.860112151557885e-11,1.498864952752027,0.009822778575700625,-4.931927056108043e-10,0.0021214190938802263,-6.015261228226785e-11,-0.00232712858574459,1.0816159878487003e-08,-4.277693654284616e-10,-0.01141423401669389,4.819347636018253e-10,0.9999972922374947,1.0816299861224205e-08,0.0023271264853070334,-1.0816130590894834e-08,1.0,-8.532318440481027e-11,-0.0023271264853070343,6.015244940327971e-11,0.9999972922374947,14.142135077155928,-14.14213507719876,14.143902230467146,-14.143902230424318,14.142126038951176,-14.14212603899377,14.143911976476167,-14.143911976433309,-0.0068946139796643,2.1176344879933609e-10,1.600188107672712,2.0561454917274443e-13,8.483583744221113e-06,0.0,6.954843355376315e-16,0.0,0.004278868955873178,0.0019814706389123526,1.0000317381188115,1.0,1.0,0.00020681719592653764,3600.0,914.0,0.0
10.9,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00422255765628272,5.37018192878722e-11,1.49888605293249,0.009571703794865436,-4.867189112382895e-10,0.0020986187581082975,-6.308526471009816e-11,-0.0024376063472286266,1.0821009427967034e-08,-4.019032884968261e-10,-0.010684909369960771,4.865388587948129e-10,0.9999970290391189,1.0821163204856418e-08,0.002437603933217114,-1.082097727917133e-08,0.9999999999999998,-8.946259985309006e-11,-0.0024376039332171147,6.308507728624454e-11,0.9999970290391189,14.14215035275452,-14.14215035279258,14.143885867085404,-14.143885867047349,14.142140671005704,-14.142140671078078,14.143895982492827,-14.143895982446196,-0.0068207717203148735,2.1107271743788192e-10,1.6001878238396658,1.8270557849932175e-13,8.331693996023435e-06,0.0,7.192706871115548e-16,0.0,0.004367020864370321,0.0018248487779891466,1.0000317033128328,1.0,1.0,0.00020618015005219472,3600.0,914.0,0.0
10.91,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431697638414609,4.8867219643410683e-11,1.4989069249623819,0.00931046048265909,-4.801549274417903e-10,0.002075780644428783,-6.589816112454208e-11,-0.0025408565587698765,1.0826005476533682e-08,-3.841809742542966e-10,-0.009968558430438234,5.158522624712634e-10,0.9999967720257104,1.0826172914128423e-08,0.0025408538248294053,-1.0825970530466343e-08,0.9999999999999998,-9.340545854721676e-11,-0.002540853824829406,6.589794840697223e-11,0.9999967720257104,14.142166305155715,-14.142166305193852,14.143869332410622,-14.14386933237249,14.142156452840796,-14.142156452886464,14.143879277881114,-14.1438792778383,-0.006740656586996207,2.1030511541170183e-10,1.6001876683215306,1.8307126899664732e-13,8.175732924592574e-06,0.0,6.725804381879859e-16,0.0,0.00445321211477052,0.001671534028209396,1.000031668636507,1.0,1.0,0.00020558683140988024,3600.0,914.0,0.0
10.92,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004408734772606357,4.4099796332707494e-11,1.498927568437544,0.009039758772601962,-4.734584201393819e-10,0.00205290938154506,-6.860361825207029e-11,-0.002637010125146993,1.0831138810955498e-08,-3.724043431896549e-10,-0.009265608575075369,5.165232397404216e-10,0.9999965230908148,1.0831319719181783e-08,0.002637007068931375,-1.0831101152069478e-08,1.0,-9.716540786113691e-11,-0.002637007068931376,6.860337972351984e-11,0.9999965230908148,14.142182887160759,-14.142182887202518,14.143852696955607,-14.143852696913855,14.1421727556153,-14.142172755622783,14.143862593062968,-14.143862593052413,-0.006654566289508174,2.0943867026782937e-10,1.6001876392770793,2.0045232445820856e-13,8.016265633289235e-06,0.0,6.594359412525109e-16,0.0,0.004537295642928743,0.0015215815455336076,1.0000316340822955,1.0,1.0,0.00020502553126576292,3600.0,914.0,0.0
10.93,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044977418196375275,3.940085465897094e-11,1.4989479830554866,0.00876029687864401,-4.66220362054747e-10,0.002030009999179341,-7.125889521142303e-11,-0.0027262027861817283,1.0836174998031546e-08,-3.4914271388658935e-10,-0.008576436600562272,4.897949881009237e-10,0.9999962839114858,1.0836369263989576e-08,0.002726199409243937,-1.0836134729846101e-08,1.0,-1.0080046908952057e-10,-0.0027261994092439377,7.1258630407061e-11,0.9999962839114858,14.142200058200377,-14.1422000582389,14.143836022688843,-14.143836022650325,14.142189448695303,-14.142189448735573,14.143846061558444,-14.14384606151465,-0.006562796555143895,2.0827251520033253e-10,1.6001877346386628,1.8493160639938054e-13,7.853784422691927e-06,0.0,6.423799527979218e-16,0.0,0.004619136404963552,0.001375040413768839,1.000031599644641,1.0,1.0,0.00020449700924076193,3600.0,914.0,0.0
