time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16]
0.11,0.0,0.0,0.014666666666666668,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.0808938707695863e-15,-3.0693164066537244e-15,0.0028402852173249355,-3.98415240600409e-13,-3.1424565756024643e-13,0.04730335451831393,-6.000121216140319e-14,1.2096729762932732e-13,-4.659767381784794e-11,-9.438101172587326e-12,1.773724066392797e-11,-5.65016990463241e-10,1.0,-4.659767381784795e-11,-1.209672976265314e-13,4.6597673817847935e-11,1.0,-6.000121216703998e-14,1.2096729762932732e-13,6.000121216140319e-14,1.0,14.336378194855,-14.336378194860725,14.336378194849782,-14.336378194844057,14.338529789174373,-14.338529789190781,14.338529789179397,-14.338529789162843,1.944656278491716e-13,1.5536625475666291e-13,1.6442539179667128,2.786594372535611e-14,-5.324678909868313e-14,0.0,4.735390880835147e-18,0.0,0.011826381449341733,3.4594541197503537e-14,1.0,1.0,1.0,0.00038111908378757044,3600.0,914.0
0.12,0.0,0.0,0.016,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,-1.8167633726740264e-15,-5.231712876031449e-15,0.003326768007172654,-2.443785691845467e-15,1.5598265557630736e-13,0.049980691578158695,-1.1584135557394778e-13,2.5802021578707153e-13,-5.228871889122579e-11,9.091807904458811e-12,2.911835762268067e-12,-5.920954480638602e-10,1.0,-5.2288718891225825e-11,-2.580202157810143e-13,5.22887188912258e-11,1.0,-1.1584135558743935e-13,2.5802021578707153e-13,1.1584135557394778e-13,1.0,14.333043105304933,-14.333043105299755,14.333043105297273,-14.333043105302451,14.335174454480207,-14.33517445448461,14.335174454472899,-14.335174454467598,2.1150528809087313e-15,-7.370271287010373e-14,1.6434889972673559,-2.5186497541439422e-14,-1.207304002024399e-14,0.0,5.069225531508053e-18,0.0,0.012673231992827346,3.0287319684054415e-13,0.9998975678594854,1.0,1.0,7.496747622587672e-05,3600.0,914.0
0.13,0.0,0.0,0.017333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,-1.3668016958093063e-15,-3.803750751660394e-15,0.003839789210252269,6.857235265667811e-14,2.317193645202495e-13,0.05261116734227892,-3.2230187464014387e-14,2.7297940862981374e-13,-5.817087326095562e-11,1.2066942543093909e-11,1.150512320916333e-12,-5.602968677739342e-10,1.0,-5.817087326095563e-11,-2.7297940862793885e-13,5.8170873260955616e-11,1.0,-3.223018747989384e-14,2.7297940862981374e-13,3.2230187464014387e-14,1.0,14.329740621742152,-14.329740621734977,14.329740621733485,-14.329740621740658,14.331854103507322,-14.331854103499216,14.331854103498506,-14.331854103507109,-3.287280424026772e-14,-1.1149580658698288e-13,1.6427317302902635,-3.489949667126534e-14,-7.260413062029796e-15,0.0,6.192336733626458e-18,0.0,0.013493544123081064,3.096189622532369e-13,0.9998909014985082,1.0,1.0,3.0973486140860955e-05,3600.0,914.0
0.14,0.0,0.0,0.018666666666666668,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,-5.787310336675741e-16,-1.813950406200949e-15,0.004378882716841668,8.597038894977791e-14,2.15787937371975e-14,0.05519527514966213,7.476339651169264e-14,2.863765943867837e-13,-6.395623262348443e-11,3.2440615550167433e-12,2.040320774596948e-12,-6.823609810133974e-10,1.0,-6.39562326234844e-11,-2.8637659439156534e-13,6.395623262348443e-11,1.0,7.476339649337708e-14,2.863765943867837e-13,-7.476339651169264e-14,1.0,14.326470813914199,-14.326470813912012,14.32647081390992,-14.326470813912104,14.32856610115559,-14.328566101146997,14.328566101146576,-14.328566101155094,-4.178721685692662e-14,-9.64470307967311e-15,1.6419821278549922,-1.0627749194046532e-14,-1.0174698325086483e-14,0.0,2.2210207106444446e-16,0.0,0.014287783949825,3.1934484888232163e-13,0.9998891953448134,1.0,1.0,1.617362808402078e-05,3600.0,914.0
0.15,0.0,0.0,0.02,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,9.173634369627993e-16,-2.022908912126735e-15,0.004943587162556006,4.539408202382599e-13,-1.0840475450801462e-13,0.05773347804687942,9.121225295813409e-14,2.869420860031129e-13,-7.086117555313861e-11,-1.8994622582053964e-12,-1.1560051847880955e-11,-7.471997272732028e-10,1.0,-7.086117555313858e-11,-2.8694208600957627e-13,7.086117555313861e-11,1.0,9.121225293780105e-14,2.869420860031129e-13,-9.121225295813409e-14,1.0,14.323233799504395,-14.323233799505235,14.323233799511238,-14.323233799510398,14.325310185206627,-14.325310185205646,14.325310185203133,-14.32531018520449,-2.2265442621377655e-13,5.408403926750874e-14,1.641240211802905,4.084236502050173e-15,2.918629849342953e-14,0.0,4.319955225273842e-18,0.0,0.015056412837443994,4.404673848358852e-13,0.9998885474297815,1.0,1.0,7.890017960634188e-06,3600.0,914.0
0.16,0.0,0.0,0.021333333333333336,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,5.472422446308614e-15,-2.955427952397172e-15,0.005533445803141762,3.675070438809192e-13,-7.987503198273998e-14,0.06022623753567971,8.048953678009335e-14,1.760846642782837e-13,-7.828675845115883e-11,-2.1038353972081004e-13,-6.6734207078308406e-12,-7.240983030685417e-10,1.0,-7.828675845115882e-11,-1.7608466428458495e-13,7.828675845115884e-11,1.0,8.048953676630826e-14,1.760846642782837e-13,-8.048953678009335e-14,1.0,14.320029689189337,-14.320029689189186,14.320029689192538,-14.320029689192687,14.322086487399943,-14.322086487401945,14.322086487409385,-14.322086487407418,-1.8265156500809914e-13,4.0591249314086903e-14,1.640506002394479,-7.368740170389848e-16,1.6283760295685482e-14,0.0,3.8460023647404945e-18,0.0,0.015799887530191573,3.060817204803084e-13,0.9998882988122677,1.0,1.0,1.4401376497849377e-06,3600.0,914.0
0.17,0.0,0.0,0.02266666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,9.634156345723096e-15,-3.67752815752938e-15,0.0061480065224029795,7.654395661519188e-13,-7.358444096245159e-14,0.06267401937610201,8.315448225351291e-14,9.241203115897629e-14,-8.560281242726e-11,3.2381983199213493e-13,-2.263182960197913e-11,-7.755898134584812e-10,1.0,-8.560281242725998e-11,-9.241203116609454e-14,8.560281242725998e-11,1.0,8.315448224560219e-14,9.241203115897629e-14,-8.315448225351291e-14,1.0,14.316858575415448,-14.316858575414964,14.316858575428068,-14.316858575428553,14.318895176472948,-14.318895176472724,14.318895176476591,-14.318895176476701,-3.795325629550049e-13,3.787742137272939e-14,1.6397795157490203,-2.352755988325401e-15,6.368523805294306e-14,0.0,2.624895671725425e-18,0.0,0.01651866014426369,3.408498897670803e-13,0.9998882613979804,1.0,1.0,-4.280848636596152e-06,3600.0,914.0
0.18,0.0,0.0,0.023999999999999997,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.693536652675551e-14,-5.099377369032947e-15,0.0067868218673218334,7.028455630608817e-13,-2.22519372392526e-13,0.06507728754658178,5.940865303881134e-14,-1.1651599378395336e-13,-9.32337522382911e-11,-5.488129764173154e-12,-1.8996181595413983e-11,-7.124311583076229e-10,1.0,-9.323375223829111e-11,1.1651599377841447e-13,9.323375223829111e-11,1.0,5.940865304967458e-14,-1.1651599378395336e-13,-5.940865303881134e-14,1.0,14.313720543968143,-14.313720543971192,14.313720543982656,-14.31372054397961,14.315736811577322,-14.31573681157629,14.315736811591888,-14.315736811592778,-3.5258752085835216e-13,1.1149576103216485e-13,1.6390607664881875,1.4807762491870325e-14,5.570675005923779e-14,0.0,2.5360910570708822e-18,0.0,0.017213178132678163,1.6112419552463113e-13,0.9998883560268617,1.0,1.0,-9.845654587519158e-06,3600.0,914.0
0.19,0.0,0.0,0.025333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,2.3419851193969784e-14,-7.674570417956752e-15,0.007449449065915995,6.701184675907808e-13,-5.106510729604416e-13,0.06743651521284855,-9.348330312688754e-15,-2.880064315350253e-13,-1.0029267815420357e-10,-1.7437367381263757e-11,-1.902918596263886e-11,-6.614506447726785e-10,1.0,-1.0029267815420357e-10,2.880064315359628e-13,1.0029267815420357e-10,1.0,-9.348330283803816e-15,-2.880064315350253e-13,9.348330312688754e-15,1.0,14.310615652779573,-14.310615652789952,14.31061565280192,-14.31061565279154,14.312610948873314,-14.312610948877607,14.312610948889885,-14.312610948885277,-3.398483474856226e-13,2.538300953634099e-13,1.6383497628951962,5.041953594242705e-14,5.813500820383667e-14,0.0,1.9818209036516586e-18,0.0,0.017883884267417337,1.6639154989047556e-13,0.9998885454427006,1.0,1.0,-1.5064169034750595e-05,3600.0,914.0
0.2,0.0,0.0,0.02666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,2.9206574702099605e-14,-1.2415676395563927e-14,0.008135450059522799,4.983387345138408e-13,-5.982058456246026e-13,0.0697521715562842,-1.6900667073892082e-13,-4.4746454729348694e-13,-1.0666701088484881e-10,-2.1111183982349333e-11,-1.3498157833656743e-11,-5.262385547005983e-10,1.0,-1.0666701088484873e-10,4.4746454731151437e-13,1.0666701088484881e-10,1.0,-1.6900667069119113e-13,-4.4746454729348694e-13,1.6900667073892082e-13,1.0,14.30754395720532,-14.307543957218325,14.307543957227438,-14.307543957214435,14.309518324961866,-14.309518324974478,14.309518324986138,-14.30951832497386,-2.586941547222217e-13,2.990835181945618e-13,1.6376465127014315,6.315644759023435e-14,4.4257941233400526e-14,0.0,6.210733896428273e-18,0.0,0.01853121660714387,2.898178914671693e-13,0.999888802003313,1.0,1.0,-2.022949737122494e-05,3600.0,914.0
0.21,0.0,0.0,0.028,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,3.333777939274435e-14,-1.9555215913911727e-14,0.008844391501889553,4.73437630173957e-13,-4.719151500220236e-13,0.07202473107733885,-4.3234431084338853e-13,-5.579043901745041e-13,-1.1193270531575147e-10,-1.6126615021950996e-11,-1.5159594899098688e-11,-5.2331656283778e-10,1.0,-1.1193270531575123e-10,5.579043902228976e-13,1.1193270531575146e-10,1.0,-4.3234431078094074e-13,-5.579043901745041e-13,4.3234431084338853e-13,1.0,14.304505492091023,-14.30450549210175,14.304505492112204,-14.304505492101477,14.306458694359787,-14.306458694374305,14.30645869438244,-14.306458694368274,-2.48595314226699e-13,2.4087908198946307e-13,1.636951018988522,5.208735729083228e-14,5.0757298771893186e-14,0.0,2.1027946938372408e-18,0.0,0.019155608498110446,4.961887747639205e-13,0.9998891110877587,1.0,1.0,-2.52037588556434e-05,3600.0,914.0
0.22,0.0,0.0,0.029333333333333336,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,3.706143039330359e-14,-2.305954614526014e-14,0.009575844804149792,1.803343405100151e-13,-1.129786671062793e-13,0.07425466769463963,-5.527023086997366e-13,-6.808754565550584e-13,-1.172215493315303e-10,-3.223141594184312e-12,-6.147980866802744e-12,-5.54691429809148e-10,1.0,-1.1722154933152992e-10,6.808754566198471e-13,1.1722154933153029e-10,1.0,-5.527023086199233e-13,-6.808754565550584e-13,5.527023086997366e-13,1.0,14.301500283033231,-14.301500283036594,14.301500283042042,-14.30150028303868,14.303432076701812,-14.303432076711957,14.303432076722732,-14.303432076712602,-1.070134012973543e-13,6.696286322257868e-14,1.6362632827658048,1.6322539419791426e-14,2.644510937134141e-14,0.0,2.220511918867882e-16,0.0,0.019757488529183544,8.004532890086388e-13,0.9998894602599308,1.0,1.0,-3.0048316959553684e-05,3600.0,914.0
0.23,0.0,0.0,0.030666666666666672,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,3.7555495544027305e-14,-2.2323953465669784e-14,0.010329386114918302,1.0709953741593487e-13,2.884044945375517e-13,0.07644245509772243,-5.189575666357064e-13,-7.032880477529884e-13,-1.2280422671379814e-10,1.0867966966417317e-11,-6.591936563152608e-12,-5.811345353998396e-10,1.0,-1.2280422671379778e-10,7.032880478167187e-13,1.2280422671379814e-10,1.0,-5.189575665493398e-13,-7.032880477529884e-13,5.189575666357064e-13,1.0,14.298528345710087,-14.298528345704973,14.298528345710816,-14.29852834571593,14.30043882453551,-14.30043882453724,14.300438824541308,-14.300438824539627,-7.141704951686843e-14,-1.2987422605251927e-13,1.635583302824682,-2.4825181702316007e-14,2.835091483578907e-14,0.0,3.740453717905202e-18,0.0,0.02033728055174837,8.905848773473869e-13,0.9998898410452884,1.0,1.0,-3.482291412517297e-05,3600.0,914.0
0.24,0.0,0.0,0.032,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,3.6972417857811986e-14,-1.750578620196552e-14,0.011104596281275374,-4.719466263555527e-13,8.390198017696494e-13,0.07858856813456457,-3.387211312107293e-13,-7.158009993094848e-13,-1.286833402906987e-10,3.2333027293672475e-11,1.4258024137279178e-11,-6.071242314139477e-10,1.0,-1.2868334029069846e-10,7.158009993530726e-13,1.2868334029069872e-10,1.0,-3.387211311186176e-13,-7.158009993094848e-13,3.387211312107293e-13,1.0,14.295589683313755,-14.295589683295331,14.295589683288783,-14.295589683307208,14.297478647005004,-14.297478646997412,14.297478647003087,-14.297478647010657,2.1230361874233372e-13,-4.018208893158904e-13,1.6349110751464775,-8.940062724937111e-14,-3.1780526603128336e-14,0.0,3.0113597495252298e-18,0.0,0.02089540371872463,1.0279944346238475e-12,0.9998902476653925,1.0,1.0,-3.949797656357236e-05,3600.0,914.0
0.25,0.0,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,3.1332485557603533e-14,-9.622125091365864e-15,0.011901061039191472,-6.22253299023944e-13,1.0031570645047959e-12,0.08069348113543943,-4.074586919784192e-14,-5.462966274757958e-13,-1.3475411291770681e-10,3.910997202846361e-11,1.9451772313285962e-11,-6.263523299232967e-10,1.0,-1.347541129177068e-10,5.462966274812863e-13,1.347541129177068e-10,1.0,-4.07458691242262e-14,-5.462966274757958e-13,4.074586919784192e-14,1.0,14.292684289311374,-14.292684289288095,14.292684289278004,-14.292684289301281,14.294551744451828,-14.294551744428754,14.294551744419383,-14.294551744442295,2.887268308507463e-13,-4.861486070562143e-13,1.6342465935476098,-1.1293303602429145e-13,-4.895671510639543e-14,0.0,4.174336558979297e-18,0.0,0.02143227229414186,7.98171989502496e-13,0.9998906752847715,1.0,1.0,-4.410079391897006e-05,3600.0,914.0
