time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.1,0.0,0.0,0.030000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.593498965902527e-15,-3.4599343868378122e-15,0.003683220242060688,-2.075783965798461e-13,-2.353749482237656e-13,0.07816872921958075,-5.224176922607829e-14,-3.1633830320890044e-13,-1.4507289156914076e-11,-9.172161209729524e-12,1.9389889356054052e-12,-2.589906909739326e-10,1.0,-1.450728915691406e-11,3.1633830320965835e-13,1.4507289156914076e-11,1.0,-5.224176922148907e-14,-3.1633830320890044e-13,5.224176922607829e-14,1.0,14.625192874265267,-14.625192874270766,14.625192874270576,-14.625192874265077,14.630525443917142,-14.630525443923759,14.630525443924503,-14.630525443917858,1.0029165382518822e-13,1.1695897355296735e-13,1.7111701328762974,2.730707286878132e-14,-9.426390764787995e-16,0.0,5.5174329865156674e-18,0.0,0.026316779757939317,3.7529415436909396e-13,1.0,1.0,0.0,0.0010107399307488834,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.0,0.0,0.033,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.0627687381570974e-16,-5.3873482259079274e-15,0.004498958645222591,-2.810246124940337e-13,-9.650702609205507e-14,0.08494752289132973,-1.2950268653368458e-13,-2.953370925215615e-13,-1.7125688663063176e-11,-4.496491411894192e-12,3.487266170420495e-12,-2.685200978049761e-10,1.0,-1.7125688663063137e-11,2.953370925237793e-13,1.7125688663063176e-11,1.0,-1.2950268652862674e-13,-2.953370925215615e-13,1.2950268653368458e-13,1.0,14.616998018880102,-14.616998018883082,14.61699801888196,-14.616998018878979,14.622257847668184,-14.622257847674012,14.622257847673236,-14.622257847667223,1.373982212214698e-13,4.996214288313005e-14,1.7092530486717759,1.479301401676854e-14,-5.577411956903405e-15,0.0,3.645390041978692e-18,0.0,0.02850104135477741,3.8887219705275527e-13,1.0,1.0,1.0,0.0008797829551509982,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.036,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.94285353624997e-15,-5.8147748498227125e-15,0.005381894659144709,-4.958328009021716e-13,5.888474871615797e-14,0.09160863082790527,-1.5485810175718522e-13,-2.4778678020299665e-13,-1.9724640080882965e-11,1.4190064594726769e-12,1.1618868037338675e-11,-2.1957839277788714e-10,1.0,-1.9724640080882926e-11,2.477867802060512e-13,1.9724640080882965e-11,1.0,-1.548581017522977e-13,-2.4778678020299665e-13,1.5485810175718522e-13,1.0,14.608879647874245,-14.608879647873833,14.608879647867829,-14.60887964786824,14.614090505970346,-14.614090505972829,14.614090505971285,-14.614090505968669,2.4418376013675547e-13,-2.5881290929723393e-14,1.7073549165278448,-2.0468008803671156e-15,-2.97761322650273e-14,0.0,4.337091623922703e-18,0.0,0.030618105340855288,4.2618619703068257e-13,0.9997617542631099,1.0,1.0,0.00021761152168405835,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.0,0.0,0.039,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-7.936660311730178e-15,-4.975939616381096e-15,0.006330858601815878,-4.716850812976251e-13,1.6767745521856052e-13,0.09815342096609317,-1.342370422268068e-13,-1.3523096882046416e-13,-2.206481183697169e-11,4.972217019617421e-12,9.471171018777882e-12,-3.080830488003417e-10,1.0,-2.206481183697167e-11,1.3523096882342609e-13,2.206481183697169e-11,1.0,-1.3423704222382297e-13,-1.3523096882046416e-13,1.342370422268068e-13,1.0,14.600837760048309,-14.600837760045774,14.600837760040758,-14.600837760043293,14.606002130128699,-14.60600213012707,14.606002130119748,-14.606002130121242,2.348899707237113e-13,-7.955633352151829e-14,1.705475706361138,-1.2565150825162324e-14,-2.486506008670818e-14,0.0,5.457468093462678e-18,0.0,0.03266914139818412,3.2745270968643994e-13,0.9997429363548832,1.0,1.0,0.00010950942016261489,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.0,0.0,0.042,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2533923675635583e-14,-3.3181064043796773e-15,0.0073446932598485335,-4.989444728933018e-13,1.5563786575505697e-13,0.10458307978538915,-8.630517850332682e-14,-4.8455364957098226e-14,-2.5276685088822142e-11,4.831679570230414e-12,9.855646945812456e-12,-3.7517158772736155e-10,1.0,-2.527668508882214e-11,4.8455364959279736e-14,2.5276685088822145e-11,1.0,-8.630517850210202e-14,-4.8455364957098226e-14,8.630517850332682e-14,1.0,14.592872669227644,-14.59287266922506,14.592872669219604,-14.592872669222189,14.597990210994936,-14.597990210991608,14.597990210986389,-14.597990210989764,2.50557856707917e-13,-7.450182340619372e-14,1.7036154619213906,-1.2804560640419747e-14,-2.702505668027349e-14,0.0,3.453083576917613e-18,0.0,0.03465530674015147,2.3482199193539403e-13,0.9997370985930268,1.0,1.0,6.443708616441745e-05,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.045,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.730571693807607e-14,-1.7481691646891942e-15,0.008422253097016781,-4.271059630019963e-13,2.506090513087702e-13,0.11089876304020047,-3.8070064588193526e-14,4.053958584804543e-14,-2.8982667374331702e-11,8.94576267815713e-12,6.807798623926586e-12,-3.6379832939563763e-10,1.0,-2.8982667374331702e-11,-4.053958584694206e-14,2.8982667374331702e-11,1.0,-3.8070064589368474e-14,4.053958584804543e-14,3.8070064588193526e-14,1.0,14.584984722218941,-14.584984722213807,14.584984722209912,-14.584984722215045,14.590054599800908,-14.590054599798206,14.590054599792515,-14.590054599795426,2.178085624286605e-13,-1.2178142637543104e-13,1.7017742347778257,-2.541207838673844e-14,-1.9286552113844775e-14,0.0,1.4287032268831371e-18,0.0,0.03657774690298322,1.4023725184279333e-13,0.9997346056057097,1.0,1.0,3.700717919957522e-05,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.0,0.048,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.1254447133374634e-14,4.490590921851584e-16,0.009562404131181455,-4.348970722866963e-13,8.59370414114596e-14,0.11710162636282129,3.876651183256909e-14,9.336936616760151e-14,-3.271005929328126e-11,2.379956157199011e-12,5.759930471606068e-12,-4.134350927390756e-10,1.0,-3.271005929328125e-11,-9.336936616886957e-14,3.271005929328125e-11,1.0,3.876651182951498e-14,9.336936616760151e-14,-3.876651183256909e-14,1.0,14.577174241338103,-14.577174241336623,14.57717424133323,-14.57717424133471,14.58219562131991,-14.582195621314062,14.582195621310547,-14.582195621316346,2.236192884418746e-13,-4.229073580483633e-14,1.6999520708980804,-7.320424262936803e-15,-1.6783515109094554e-14,0.0,3.668349081423092e-18,0.0,0.03843759586881855,4.062314650548623e-14,0.9997334807055389,1.0,1.0,1.6440027369569666e-05,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.0,0.0,0.051000000000000004,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.502275180933477e-14,1.502284653237125e-15,0.010764023958301738,-1.4646531392240426e-13,2.4399715996569213e-13,0.12319282983921996,7.068896185073793e-14,1.2714605146918223e-13,-3.705456731402654e-11,8.679828607268676e-12,-6.705461671050474e-12,-5.229031273782588e-10,1.0,-3.7054567314026535e-11,-1.271460514718016e-13,3.705456731402655e-11,1.0,7.06889618460266e-14,1.2714605146918223e-13,-7.068896185073793e-14,1.0,14.569441515638465,-14.5694415156332,14.569441515637063,-14.569441515642328,14.574413715226068,-14.574413715225324,14.574413715222194,-14.574413715223042,8.434653537207032e-14,-1.2018913670184305e-13,1.6981490086207138,-2.6038347110885494e-14,1.910919231843851e-14,0.0,2.4412621974087275e-18,0.0,0.04023597604169826,7.747641064723366e-14,0.9997330689959227,1.0,1.0,-7.626237468765218e-07,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.0,0.054000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.6478146206504648e-14,3.998451307963772e-15,0.012026001797958135,-1.4884854379317552e-13,2.708168140962152e-13,0.12917353782146487,1.6181417650879557e-13,6.150134020561263e-14,-4.2254439912072e-11,1.0211307090464413e-11,-6.467210360085792e-12,-5.071659911044601e-10,1.0,-4.225443991207199e-11,-6.150134021245e-14,4.2254439912072e-11,1.0,1.6181417650619685e-13,6.150134020561263e-14,-1.6181417650879557e-13,1.0,14.561786801058481,-14.561786801052067,14.561786801055964,-14.561786801062379,14.566709265976009,-14.566709265970017,14.566709265975781,-14.56670926598174,8.624917272448336e-14,-1.3457907965343158e-13,1.6963650787155549,-3.170616622879418e-14,1.926307942462769e-14,0.0,5.4389348359727855e-18,0.0,0.04197399820204187,8.316611344614161e-14,0.9997330852378642,1.0,1.0,-1.6031233774959778e-05,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.05700000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.806802056696113e-14,5.747141728010809e-15,0.013347238531851642,-1.5642750016458589e-13,1.8727813193503054e-14,0.1350449200184031,2.295847079800464e-13,1.2939347041462206e-15,-4.7039556398722344e-11,1.1545982652969777e-12,-6.267910134049268e-12,-4.087312363422308e-10,1.0,-4.7039556398722344e-11,-1.2939347149457836e-15,4.7039556398722344e-11,1.0,2.295847079799855e-13,1.2939347041462206e-15,-2.295847079800464e-13,1.0,14.554210318169446,-14.554210318168158,14.554210318172103,-14.55421031817339,14.559082591014796,-14.55908259100772,14.559082591012313,-14.559082591019187,9.076298064245232e-14,-1.2073525916813075e-14,1.6946003038843889,-6.355774844213749e-15,1.948319069579474e-14,0.0,2.2210226947095274e-16,0.0,0.043652761468148366,2.2851740951817993e-13,0.9997333822750447,1.0,1.0,-2.996743486648762e-05,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.06000000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.0126687382446056e-14,5.5392915736473834e-15,0.014726646740232916,-2.826720214638517e-13,-5.989824457314582e-14,0.1408081444144829,2.2772145222588693e-13,-4.191902923238e-14,-5.127109788679887e-11,-1.8437946355977685e-12,-1.4379642788293726e-12,-4.578641735997597e-10,1.0,-5.1271097886798874e-11,4.1919029220704466e-14,5.127109788679886e-11,1.0,2.2772145222803616e-13,-4.191902923238e-14,-2.2772145222588693e-13,1.0,14.546712265415646,-14.546712265416126,14.546712265417348,-14.54671226541687,14.551534213651507,-14.551534213651417,14.551534213655465,-14.551534213655595,1.5359713732585267e-13,2.6516702306843514e-14,1.6928547018625502,2.3673743628357254e-15,6.038364237189346e-15,0.0,3.86375393684047e-18,0.0,0.0452733532597671,2.771874593303359e-13,0.9997338736851178,1.0,1.0,-4.316398695632074e-05,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.0,0.0,0.063,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.330964939262771e-14,4.913589842733233e-15,0.016163150720060197,-4.0133740548687545e-13,-8.744302329160734e-14,0.14646438498561268,2.1350981077638076e-13,-4.3673179040581334e-14,-5.584899469462604e-11,-1.990747672649351e-12,2.8631996356928316e-12,-4.6345078942871535e-10,1.0,-5.5848994694626044e-11,4.3673179028657026e-14,5.584899469462603e-11,1.0,2.1350981077881984e-13,-4.3673179040581334e-14,-2.1350981077638076e-13,1.0,14.53929280437627,-14.539292804376855,14.53929280437556,-14.539292804374975,14.544064161171647,-14.544064161172988,14.544064161173619,-14.544064161172136,2.1329018574752763e-13,4.03155175792233e-14,1.691128282011018,2.8867030171008344e-15,-6.3822484769086476e-15,0.0,4.856200656656293e-18,0.0,0.04683684927993981,2.918311197863164e-13,0.9997345085305255,1.0,1.0,-5.5679743451449715e-05,3600.0,914.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
