time_s,reference_x_m,reference_y_m,reference_z_m,reference_vx_mps,reference_vy_mps,reference_vz_mps,position_x_m,position_y_m,position_z_m,velocity_x_mps,velocity_y_mps,velocity_z_mps,angle_roll_rad,angle_pitch_rad,angle_yaw_rad,body_rate_x_radps,body_rate_y_radps,body_rate_z_radps,rotation_11,rotation_12,rotation_13,rotation_21,rotation_22,rotation_23,rotation_31,rotation_32,rotation_33,motor_command_1,motor_command_2,motor_command_3,motor_command_4,motor_speed_1,motor_speed_2,motor_speed_3,motor_speed_4,per_rotor_disturbance_n
14.32,0.0,0.0,1.5,0.0,0.0,0.0,0.03265673596393793,-2.5932567206932597e-09,1.4999848460112162,0.19093304940366967,-1.5562078683377555e-08,1.6877174488757137e-05,-1.272809092564247e-09,0.0012437472165006665,-1.0743912000415524e-07,1.5857714103157564e-09,-0.07026948603783859,-9.938771527861497e-09,0.9999992265465247,-1.074407030565129e-07,-0.001243746895840306,1.074390369049949e-07,0.9999999999999942,-1.4064361645612375e-09,0.00124374689584045,1.2728081081056385e-09,0.9999992265465305,14.402691970090773,-14.402692716099464,13.886959530814712,-13.886960303995176,14.402691241312604,-14.402691987355555,13.886965917222241,-13.886966690426183,0.02
14.33,0.0,0.0,1.5,0.0,0.0,0.0,0.03459083578409201,-2.7508722566325003e-09,1.4999851783658977,0.19594668434824694,-1.5962620294658248e-08,4.794290218993257e-05,-1.333304110409214e-09,0.0005366024332828013,-1.0753554755930112e-07,1.641849403850098e-09,-0.07125441306743494,-9.774032033389584e-09,0.9999998560289121,-1.0753626301349654e-07,-0.0005366024075309101,1.0753553207729174e-07,0.9999999999999942,-1.3910079441246977e-09,0.0005366024075310567,1.3333039184519782e-09,0.9999998560289178,14.402439680720962,-14.402440427446367,13.88697625684872,-13.88697703067596,14.40244007460324,-14.402440821353332,13.886981318448301,-13.886982092279364,0.02
14.34,0.0,0.0,1.5,0.0,0.0,0.0,0.03660577602601412,-2.9149390085482536e-09,1.4999860444936597,0.20084155501896092,-1.6353467908872584e-08,8.19243073477883e-05,-1.3942244008497547e-09,-0.00018508407427613797,-1.0763200142578628e-07,1.709425276470675e-09,-0.07206727536731251,-9.691261605683483e-09,0.999999982871937,-1.0763174337705498e-07,0.00018508407321957674,1.0763199958225899e-07,0.9999999999999942,-1.3743034316171028e-09,-0.00018508407321942777,1.3942243769693995e-09,0.9999999828719428,14.402186065582105,-14.402186812992534,13.886960428552209,-13.886961203058283,14.402186574997758,-14.402187322427599,13.88696516569884,-13.886965940210764,0.02
14.35,0.0,0.0,1.5,0.0,0.0,0.0,0.038670030905578245,-3.0829359619155757e-09,1.4999872777060093,0.20566068291535983,-1.6738109160263358e-08,0.00011745473593907536,-1.4548963338112086e-09,-0.0009140035776150649,-1.0772902114986727e-07,1.7905670549987346e-09,-0.07278660663190553,-9.689321107398973e-09,0.9999995822987535,-1.0772769136959808e-07,0.00091400345035507,1.0772897615132129e-07,0.9999999999999944,-1.356431636776864e-09,-0.0009140034503549187,1.4548957260992048e-09,0.9999995822987593,14.401932043977022,-14.401932792027141,13.886925405593086,-13.886926180831324,14.401932414153011,-14.401933162218295,13.8869300698989,-13.886930845147893,0.02
14.36,0.0,0.0,1.5,0.0,0.0,0.0,0.04077553624896875,-3.25422249671666e-09,1.4999888302397382,0.21041547038589675,-1.7117866146271584e-08,0.00015420932617169776,-1.5153317012708225e-09,-0.0016485002476120236,-1.0782594695201313e-07,1.8704092389999005e-09,-0.07343136210119135,-9.685706311938842e-09,0.9999986412237687,-1.078234489284596e-07,0.0016484995009644616,1.0782580044067972e-07,0.9999999999999942,-1.3375806815294164e-09,-0.0016484995009643077,1.515329642274133e-09,0.9999986412237745,14.401678023737878,-14.401678772394787,13.886874317819215,-13.886875093821198,14.401678204434102,-14.401678953097747,13.886878953736208,-13.886879729739507,0.02
14.370000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.04295240580916618,-3.431220627311093e-09,1.499990976979285,0.21505532992826748,-1.7489592709672703e-08,0.0001927745258556212,-1.5756056634260371e-09,-0.002391097659546041,-1.0792262086097735e-07,1.9246475075544995e-09,-0.073960617786989,-9.672909809803319e-09,0.9999971413273476,-1.0791885343755293e-07,0.002391095381090605,1.0792231234553294e-07,0.9999999999999944,-1.31755238317017e-09,-0.002391095381090449,1.5756011592852252e-09,0.9999971413273534,14.401424136561298,-14.40142488581539,13.886796901315513,-13.88679767808728,14.401424221730476,-14.401424970989089,13.88680140463712,-13.886802181404237,0.02
14.38,0.0,0.0,1.5,0.0,0.0,0.0,0.0451613935153651,-3.6107975375711316e-09,1.4999934089337645,0.2196417843048961,-1.785755980666342e-08,0.00023201344767143867,-1.6359171588076688e-09,-0.0031366981706906203,-1.080190762010067e-07,1.9694879294761325e-09,-0.07444335012801451,-9.654828512904301e-09,0.9999950805663209,-1.0801394483106157e-07,0.0031366930270962244,1.0801854480832566e-07,0.9999999999999944,-1.2970944756946041e-09,-0.0031366930270960657,1.6359091110217111e-09,0.9999950805663267,14.40116999932159,-14.401170749182281,13.886708722437396,-13.886709499966441,14.401170037724293,-14.401170787581519,13.886713041671477,-13.88671381919594,0.02
14.39,0.0,0.0,1.5,0.0,0.0,0.0,0.04741842335407977,-3.794232625553138e-09,1.4999962693594544,0.2241481808882083,-1.8219888416804533e-08,0.00027224544984094906,-1.6962565357952956e-09,-0.003886723830954786,-1.0811516114140748e-07,2.000457599925954e-09,-0.07485705470605684,-9.628681288564914e-09,0.999992446698434,-1.0810856827730554e-07,0.0038867140450842934,1.0811434451499194e-07,0.9999999999999942,-1.276043820500444e-09,-0.003886714045084133,1.6962437234581571e-09,0.9999924466984398,14.400915464442717,-14.40091621491656,13.88660454962335,-13.886605327897886,14.400915521074282,-14.40091627153611,13.886608615883754,-13.886609394154773,0.02
14.4,0.0,0.0,1.5,0.0,0.0,0.0,0.049699266933771025,-3.979592099504281e-09,1.4999993534273708,0.22861369282358388,-1.8579331374020696e-08,0.0003128511233682371,-1.7569925561702706e-09,-0.004638530071971761,-1.0821133717554032e-07,2.022266842463738e-09,-0.07523980738952009,-9.60892244279693e-09,0.9999892420386689,-1.0820318734195741e-07,0.004638513438250954,1.0821017304215983e-07,0.9999999999999942,-1.2550528145104302e-09,-0.004638513438250791,1.7569736545123024e-09,0.9999892420386747,14.400660553842341,-14.400661304961666,13.886493289016846,-13.886494068005828,14.400660645323223,-14.400661396421242,13.886497077644085,-13.886497856635682,0.02
14.41,0.0,0.0,1.5,0.0,0.0,0.0,0.05201894145261879,-4.1680894976713055e-09,1.5000028021686782,0.2330125378174658,-1.8934068954905463e-08,0.0003540661093833315,-1.8183300596226025e-09,-0.005393239513768863,-1.0830762432193806e-07,2.029087263351624e-09,-0.0755720827289583,-9.599546413976974e-09,0.99998545651902,-1.0829781767995242e-07,0.0053932133682515915,1.0830604915206418e-07,0.9999999999999942,-1.2342039322459634e-09,-0.005393213368251427,1.8183036147739757e-09,0.9999854565190258,14.4004050562278,-14.400405808035103,13.886370445340104,-13.886371225002609,14.400405184018183,-14.400405935803901,13.886373941764681,-13.886374721434493,0.02
14.42,0.0,0.0,1.5,0.0,0.0,0.0,0.05437466568593862,-4.359498687375562e-09,1.5000065988575673,0.23734834785492487,-1.928409068867387e-08,0.00039574810830349456,-1.879998782633599e-09,-0.0061502890399920416,-1.0840393837374905e-07,2.0335979505840977e-09,-0.07586009924628125,-9.594057667924234e-09,0.9999810870319736,-1.0839237591073487e-07,0.0061502502665366785,1.0840188813352906e-07,0.9999999999999942,-1.213287431756832e-09,-0.00615025026653651,1.879963226276744e-09,0.9999810870319794,14.40014892867625,-14.400149681187553,13.886237556949155,-13.886238337269539,14.40014909680845,-14.400149849301549,13.886240752566149,-13.886241532897117,0.02
14.43,0.0,0.0,1.5,0.0,0.0,0.0,0.05677365955065302,-4.5544010866934725e-09,1.5000108250447666,0.24160705483040484,-1.9628013189599295e-08,0.0004378660369988613,-1.941756491502894e-09,-0.006909698448236217,-1.085001696614766e-07,2.0499972957944873e-09,-0.07609827754756822,-9.585988523550918e-09,0.9999761281286497,-1.0848675281642297e-07,0.006909643465671423,1.084975795593854e-07,0.9999999999999942,-1.19205900317724e-09,-0.006909643465671253,1.9417101381417467e-09,0.9999761281286557,14.399891964408624,-14.399892717608687,13.886093480615411,-13.886094261607749,14.399892154399163,-14.399892907587722,13.886096398014983,-13.886097179014751,0.02
14.44,0.0,0.0,1.5,0.0,0.0,0.0,0.05921216756041009,-4.752494939920386e-09,1.5000154397674157,0.2457957683531258,-1.996654930951517e-08,0.00048041886909153006,-2.003727927436688e-09,-0.0076713996405955165,-1.0859638138627992e-07,2.07047367068709e-09,-0.07628991297704953,-9.578846500356455e-09,0.9999705749580778,-1.0858101013934561e-07,0.007671324396696091,1.0859318593320547e-07,0.999999999999994,-1.170649857515214e-09,-0.007671324396695919,2.0036689676584346e-09,0.9999705749580838,14.399634253589099,-14.399635007479134,13.885938938072105,-13.885939719734903,14.399634475857418,-14.399635229745684,13.885941566836772,-13.885942348500539,0.02
14.450000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.06169116328187523,-4.9538750619720596e-09,1.5000204895574965,0.249907515746774,-2.0299348402170284e-08,0.0005229828427786753,-2.0658375522392482e-09,-0.008433980622420336,-1.0869268590269871e-07,2.0868003481593345e-09,-0.07644384580020797,-9.57508187626841e-09,0.9999644341962475,-1.0867526287537142e-07,0.00843388063508356,1.0868882015996298e-07,0.999999999999994,-1.1491364134292668e-09,-0.008433880635083386,2.065764079066293e-09,0.9999644341962535,14.399375812101585,-14.399376566680484,13.885776407802439,-13.88577719013812,14.39937602533244,-14.399376779913744,13.885778800420926,-13.885779582756923,0.02
14.46,0.0,0.0,1.5,0.0,0.0,0.0,0.06421023498926115,-5.158501355187786e-09,1.5000259547364214,0.253945245787988,-2.06265587574647e-08,0.0005657371688609503,-2.1281177311216953e-09,-0.00919803869937657,-1.0878903634977852e-07,2.1024441953543127e-09,-0.07655633736018982,-9.573655210989549e-09,0.9999576983402783,-1.087694621165428e-07,0.009197909001576611,1.0878443439298181e-07,0.999999999999994,-1.1274860744072314e-09,-0.009197909001576434,2.1280277082095982e-09,0.9999576983402843,14.39911661489869,-14.399117370166422,13.885604859974487,-13.88560564298373,14.399116817985686,-14.399117573257975,13.88560702400226,-13.88560780701321,0.02
14.47,0.0,0.0,1.5,0.0,0.0,0.0,0.0667692362780273,-5.3663631713514455e-09,1.500031835853728,0.2579088398742747,-2.0948173746716323e-08,0.000608650952387112,-2.190563020804015e-09,-0.009963475140564126,-1.0888543795323622e-07,2.117251941538711e-09,-0.07662810842956787,-9.574534294945687e-09,0.9999503649921668,-1.0886361269414052e-07,0.00996331029429663,1.0888003342367092e-07,0.999999999999994,-1.1057036159455484e-09,-0.00996331029429645,2.1904542921913316e-09,0.9999503649921728,14.398856681189068,-14.398857437145882,13.885424509007123,-13.885425292690401,14.398856882834451,-14.398857638796011,13.88542644219947,-13.885427225887815,0.02
14.48,0.0,0.0,1.5,0.0,0.0,0.0,0.06936535544905931,-5.577256011478671e-09,1.5000381434632835,0.261796020244814,-2.1264066066088292e-08,0.0006511308558393147,-2.2530633768918372e-09,-0.010728391650140615,-1.0898198234998577e-07,2.128437245612595e-09,-0.07667300312414224,-9.577136424787275e-09,0.9999424513582773,-1.0895781106735114e-07,0.010728185847895455,1.089757105849297e-07,0.9999999999999938,-1.0838844161691364e-09,-0.010728185847895274,2.2529337161547955e-09,0.9999424513582833,14.398596618390954,-14.398597375041154,13.885239234295453,-13.885240018650482,14.398596777155927,-14.398597533811493,13.885240984714429,-13.885241769077242,0.02
14.49,0.0,0.0,1.5,0.0,0.0,0.0,0.07200004274936003,-5.791285354152733e-09,1.5000448721215063,0.26560796174644,-2.1574301377659075e-08,0.0006934829169271248,-2.315675855115e-09,-0.011493767523221517,-1.0907862260500231e-07,2.137426657279611e-09,-0.07668388055264257,-9.581756490241594e-09,0.9999339473812259,-1.0905200735108215e-07,0.011493514457625838,1.0907141767632742e-07,0.999999999999994,-1.0619791291865021e-09,-0.011493514457625654,2.3155228986605514e-09,0.9999339473812319,14.39833609422117,-14.398336851567036,13.885047053867869,-13.885047838893726,14.398336213511964,-14.39833697086295,13.885048624645206,-13.885049409682328,0.02
14.5,0.0,0.0,1.5,0.0,0.0,0.0,0.07467329817892947,-6.008451199373633e-09,1.5000520218283961,0.2693446643791526,-2.1878879681428667e-08,0.0007357071356505426,-2.3784006624566412e-09,-0.012259602874826525,-1.0917535896346922e-07,2.144213002154991e-09,-0.07666074052313408,-9.588390911766365e-09,0.999924852009892,-1.0914620144626827e-07,0.012259295778449683,1.0916715465467423e-07,0.999999999999994,-1.0399876452050634e-09,-0.012259295778449496,2.3782219304272005e-09,0.999924852009898,14.398075096031295,-14.39807585407515,13.88484798037298,-13.8848487660687,14.398075191902569,-14.39807594995038,13.884849361991801,-13.884850147703075,0.02
14.51,0.0,0.0,1.5,0.0,0.0,0.0,0.077384168506567,-6.228679544362168e-09,1.5000595884210621,0.27300607527552573,-2.2177763907782993e-08,0.000777671481502471,-2.4410870562078228e-09,-0.013025502545098315,-1.0927216422118017e-07,2.1511249495276036e-09,-0.07660641151142096,-9.595645628316684e-09,0.9999151693411183,-1.0924036873462437e-07,0.013025134222361106,1.092628945914923e-07,0.999999999999994,-1.0178024504590748e-09,-0.013025134222360919,2.440879977184472e-09,0.9999151693411243,14.397813845450973,-14.397814604186921,13.884642897578484,-13.884643683950937,14.397813926352736,-14.397814685090893,13.884644087873877,-13.884644874265213,0.02
14.52,0.0,0.0,1.5,0.0,0.0,0.0,0.0801302000646649,-6.451779902044388e-09,1.5000675611840029,0.27659205835200557,-2.2470858637571742e-08,0.0008190361009632118,-2.5033465184598264e-09,-0.013790449184694286,-1.0936896752716487e-07,2.1641716428699865e-09,-0.07652817449221395,-9.599943062898667e-09,0.999904913262589,-1.0933444634842051e-07,0.01379001208565017,1.0935856798886913e-07,0.999999999999994,-9.951471344651512e-10,-0.01379001208564998,2.503108483406792e-09,0.999904913262595,14.397552933523595,-14.397553692924454,13.884434059792085,-13.884434846868427,14.397552967774164,-14.397553727175858,13.88443509608064,-13.88443588317359,0.02
14.530000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0829119935583353,-6.677798907326651e-09,1.50007594274058,0.28010264692446885,-2.2758187231241647e-08,0.0008598841967232622,-2.565274090520679e-09,-0.014554691993194478,-1.09465785680795e-07,2.1818802275360514e-09,-0.07642424662136185,-9.602164630516516e-09,0.9998940823402971,-1.0942845022474637e-07,0.014554178123261572,1.0945419132095858e-07,0.9999999999999942,-9.72089547319622e-10,-0.014554178123261378,2.56500238269253e-09,0.9998940823403031,14.397292200940049,-14.397292960983826,13.884220929725684,-13.884221717528117,14.397292181293045,-14.39729294133645,13.884221825048295,-13.88422261286058,0.02
14.540000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.08572896680962981,-6.906691363633201e-09,1.5000847305483427,0.2835378087045782,-2.3039727048837255e-08,0.0009001351322596094,-2.6267774581041783e-09,-0.015317989663454434,-1.0956260132425212e-07,2.2056772418879553e-09,-0.07629635522177397,-9.601467411173425e-09,0.9998826818903239,-1.0952236594782039e-07,0.015317390632905636,1.0954974764697399e-07,0.9999999999999938,-9.48564294863313e-10,-0.015317390632905442,2.6264692895382697e-09,0.9998826818903299,14.397031779384063,-14.397032540043682,13.884004050808112,-13.884004839363676,14.397031697623357,-14.39703245828182,13.884004819020689,-13.884005607573735,0.02
14.55,0.0,0.0,1.5,0.0,0.0,0.0,0.08858053764060156,-7.1384120743884e-09,1.5000939220648402,0.28689751140399816,-2.331545545040326e-08,0.000939708271049262,-2.68776422992877e-09,-0.016080100884830528,-1.0965939690866511e-07,2.2369908417955446e-09,-0.07614622760171376,-9.597010752295715e-09,0.9998707179634976,-1.0961617925121156e-07,0.01607940792279494,1.0964521991851157e-07,0.9999999999999938,-9.245060544666745e-10,-0.01607940792279474,2.687416750295503e-09,0.9998707179635036,14.396771800923867,-14.39677256216715,13.883783966083136,-13.883784755423724,14.396771647479069,-14.396772408721123,13.883784622241668,-13.883785411560613,0.02
14.56,0.0,0.0,1.5,0.0,0.0,0.0,0.09146181371463123,-7.372614430772605e-09,1.500103462715337,0.2901830117248633,-2.3586032785013434e-08,0.0009781441853112386,-2.748831975381757e-09,-0.016839724722548296,-1.097562505576694e-07,2.2527983568292898e-09,-0.0759822212407932,-9.593693867084582e-09,0.9998582151862438,-1.097099631716354e-07,0.01683892884261427,1.0974068878812593e-07,0.9999999999999938,-9.006542822090281e-10,-0.01683892884261407,2.7484422327520968e-09,0.9998582151862498,14.39651357356994,-14.396514335431606,13.883563850590575,-13.883564640682293,14.396513330600051,-14.39651409245971,13.883564418322335,-13.883565208383684,0.02
14.57,0.0,0.0,1.5,0.0,0.0,0.0,0.09437320947673283,-7.609330767632775e-09,1.5001133541497467,0.29339434001593767,-2.3851479268543872e-08,0.0010155013305950407,-2.8100527471266747e-09,-0.017597036629837307,-1.098531752275553e-07,2.251910371090105e-09,-0.07580307628527655,-9.592158489527123e-09,0.9998451761461542,-1.0980372917839948e-07,0.01759612847345458,1.0983616733560981e-07,0.9999999999999942,-8.770621626057039e-10,-0.01759612847345438,2.8096176839308715e-09,0.9998451761461602,14.396256986171515,-14.396257748690362,13.883343329141915,-13.883344119946967,14.396256654902631,-14.39625741741785,13.883343813124783,-13.883344603902016,0.02
14.58,0.0,0.0,1.5,0.0,0.0,0.0,0.0973167316688773,-7.848702543617142e-09,1.5001236194673437,0.2965309479598921,-2.411150575636997e-08,0.0010519634654490401,-2.8711516277331665e-09,-0.01835255471500041,-1.0995013350644441e-07,2.2445209036286696e-09,-0.0756054966044122,-9.590128554609293e-09,0.9998315965945404,-1.0989744349702606e-07,0.018351524492529817,1.0993161752953162e-07,0.9999999999999938,-8.533990597327374e-10,-0.018351524492529615,2.8706681160214824e-09,0.9998315965945463,14.396001485430325,-14.39600224861529,13.883121141757426,-13.883121933267349,14.396001082932381,-14.39600184611198,13.883121530667609,-13.883122322155863,0.02
14.59,0.0,0.0,1.5,0.0,0.0,0.0,0.1002923802910646,-8.090729758725703e-09,1.5001342586681279,0.29959283555672656,-2.4366112248491724e-08,0.0010875305898732372,-2.932128410982378e-09,-0.01910627906758187,-1.1004712501738682e-07,2.230627875556313e-09,-0.07538948185368949,-9.587596190231223e-09,0.9998174806025819,-1.0999110636211697e-07,0.019105116631256424,1.1002703928244149e-07,0.999999999999994,-8.296652525907553e-10,-0.019105116631256216,2.9315932406716704e-09,0.9998174806025879,14.395747061499376,-14.395747825359345,13.882897298284291,-13.88289809049067,14.395746614689305,-14.395747378542099,13.882897570950806,-13.882898363145227,0.02
14.6,0.0,0.0,1.5,0.0,0.0,0.0,0.10330015534329476,-8.33541241295846e-09,1.5001452717520998,0.30258000280644093,-2.461529874490914e-08,0.0011222027038676314,-2.9929828895678436e-09,-0.019858209775638982,-1.1014414938366696e-07,2.210229212109295e-09,-0.07515503167478194,-9.584553561137883e-09,0.999802832231776,-1.1008471800788277e-07,0.019856904625515617,1.1012243250755048e-07,0.9999999999999938,-8.058610201978332e-10,-0.01985690462551541,2.992392769811193e-09,0.999802832231782,14.395493704694942,-14.395494469238757,13.882671808405682,-13.88267260130014,14.395493250173399,-14.395494014708209,13.882671933974379,-13.882672726870108,0.02
14.61,0.0,0.0,1.5,0.0,0.0,0.0,0.10633758515993508,-8.582566635599965e-09,1.5001566226781224,0.30549330662098034,-2.4858976820586014e-08,0.0011558053007633964,-3.053706326258324e-09,-0.020607835741789312,-1.1024126253139444e-07,2.1891030888048594e-09,-0.07490501864471023,-9.58225919472421e-09,0.9997876660677225,-1.1017833670715993e-07,0.02060637714020851,1.1021785457062237e-07,0.9999999999999942,-7.820332941236817e-10,-0.020606377140208302,3.0530579207860673e-09,0.9997876660677285,14.395242091717906,-14.395242856949036,13.882445948610016,-13.882446742190337,14.395241630159296,-14.395242395380135,13.882445932610404,-13.882446726204325,0.02
14.620000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.10940230668827543,-8.832016635804276e-09,1.5001682769888232,0.30833356625682834,-2.509706193616611e-08,0.0011881715422749186,-3.1142903393549644e-09,-0.021354668322315508,-1.1033851779687205e-07,2.172772314593668e-09,-0.07464218909958638,-9.581924677161206e-09,0.9997719977351149,-1.10272018214095e-07,0.02135304532673057,1.1031336036491077e-07,0.999999999999994,-7.58226967554097e-10,-0.021353045326730356,3.1135802741041005e-09,0.9997719977351209,14.394992870147636,-14.394993636064408,13.882220938677015,-13.882221732946883,14.394992367263924,-14.394993133170223,13.882220822039145,-13.882221616329817,0.02
14.63,0.0,0.0,1.5,0.0,0.0,0.0,0.11249575349923914,-9.083869058947619e-09,1.5001802555881314,0.31110028470337203,-2.5329605378344123e-08,0.0012194026426130549,-3.1747396425144928e-09,-0.022099004078590775,-1.104358820109725e-07,2.1578806461479905e-09,-0.0743648763514832,-9.58281807970699e-09,0.9997558269467548,-1.103657291370354e-07,0.022097205388877186,1.1040891654447449e-07,0.9999999999999938,-7.344152754162354e-10,-0.02209720538887697,3.1739644566427403e-09,0.9997558269467608,14.394745633872922,-14.394746400476699,13.881996051864906,-13.881996846824503,14.394745089836743,-14.394745856430713,13.881995840792216,-13.881996635777181,0.02
14.64,0.0,0.0,1.5,0.0,0.0,0.0,0.11561740180469914,-9.338084939687604e-09,1.5001925508383158,0.31379364355487654,-2.5556588408345908e-08,0.0012494616208366513,-3.235052192828733e-09,-0.022840734753510547,-1.1053336659080707e-07,2.1456493149632565e-09,-0.0740736888472214,-9.585210399851991e-09,0.9997391617581739,-1.1045948204639854e-07,0.02283874880661016,1.1050453526180284e-07,0.9999999999999938,-7.10608398512344e-10,-0.022838748806609944,3.2342083675025595e-09,0.9997391617581799,14.394500520452922,-14.394501287743877,13.881771564528158,-13.881772360179006,14.394499933668833,-14.394500700951665,13.881771267089619,-13.881772062766789,0.02
14.65,0.0,0.0,1.5,0.0,0.0,0.0,0.11876672781652774,-9.594625312681784e-09,1.500205155101644,0.31641382440560656,-2.577799228739729e-08,0.0012783114960045494,-3.295225941153097e-09,-0.023579752086147536,-1.106309829295193e-07,2.137299268291238e-09,-0.07376923503004569,-9.58937445612434e-09,0.999722010526418,-1.1055328951887626e-07,0.02357756707136193,1.1060022868081331e-07,0.999999999999994,-6.868165209616691e-10,-0.02357756707136171,3.2943099030284025e-09,0.9997220105264242,14.394257667867555,-14.39425843584468,13.881547752601387,-13.881548548946359,14.394257034551272,-14.394257802523143,13.881547379151346,-13.881548175519004,0.02
14.66,0.0,0.0,1.5,0.0,0.0,0.0,0.12194320774659728,-9.853451212587724e-09,1.5002180607403846,0.3189610088498269,-2.5993798276724082e-08,0.0013059152871755903,-3.3552588318238346e-09,-0.02431594781163881,-1.1072874239642508e-07,2.134051171396411e-09,-0.07345212334081605,-9.59558486943792e-09,0.9997043819071625,-1.1064716413739615e-07,0.024313551686374953,1.1069600897677602e-07,0.999999999999994,-6.630498304010655e-10,-0.02431355168637473,3.3542669566070155e-09,0.9997043819071687,14.394017214529084,-14.394017983190185,13.88132489158592,-13.881325688629238,14.394016528275136,-14.394017296935207,13.881324455197403,-13.881325252254198,0.02
14.67,0.0,0.0,1.5,0.0,0.0,0.0,0.12514476203358585,-1.0114406269078337e-08,1.5002312306829446,0.3214360665028597,-2.620422800051742e-08,0.0013321850197993805,-3.4150798683957686e-09,-0.02504896781092375,-1.1082628154482437e-07,2.1295139840368275e-09,-0.07312409954761732,-9.597546058450457e-09,0.9996862910093915,-1.1074074626464694e-07,0.025046348394002854,1.107915143439085e-07,0.9999999999999938,-6.392862096122587e-10,-0.025046348394002632,3.4140085271374283e-09,0.9996862910093978,14.393779626029946,-14.393780395372568,13.881103802342592,-13.881104600083589,14.393778894475112,-14.393779663820778,13.881103300970858,-13.881104098716524,0.02
14.68,0.0,0.0,1.5,0.0,0.0,0.0,0.12837078762057455,-1.0377445534865195e-08,1.5002446557918965,0.323839214014592,-2.6409274966827874e-08,0.0013570811147400014,-3.474683011644279e-09,-0.025778691281060633,-1.1092359247464407e-07,2.1245276825114472e-09,-0.07278583004624872,-9.59519292118497e-09,0.9996677479381142,-1.108340296144539e-07,0.02577583621004015,1.1088673788233305e-07,0.999999999999994,-6.155346601886215e-10,-0.02577583621003992,3.473528541049282e-09,0.9996677479381204,14.393545058714098,-14.393545828734545,13.880884786898557,-13.880885585337705,14.393544286461578,-14.39354505648919,13.880884221569746,-13.880885020004412,0.02
14.69,0.0,0.0,1.5,0.0,0.0,0.0,0.13162072837233527,-1.0642527603561851e-08,1.5002583278175288,0.3261706472843854,-2.6608925434425265e-08,0.0013805655308147331,-3.534064275979383e-09,-0.0265050048292963,-1.1102067856017687e-07,2.1201618407247618e-09,-0.07243794693364591,-9.588659988687575e-09,0.9996487629226667,-1.1092701913656966e-07,0.026501901576483397,1.109816839815163e-07,0.9999999999999938,-5.918051798231846e-10,-0.026501901576483168,3.532822981572002e-09,0.9996487629226729,14.393313659575652,-14.393314430268951,13.880668130315936,-13.880668929455032,14.393312847174698,-14.393313617879558,13.880667506182139,-13.880668305306326,0.02
14.700000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.13489365697734437,-1.0909583058306147e-08,1.5002722314878032,0.32843072635963355,-2.680322300786449e-08,0.0014025880607879471,-3.5932031064944424e-09,-0.027227736402510416,-1.1111745370171757e-07,2.1156717759535223e-09,-0.07208135365611892,-9.576513458728764e-09,0.9996293480845955,-1.1101963100254215e-07,0.02722437231516182,1.110762678046686e-07,0.999999999999994,-5.681001762061381e-10,-0.02722437231516159,3.5918712788806053e-09,0.9996293480846017,14.393085654159496,-14.393086425519588,13.88045424727461,-13.880455047115314,14.393084801588815,-14.39308557296503,13.880453569852547,-13.880454369667321,0.02
14.71,0.0,0.0,1.5,0.0,0.0,0.0,0.13818860699726326,-1.1178539529567021e-08,1.5002863507904345,0.33061982859106853,-2.6992217336692553e-08,0.0014230972149636594,-3.6520770422881207e-09,-0.027946707758602658,-1.112138223040029e-07,2.1101238874248026e-09,-0.07171698227116696,-9.557152936933867e-09,0.9996095161783038,-1.1111177205925485e-07,0.027943070084816626,1.1117039510564465e-07,0.9999999999999938,-5.444214112470353e-10,-0.02794307008481639,3.650650965287542e-09,0.9996095161783101,14.392861276887329,-14.392862048907057,13.880243565523175,-13.880244366066895,14.392860383325749,-14.392861155366186,13.88024284089238,-13.880243641399387,0.02
14.72,0.0,0.0,1.5,0.0,0.0,0.0,0.1415045728669417,-1.1449321695144788e-08,1.5003006689728928,0.3327383486327626,-2.7175964115448804e-08,0.0014420402211855541,-3.710661699701236e-09,-0.02866173446619118,-1.1130967927141675e-07,2.102395938161086e-09,-0.07134579344942117,-9.528811114051502e-09,0.999589280606838,-1.1120333983203467e-07,0.028657810382008434,1.1126396222749381e-07,0.9999999999999936,-5.207700174588089e-10,-0.028657810382008198,3.7091376589797283e-09,0.9995892806068443,14.392640771089173,-14.392641543760263,13.88003652584548,-13.880037327093255,14.392639834654787,-14.392640607351078,13.880035760879966,-13.88003656208143,0.02
14.73,0.0,0.0,1.5,0.0,0.0,0.0,0.14484184670612468,-1.1721949456588004e-08,1.500315169243365,0.33478691700717766,-2.7354445466587044e-08,0.0014596226127261585,-3.769031466225692e-09,-0.02937320804346008,-1.114056738679836e-07,2.0939076087086347e-09,-0.07096466800395539,-9.504248386785762e-09,0.9995686383403264,-1.1129498124153534e-07,0.029368984430067215,1.1135761773160729e-07,0.9999999999999938,-4.971599649757466e-10,-0.02936898443006698,3.767405650557082e-09,0.9995686383403326,14.392423832963823,-14.392424606290236,13.879832091703568,-13.879832893653383,14.392422863544382,-14.392423636898684,13.879831281477593,-13.879832083374277,0.02
