time_s,uav1_actual_x_m,uav1_actual_y_m,uav1_actual_z_m,uav2_actual_x_m,uav2_actual_y_m,uav2_actual_z_m,uav3_actual_x_m,uav3_actual_y_m,uav3_actual_z_m,uav1_commanded_x_m,uav1_commanded_y_m,uav1_commanded_z_m,uav2_commanded_x_m,uav2_commanded_y_m,uav2_commanded_z_m,uav3_commanded_x_m,uav3_commanded_y_m,uav3_commanded_z_m,formation_error_follower2_m,formation_error_follower3_m,formation_error_max_m,centroid_commanded_error_m,member1_commanded_error_m,member2_commanded_error_m,member3_commanded_error_m,minimum_pairwise_distance_m
35.76,1.868229752359994,0.7712974528316224,1.5000015055937854,1.1098739187018616,0.10846989567970813,1.4999753536020068,2.6098783522042135,0.10846993237611036,1.499975368696294,1.8686578849132238,0.7723057455440986,1.5,1.1106462576524578,0.10958259564426931,1.5000014339467793,2.6106462576524576,0.10958259564426931,1.5000014339467793,0.015309045121583527,0.015306594942571694,0.015309045121583527,0.001261991504069542,0.0010954240932078566,0.0013547283307460622,0.0013521751820810906,0.9946773186351596
35.77,1.8697216969982124,0.7736460894891727,1.5000015162119829,1.1114523715695461,0.110808789932511,1.499976268988703,2.6114567452127897,0.1108088245407848,1.4999762839464146,1.870146719984337,0.774654906618805,1.5,1.1121794122658637,0.11192176477034832,1.500001450874432,2.6121794122658635,0.11192176477034832,1.500001450874432,0.015270187961349298,0.015267790804098024,0.015270187961349298,0.0012463498857867277,0.0010946957744837056,0.0013296372780310427,0.0013272215332961771,0.9947482707654273
35.78,1.8712053672171738,0.7759965942984252,1.5000015256834474,1.1130219542008268,0.11314962520342636,1.4999771693061574,2.613026268552623,0.11314965769061257,1.4999771841256648,1.871627351676982,0.777005933465186,1.5,1.1137043016014332,0.11426285457345742,1.5000014664582793,2.613704301601433,0.11426285457345742,1.5000014664582793,0.01523198794501504,0.015229643058228519,0.01523198794501504,0.0012314948721310658,0.00109400126397869,0.001305935663428799,0.001303658600605002,0.9948187330468858
35.79,1.872680760167875,0.7783489569672799,1.5000015340485757,1.1145825990463465,0.11549238971849413,1.4999780541593282,2.6145868546701196,0.11549242005657227,1.4999780688391235,1.8730997734963846,0.7793588157704889,1.5,1.1152210516087806,0.11660582509900508,1.5000014807565887,2.6152210516087804,0.11660582509900508,1.5000014807565887,0.015194475518358204,0.015192182139476774,0.015194475518358204,0.001217465377299021,0.0010933386141504745,0.0012837090116188548,0.001281571169853957,0.9948886581600205
35.800000000000004,1.8741478730530785,0.7807031672077615,1.5000015413479848,1.116134241547989,0.11783707171911116,1.4999789231643121,2.616138439003543,0.11783709988472216,1.4999789377030757,1.8745639789837836,0.7817135432138226,1.5,1.1167295362284986,0.11895069460913243,1.5000014937886323,2.6167295362284984,0.11895069460913243,1.5000014937886323,0.015157678404183923,0.015155435760135673,0.015157678404183923,0.0012042476420364495,0.0010927059050566095,0.0012629493778076185,0.0012609511951617268,0.9949580009622153
35.81,1.875606702206171,0.7830592149133042,1.5000015476221433,1.1176768190348805,0.12018365964969174,1.4999797759450715,2.6176809588786814,0.12018368562373322,1.499979790341639,1.8760199617164552,0.7840701054661974,1.5,1.118229752359994,0.12129745283162241,1.5000015055937854,2.6182297523599942,0.12129745283162241,1.5000015055937854,0.01512162175372008,0.015119429061942179,0.01512162175372008,0.0011918474655454169,0.0010921014274797166,0.0012436811053359177,0.0012418225439556868,0.9950267183449732
35.82,1.8770572467758246,0.7854170893924505,1.5000015529120674,1.1192102750462911,0.12253214136986368,1.4999806121457073,2.6192143578320963,0.12253216513822177,1.4999806263988569,1.8774677153077481,0.7864284921905793,1.5,1.1197216969982124,0.12364608948917266,1.5000015162119829,2.6197216969982122,0.12364608948917266,1.5000015162119829,0.015086327895964508,0.01508418436442043,0.015086327895964508,0.0011802646121467867,0.0010915229943973524,0.0012259159047038652,0.001224196419456038,0.995094769724394
35.83,1.878498995002165,0.7877768911806075,1.5000015572021461,1.1207339869300126,0.12488261993194347,1.4999814303546821,2.6207380132434483,0.12488264148538643,1.4999814444629758,1.8789072334071066,0.7887886930419312,1.5,1.1212053672171738,0.12599659429842514,1.5000015256834474,2.621205367217174,0.12599659429842514,1.5000015256834474,0.015051843291926211,0.015049748090387489,0.015051843291926211,0.0011695996976434362,0.0010910563810940166,0.0012097694352812014,0.001208186186748315,0.9951620706615061
35.84,1.8799324086728282,0.7901385074618826,1.5000015605853976,1.1222484137950774,0.12723497736285128,1.4999822311638524,2.622252384188633,0.12723499669674931,1.4999822451262887,1.8803385097001009,0.7911506976672589,1.5,1.122680760167875,0.12834895696727988,1.5000015340485757,2.622680760167875,0.12834895696727988,1.5000015340485757,0.015018163666855025,0.015016115983526163,0.015018163666855025,0.001159724858329202,0.0010906188571807756,0.001195092693690638,0.0011936438021601375,0.9952286224820964
35.85,1.8813575336537922,0.7925019173060872,1.5000015631054935,1.1237535606619509,0.12958919098295552,1.4999830143630786,2.6237574756834334,0.1295892080975248,1.49998302817878,1.8817615379084511,0.7935144957056505,1.5,1.1241478730530785,0.13070316720776143,1.5000015413479848,2.6241478730530785,0.13070316720776143,1.5000015413479848,0.014985301145208775,0.014983300163889579,0.014985301145208775,0.0011506147581778349,0.0010902003927459301,0.001181849626813557,0.0011805328216271539,0.9952943957942264
35.86,1.8827742438591653,0.7948671367794456,1.5000015647877178,1.1252492424048823,0.13194527641086393,1.4999837793886843,2.625253102608395,0.13194529130975496,1.4999837930568163,1.8831763117900602,0.7958800767883338,1.5,1.125606702206171,0.1330592149133042,1.5000015476221433,2.625606702206171,0.1330592149133042,1.5000015476221433,0.014953275179454852,0.014951320071853957,0.014953275179454852,0.0011422688896818422,0.001089820412371288,0.0011700223104182735,0.0011688343315805463,0.9953593467719754
35.87,1.8841825705281157,0.7972341478779132,1.5000015656731231,1.126735453249895,0.13430321403387108,1.4999845260305347,2.6267392591860705,0.134303226724853,1.499984539550474,1.8845828251390377,0.7982474305387125,1.5,1.1270572467758246,0.13541708939245045,1.5000015529120674,2.6270572467758244,0.13541708939245045,1.5000015529120674,0.014922094229161856,0.01492018416408239,0.014922094229161856,0.0011346533491051365,0.001089471411085728,0.0011595513367140303,0.0011584884997174016,0.9954234487801665
35.88,1.8855826772286912,0.7996029049330035,1.500001565813714,1.1282123422315458,0.13666295572318785,1.4999852544073429,2.6282160944397295,0.13666296621818347,1.4999852677784793,1.8859810717857293,0.8006165465724164,1.5,1.128498995002165,0.13777689118060743,1.5000015572021461,2.628498995002165,0.13777689118060743,1.5000015572021461,0.014891755758967149,0.014889889910804617,0.014891755758967149,0.0011276928933737409,0.0010891235228393328,0.0011503424687103936,0.0011494028429845727,0.9954866925114465
35.89,1.8869744334324736,0.8019734247169537,1.5000015652343375,1.1296797279073265,0.13902451789984474,1.499985964005475,2.629683426935003,0.13902452621501749,1.4999859772272637,1.8873710455967387,0.8029874144973406,1.5,1.1299324086728282,0.1401385074618826,1.5000015605853976,2.629932408672828,0.1401385074618826,1.5000015605853976,0.014862273037968436,0.01486045057007253,0.014862273037968436,0.0011214119508519858,0.0010887970120875134,0.001142393788012312,0.0011415730222760201,0.995549040126832
35.9,1.8883579835406072,0.8043456660867564,1.50000156398322,1.1311377451131805,0.14138785721249433,1.4999866549561105,2.6311413914978927,0.1413878633675036,1.4999866680281049,1.888752740474962,0.8053600239136998,1.5,1.1313575336537922,0.1425019173060872,1.5000015631054935,2.631357533653792,0.1425019173060872,1.5000015631054935,0.014833640013492366,0.014831860096141779,0.014833640013492366,0.0011157689502030294,0.0010884655641525598,0.0011356316073614513,0.00113492531602783,0.9956104858552205
35.910000000000004,1.8897337900494666,0.8067195226805756,1.5000015621303262,1.132586898529394,0.14375286313304572,1.499987328164112,2.6325904927780086,0.1437528671497177,1.4999873410859792,1.89012615035961,0.8077343644140698,1.5,1.1327742438591653,0.14486713677944563,1.5000015647877178,2.6327742438591653,0.14486713677944563,1.5000015647877178,0.014805827259124216,0.014804089090600893,0.014805827259124216,0.00111071228390137,0.0010880499975959412,0.001130002970394369,0.0011294085094647646,0.995671063824158
35.92,1.8911013338992602,0.8090950927378738,1.5000015596720946,1.1340265714764142,0.14611963626408475,1.499987982308021,2.6340301141298834,0.14611963816912055,1.4999879950793746,1.8914912692262338,0.8101104255834286,1.5,1.1341825705281157,0.14723414787791322,1.5000015656731231,2.6341825705281154,0.14723414787791322,1.5000015656731231,0.014778867290415842,0.014777170036606366,0.014778867290415842,0.001106256887654386,0.0010876363266558453,0.0011254582841215429,0.0011249706686708356,0.9957306995566647
35.93,1.8924605638162983,0.8114723760435226,1.5000015566429001,1.1354566834965438,0.14848817559757752,1.4999886171437784,2.6354601750994764,0.14848817542024115,1.4999886297643321,1.8928480910867547,0.8124881969992107,1.5,1.1355826772286912,0.14960290493300343,1.500001565813714,2.635582677228691,0.14960290493300343,1.500001565813714,0.014752761374893925,0.014751104199903905,0.014752761374893925,0.0011023690794001917,0.001087231356473635,0.0011219017692528338,0.0011215150465593501,0.9957893717097754
35.94,1.8938114773156203,0.8138513622048273,1.5000015530815738,1.136877213021106,0.15085846966221883,1.499989232566992,2.636880654118029,0.15085846743574796,1.4999892450367078,1.8941966099894882,0.8148676682313478,1.5,1.1369744334324736,0.15197342471695363,1.5000015652343375,2.6369744334324734,0.15197342471695363,1.5000015652343375,0.014727505889492166,0.01472588795844263,0.014727505889492166,0.0010990094428232537,0.0010868337168513428,0.001119253625032784,0.0011189620574446652,0.9958470666621362
35.95,1.8951540718641349,0.8162320408261872,1.5000015490261023,1.1382881413830779,0.15323050702613986,1.4999898284991058,2.63829153251854,0.15323050278757663,1.4999898408180052,1.8955368200191716,0.8172488288423165,1.5,1.1383579835406072,0.15434566608675637,1.50000156398322,2.6383579835406072,0.15434566608675637,1.50000156398322,0.014703095588862685,0.014701516068807617,0.014703095588862685,0.001096135115966455,0.0010864420920648054,0.0011174056465898423,0.0011172029156665596,0.9959037729653015
35.96,1.896488344875675,0.8186144015043221,1.5000015445136676,1.1396894527500843,0.15560427629512083,1.4999904048867312,2.6396927944691297,0.1556042700843776,1.4999904170548957,1.8968687152969863,0.8196316683871779,1.5,1.1397337900494666,0.15671952268057554,1.5000015621303262,2.6397337900494664,0.15671952268057554,1.5000015621303262,0.014679523704323703,0.014677981765640193,0.014679523704323703,0.0010936835598480956,0.0010860552259835726,0.0011161831303468778,0.0011160614694718774,0.9959594812967153
35.97,1.8978142937225346,0.8209984338376434,1.5000015395807167,1.141081134120322,0.157979766120436,1.4999909617029812,2.6410844269689386,0.15797975798011563,1.4999909737206405,1.898192289980589,0.8220161764136338,1.5,1.1411013338992602,0.1590950927378738,1.5000015596720946,2.64110133389926,0.1590950927378738,1.5000015596720946,0.014656782022375298,0.01465527683948438,0.014656782022375298,0.0010916259332678106,0.0010856719082648623,0.0011155598646346938,0.0011155131234210536,0.9960141844490138
35.980000000000004,1.8991319157237643,0.8233841274110877,1.500001534262627,1.1424631751998309,0.16035696518789733,1.4999914989449725,2.6424664197241485,0.16035695516313117,1.4999915108125936,1.8995075382641342,0.8244023424620669,1.5,1.1424605638162983,0.1614723760435226,1.5000015566429001,2.6424605638162983,0.1614723760435226,1.5000015566429001,0.014634860999424265,0.01463339175202981,0.014634860999424265,0.0010899262369828862,0.0010852909917788717,0.0011154592567450717,0.0011154814883163658,0.9960678772438594
35.99,1.9004412081328315,0.8257714718088842,1.5000015285939914,1.1438355683322758,0.16273586223306902,1.4999920166332852,2.6438387650790127,0.16273585037160376,1.4999920283514994,1.9008144543782977,0.8267901560655824,1.5,1.1438114773156203,0.16385136220482732,1.5000015530815738,2.6438114773156203,0.16385136220482732,1.5000015530815738,0.014613749849548038,0.014612315723033495,0.014613749849548038,0.0010885479905773019,0.0010849113840304537,0.0011158008370324155,0.0011158861915875377,0.9961205564882828
36.0,1.901742168163689,0.8281604566082945,1.5000015226084864,1.1451983085546171,0.16511644602700046,1.499992514815263,2.6452014580715124,0.16511643237937473,1.4999925263846454,1.902113032590307,0.829179606750063,1.5,1.1451540718641349,0.16623204082618714,1.5000015490261023,2.645154071864135,0.16623204082618714,1.5000015490261023,0.01459343659898145,0.014592036784718968,0.01459343659898145,0.0010874560710398351,0.0010845320432029636,0.0011165080643339275,0.0011166508260453155,0.9961722210024014
36.01,1.9030347929563896,0.8305510713763204,1.5000015163388014,1.1465513934943188,0.16749870537343126,1.4999929935646623,2.6465544963298204,0.1674986899925246,1.49999300498591,1.903403267203963,0.831570684034209,1.5,1.146488344875675,0.16861440150432205,1.5000015445136676,2.6464883448756753,0.16861440150432205,1.5000015445136676,0.014573908175085899,0.014572541871599176,0.014573908175085899,0.001086616955880087,0.001084151992358366,0.0011175088829742993,0.0011177035009237485,0.9962228715682453
36.02,1.9043190795878997,0.8329433056762899,1.500001509816698,1.1478948233181232,0.1698826291160871,1.4999934529817087,2.6478978800213073,0.16988261205723826,1.4999934642555515,1.9046851525596658,0.8339633774295876,1.5,1.1478142937225346,0.17099843383764335,1.5000015395807167,2.6478142937225346,0.17099843383764335,1.5000015395807167,0.014555150488489772,0.014553816901960845,0.014555150488489772,0.0010859989200231186,0.0010837703087277525,0.0011187361554434593,0.0011189772677965488,0.996272510883089
36.03,1.9055950250677944,0.8353371490651473,1.5000015030729512,1.1492286006545516,0.17226820613704327,1.4999938931922714,2.649231611775364,0.17226818745785413,1.499993904319494,1.9059586830344377,0.8363576764406715,1.5,1.1491319157237643,0.17338412741108766,1.500001534262627,2.649131915723764,0.17338412741108766,1.500001534262627,0.014537148516055635,0.014535846860924224,0.014537148516055635,0.0010855721875420738,0.001083386126976737,0.0011201279621821684,0.00112041041496395,0.9963211435048439
36.04,1.9068626263366824,0.8377325910934817,1.50000149613731,1.1505527305206011,0.17465542535651601,1.4999943143475933,2.6505556966094406,0.17465540511665573,1.499994325329039,1.9072238530419516,0.8387535705648951,1.5,1.1504412081328315,0.1757714718088842,1.5000015285939914,2.6504412081328317,0.1757714718088842,1.5000015285939914,0.014519886380408516,0.014518615880219306,0.014519886380408516,0.001085309062682829,0.0010829986389991415,0.0011216278224832617,0.0011219466831378353,0.9963687757984433
36.050000000000004,1.908121880264276,0.8401296213049176,1.5000014890385043,1.151867220244547,0.17704427573280276,1.4999947166236602,2.651870141852825,0.17704425399321114,1.4999947274602579,1.9084806570325543,0.841151049292697,1.5,1.151742168163689,0.1781604566082945,1.5000015226084864,2.651742168163689,0.1781604566082945,1.5000015226084864,0.01450334742635869,0.014502107314677779,0.01450334742635869,0.0010851840147664753,0.001082607094430321,0.0011231847983167564,0.0011235353652954386,0.99641541588065
36.06,1.909372783648701,0.8425282292373881,1.5000014818042497,1.153172079387201,0.17943474626317338,1.4999951002206038,2.653174957066134,0.17943472308652048,1.4999951109134635,1.9097290894932861,0.8435501021075584,1.5,1.1530347929563896,0.18055107137632043,1.5000015163388014,2.6530347929563893,0.18055107137632043,1.5000015163388014,0.014487514295394098,0.01448630381631678,0.014487514295394098,0.0010851737286680036,0.0010822107989755829,0.001124753523622138,0.0011251313306781126,0.9964610735600943
36.07,1.9106153332138198,0.8449284044216675,1.500001474461183,1.1544673196578386,0.18182682598207364,1.4999954653620793,2.6544701539593367,0.18182680143268123,1.499995475912314,1.910969144947913,0.8459507184860624,1.5,1.1543190795878997,0.1829433056762899,1.500001509816698,2.6543190795879,0.1829433056762899,1.500001509816698,0.01447236899759783,0.014471187405784316,0.01447236899759783,0.0010852571370068885,0.001081809116007705,0.0011262941717705788,0.0011266949896504065,0.9965057602788309
36.08,1.911849525608427,0.8473301363818222,1.50000146703489,1.1557529548316574,0.18422050396175596,1.4999958122945043,2.6557557463079036,0.18422047810512845,1.499995822703394,1.9122008179569445,0.8483528878979305,1.5,1.1555950250677944,0.1853371490651473,1.5000015030729512,2.6555950250677944,0.1853371490651473,1.5000015030729512,0.014457892979321041,0.0144567395409078,0.014457892979321041,0.0010854154161847533,0.0010814014657009824,0.0011277723538910796,0.0011281921895536931,0.9965494890506295
36.09,1.9130753574055228,0.8497334146350853,1.5000014595498863,1.1570290006640016,0.18661576931210921,1.499996141286221,2.6570317498675164,0.18661574221519883,1.499996151554921,1.9134241031176613,0.8507565998060744,1.5,1.1568626263366824,0.18773259109348173,1.50000149613731,2.6568626263366824,0.18773259109348173,1.50000149613731,0.014444067188609452,0.014442941181203563,0.014444067188609452,0.0010856319604874837,0.001080987324695734,0.0011291589713451292,0.0011295940643277407,0.9965922743975123
36.1,1.9142927031246966,0.8521382509023459,1.5000014520293026,1.1582953356001662,0.1890126339785359,1.4999964523736915,2.658298043091474,0.18901260571034195,1.499996462503544,1.9146389950641347,0.8531618436666343,1.5,1.158121880264276,0.19012962130491762,1.5000014890385043,2.658121880264276,0.19012962130491762,1.5000014890385043,0.014430878762274146,0.014429779468711752,0.014430878762274146,0.001085869588269255,0.0010805842691861414,0.00113038613262838,0.0011308326340645507,0.9966341190403263
36.11,1.915501801099624,0.8545445904601292,1.500001444495578,1.159552255541626,0.19141104174685217,1.4999967463702077,2.659554921864923,0.19141101237502842,1.4999967563625785,1.9158454884672549,0.8555686089290355,1.5,1.159372783648701,0.1925282292373881,1.5000014818042497,2.659372783648701,0.1925282292373881,1.5000014818042497,0.014418294497723942,0.014417221227689842,0.014418294497723942,0.0010861606578858852,0.0010801559692459701,0.0011315213094306234,0.0011319762264060146,0.9966750668731047
36.12,1.9167025296988047,0.8569524444726724,1.5000014369697423,1.1607996466752548,0.19381100407913285,1.4999970233569169,2.660802272382323,0.19381097367308828,1.4999970332132022,1.9170435780347514,0.8579768850360278,1.5,1.1606153332138198,0.19492840442166748,1.500001474461183,2.66061533321382,0.19492840442166748,1.500001474461183,0.014406300812028155,0.0144052528811572,0.014406300812028155,0.0010864733774787062,0.0010797196396203758,0.0011325081853531323,0.0011329684264243223,0.99671512348078
36.13,1.9178948832784617,0.859361802756404,1.500001429471752,1.162037529636127,0.1962125105663984,1.4999972836760607,2.6620401152781605,0.1962124791957916,1.4999972933979158,1.9182332585112185,0.8603866614237363,1.5,1.161849525608427,0.19733013638182217,1.50000146703489,2.661849525608427,0.19733013638182217,1.50000146703489,0.01439487735193091,0.014393854089371967,0.01439487735193091,0.0010867990316138418,0.0010792752797775958,0.0011333359952918503,0.0011337986712553776,0.9967543085755337
36.14,1.9190787411762398,0.8617726754671068,1.5000014220215798,1.1632657968949314,0.19861557172329797,1.4999975274686728,2.663268343030663,0.19861553945935073,1.4999975370577343,1.9194145246781333,0.8627979275216986,1.5,1.1630753574055228,0.19973341463508532,1.5000014595498863,2.663075357405523,0.19973341463508532,1.5000014595498863,0.014384009013848934,0.014383009755599124,0.014384009013848934,0.0010871081602498217,0.0010788393567783849,0.001133955658666633,0.0011344178004505019,0.9967926316748872
36.15,1.9202543309923847,0.8641850109872848,1.5000014146352023,1.1644847357512613,0.20102013468742508,1.4999977555572717,2.664487242923576,0.20102010160022993,1.4999977650150007,1.920587371353886,0.8652106727529243,1.5,1.1642927031246966,0.20213825090234583,1.5000014520293026,2.664292703124697,0.20213825090234583,1.5000014520293026,0.014373663785752536,0.014372687893448583,0.014373663785752536,0.0010874573251662546,0.001078378384926285,0.0011344928662797042,0.0011349525052815098,0.9968301381164401
36.160000000000004,1.9214214189635774,0.8665988392648794,1.500001407331684,1.1656941145934547,0.20342623037963425,1.4999979679074733,2.6656965833589954,0.2034261965410813,1.4999979772355336,1.9217517933937975,0.867624886533934,1.5,1.165501801099624,0.20454459046012918,1.500001444495578,2.665501801099624,0.20454459046012918,1.500001444495578,0.014363831383767458,0.014362878221090523,0.014363831383767458,0.0010877663188518,0.001077924970979064,0.0011347800827556072,0.0011352343848833105,0.9968668288216126
36.17,1.9225802311876041,0.8690141095285862,1.5000014001237434,1.16689422002032,0.20583380687731823,1.4999981653448193,2.666896650919513,0.20583377235737463,1.4999981745448854,1.9229077856901418,0.870040558274801,1.5,1.1667025296988047,0.20695244447267236,1.5000014369697423,2.6667025296988047,0.20695244447267236,1.5000014369697423,0.014354480535264714,0.014353549491850925,0.014354480535264714,0.001088094129130619,0.0010774464910542694,0.001134947555013872,0.0011353946420914075,0.9969027496719292
36.18,1.9237306485109003,0.871430831424887,1.5000013930275922,1.1680849522372703,0.20824287433530891,1.499998348079143,2.668087345817018,0.20824283920449355,1.4999983571529802,1.9240553431721716,0.8724576773792094,1.5,1.1678948832784617,0.20936180275640393,1.500001429471752,2.6678948832784615,0.20936180275640393,1.500001429471752,0.014345595417491069,0.014344685891174783,0.014345595417491069,0.0010884178883872608,0.0010769592274048267,0.0011349610194262894,0.0011353989159736564,0.9969379147464522
36.19,1.9248726687090072,0.8738489940693848,1.5000013860568076,1.1692663439379685,0.21065342186630348,1.4999985165441823,2.6692687007439315,0.21065338619509372,1.4999985254934403,1.9251944608061389,0.8748762332444923,1.5,1.1690787411762398,0.21177267546710676,1.5000014220215798,2.6690787411762398,0.21177267546710676,1.5000014220215798,0.014337154928339079,0.014336266330829305,0.014337154928339079,0.0010887537321765575,0.0010764629105572607,0.0011348708564934836,0.001135297979244389,0.9969723500786134
36.2,1.926006285651021,0.8762685872103989,1.5000013792242857,1.1704384245921102,0.21306543927056448,1.4999986711785984,2.6704407451678884,0.21306540312900657,1.4999986800050422,1.9263251335953167,0.8772962152616817,1.5,1.1702543309923847,0.21418501098728482,1.5000014146352023,2.6702543309923845,0.21418501098728482,1.5000014146352023,0.01432913813270002,0.014328269890056524,0.01432913813270002,0.0010890728781825813,0.0010759578642421034,0.0011346095402798907,0.001135023999459625,0.9970060821776132
36.21,1.9271313785043938,0.8786896197985866,1.5000013725439687,1.1716010985449359,0.2154789361261295,1.4999988122533814,2.671603383439142,0.215478899584745,1.4999988209589443,1.9274473565800194,0.8797176128155494,1.5,1.1714214189635774,0.21659883926487933,1.500001407331684,2.671421418963577,0.21659883926487933,1.500001407331684,0.014321528063680743,0.01432067961098357,0.014321528063680743,0.0010893857055784138,0.0010754597487015786,0.0011342286041932858,0.001134628858627732,0.9970391293949484
36.22,1.928248173672627,0.8811120424567801,1.500001366021861,1.1727546530934498,0.21789386208569966,1.4999989405856198,2.6727569028381004,0.21789382521240644,1.499998949172197,1.9285611248376293,0.8821404152846628,1.5,1.1725802311876041,0.21901410952858613,1.5000014001237434,2.672580231187604,0.21901410952858613,1.5000014001237434,0.014314295880657104,0.014313466677878596,0.014314295880657104,0.0010897096761086976,0.0010749376590386823,0.001133747495635736,0.0011341321917354987,0.997071537801694
36.230000000000004,1.9293564340242486,0.8835358833941737,1.5000013596723254,1.1738988670756334,0.22031024660429915,1.4999990562925538,2.673901082215932,0.22031020946787574,1.4999990647620773,1.929666433482614,0.8845646120414263,1.5,1.1737306485109003,0.22143083142488695,1.5000013930275922,2.6737306485109,0.22143083142488695,1.5000013930275922,0.014307428518146035,0.014306618028865922,0.014307428518146035,0.0010900208760231773,0.0010744227020004402,0.0011331431003996412,0.0011335107582934147,0.9971033184736356
36.24,1.9304563936201444,0.8859610925719061,1.5000013534985148,1.1750340353592357,0.22272803869512348,1.4999991601873326,2.6750362164225714,0.2227280013616598,1.4999991685417757,1.930763277666548,0.8869901924521241,1.5,1.1748726687090072,0.22384899406938474,1.5000013860568076,2.674872668709007,0.22384899406938474,1.5000013860568076,0.014300898182495093,0.014300105894916542,0.014300898182495093,0.0010903663711890783,0.0010738837056962036,0.0011325127378471725,0.0011328624906658258,0.9971345174075394
36.25,1.9315479276361605,0.8883876793530664,1.5000013475108163,1.1761600614210117,0.22514724850269457,1.4999992525692243,2.676162208940073,0.22514721103877536,1.499999260810278,1.9318516525781364,0.8894171458769748,1.5,1.176006285651021,0.22626858721039889,1.5000013792242857,2.676006285651021,0.22626858721039889,1.5000013792242857,0.014294688378716072,0.01429391378907298,0.014294688378716072,0.0010907293799005506,0.0010733368436850763,0.0011318356804297948,0.0011321665416499796,0.9971651551953952
36.26,1.9326309129858026,0.8908156521566205,1.5000013417186266,1.1772768533282196,0.22756788526018792,1.4999993337674726,2.6772789678400644,0.22756784773201333,1.4999993418969375,1.932931553443235,0.8918454616701741,1.5,1.1771313785043938,0.2286896197985866,1.5000013725439687,2.6771313785043938,0.2286896197985866,1.5000013725439687,0.014288781844196527,0.014288024458088007,0.014288781844196527,0.0010911086743137105,0.0010727973336373893,0.0011311301674048182,0.0011314412511814814,0.9971952545395996
36.27,1.9337055797933898,0.8932449624827676,1.5000013361220275,1.1783846997795158,0.229989899612431,1.4999994045593144,2.6783867818032543,0.22998986208324113,1.499999412579039,1.9340029755248704,0.8942751291799421,1.5,1.178248173672627,0.23111204245678008,1.500001366021861,2.678248173672627,0.23111204245678008,1.500001366021861,0.014283152997484646,0.014282412343907857,0.014283152997484646,0.0010915222005214648,0.0010722357158257647,0.0011304192975712154,0.001130709874623413,0.9972248597164748
36.28,1.9347718089697659,0.8956756182613314,1.500001330728905,1.1794835132492771,0.23241330033760088,1.49999946527813,2.6794855633078405,0.23241326286986308,1.4999994731901267,1.93506591412326,0.8967061377485648,1.5,1.1793564340242486,0.23353588339417364,1.5000013596723254,2.679356434024249,0.23353588339417364,1.5000013596723254,0.014277785256031407,0.014277060873242858,0.014277785256031407,0.0010919810630178374,0.0010716669378678639,0.0011297545915230666,0.0011300242352707717,0.9972539937163446
36.29,1.9358295937032224,0.8981076091784631,1.5000013255432811,1.1805733277463077,0.2348380774580002,1.4999995164027007,2.6805753463593343,0.23483804011316975,1.4999995242088788,1.9361203645758356,0.8991384767124516,1.5,1.1804563936201444,0.23596109257190612,1.5000013534985148,2.6804563936201444,0.23596109257190612,1.5000013534985148,0.014272659428543069,0.014271950867843898,0.014272659428543069,0.0010924651749783367,0.0010710916534343762,0.0011290880881683807,0.0011293360551824845,0.9972826867797431
36.300000000000004,1.936878929155397,0.9005409245996298,1.5000013205685496,1.181654179493826,0.23726422069195507,1.4999995584129735,2.6816561671774153,0.2372641835301272,1.4999995661152314,1.9371663222572626,0.9015721354021751,1.5,1.1815479276361605,0.23838767935306637,1.5000013475108163,2.6815479276361605,0.23838767935306637,1.5000013475108163,0.014267756613544453,0.014267063439382738,0.014267756613544453,0.0010929921910210005,0.0010705102793469115,0.0011284733144184063,0.0011286991786224677,0.9973109693182785
36.31,1.937919810441134,0.9029755538828188,1.5000013158072159,1.1827261047307025,0.23969171977374423,1.4999995917875997,2.6827280619973526,0.23969168285343848,1.499999599387768,1.9382037825794574,0.9040071031425143,1.5,1.1826309129858026,0.24081565215662049,1.5000013417186266,2.6826309129858026,0.24081565215662049,1.5000013417186266,0.014263058249065078,0.014262380038928,0.014263058249065078,0.001093577185849942,0.0010699232598046274,0.0011279576817565368,0.001128161318543326,0.9973388717767383
36.32,1.9389522326314537,0.9054114863791877,1.5000013112609791,1.183789139599844,0.2421205644547683,1.4999996170017351,2.6837910669575225,0.24212052783278198,1.4999996245016807,1.939232740991612,0.9064433692525112,1.5,1.1837055797933898,0.2432449624827676,1.5000013361220275,2.68370557979339,0.2432449624827676,1.5000013361220275,0.014258546143439079,0.014257882487985221,0.014258546143439079,0.0010942030413936966,0.001069331063694738,0.0011274999432363789,0.001127680924270659,0.997366424546401
36.33,1.9399761907566668,0.9078487114328051,1.5000013069307414,1.1848433200982191,0.24455074450071662,1.499999634526996,2.6848452180505458,0.244550708231943,1.4999996419286061,1.9402531929802114,0.9088809230455104,1.5,1.1847718089697659,0.24567561826133133,1.500001330728905,2.684771808969766,0.24567561826133133,1.500001330728905,0.01425420248629169,0.014253552989108752,0.01425420248629169,0.001094884255693183,0.0010687341827228226,0.0011271458183895523,0.0011273040048743986,0.9973936579278778
