case_id,controller,time_s,position_error_m
Scene01,RA-GCA-CGHTE,27.5,8.550649960722927e-06
Scene01,RA-GCA-CGHTE,27.55,7.817822198104433e-06
Scene01,RA-GCA-CGHTE,27.6,7.0823099594600695e-06
Scene01,RA-GCA-CGHTE,27.65,6.361966824702337e-06
Scene01,RA-GCA-CGHTE,27.7,5.67231638443285e-06
Scene01,RA-GCA-CGHTE,27.75,5.0265430219912625e-06
Scene01,RA-GCA-CGHTE,27.8,4.435428406112035e-06
Scene01,RA-GCA-CGHTE,27.85,3.90719094141799e-06
Scene01,RA-GCA-CGHTE,27.9,3.4472095533061745e-06
Scene01,RA-GCA-CGHTE,27.95,3.0576164650976723e-06
Scene01,RA-GCA-CGHTE,28.0,2.7368532177338304e-06
Scene01,RA-GCA-CGHTE,28.05,2.479449830214445e-06
Scene01,RA-GCA-CGHTE,28.1,2.2763811368384712e-06
Scene01,RA-GCA-CGHTE,28.15,2.1161948749450245e-06
Scene01,RA-GCA-CGHTE,28.2,1.9866940297724007e-06
Scene01,RA-GCA-CGHTE,28.25,1.8766027199766023e-06
Scene01,RA-GCA-CGHTE,28.3,1.7767183265421018e-06
Scene01,RA-GCA-CGHTE,28.35,1.6804344311836366e-06
Scene01,RA-GCA-CGHTE,28.4,1.5836665151518573e-06
Scene01,RA-GCA-CGHTE,28.45,1.4844629772355611e-06
Scene01,RA-GCA-CGHTE,28.5,1.3825071773548145e-06
Scene01,RA-GCA-CGHTE,28.55,1.2786477957782217e-06
Scene01,RA-GCA-CGHTE,28.6,1.1745464773002186e-06
Scene01,RA-GCA-CGHTE,28.65,1.0722672655905186e-06
Scene01,RA-GCA-CGHTE,28.7,9.740236235890483e-07
Scene01,RA-GCA-CGHTE,28.75,8.819846043600465e-07
Scene01,RA-GCA-CGHTE,28.8,7.981964686266137e-07
Scene01,RA-GCA-CGHTE,28.85,7.2429715801398e-07
Scene01,RA-GCA-CGHTE,28.9,6.612795910269998e-07
Scene01,RA-GCA-CGHTE,28.95,6.094527019795429e-07
Scene01,RA-GCA-CGHTE,29.0,5.681705882222694e-07
Scene01,RA-GCA-CGHTE,29.05,5.360291740946776e-07
Scene01,RA-GCA-CGHTE,29.1,5.110312023600802e-07
Scene01,RA-GCA-CGHTE,29.15,4.909480718076235e-07
Scene01,RA-GCA-CGHTE,29.2,4.7364500458165344e-07
Scene01,RA-GCA-CGHTE,29.25,4.5731913321987636e-07
