axis,time_s,reference_m,response_m,raw_sha256
Y,16.53,1.0,0.961963542519454,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.54,1.0,0.962380616841824,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.55,1.0,0.962799107332425,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.56,1.0,0.963218941337178,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.57,1.0,0.96364004701286,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.58,1.0,0.96406235334206,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.59,1.0,0.96448579014815,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.6,1.0,0.96491028811025,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.61,1.0,0.965335778778196,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.62,1.0,0.965762194587503,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.63,1.0,0.966189468874336,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.64,1.0,0.96661753589047,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.65,1.0,0.967046330818262,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.66,1.0,0.967475789785615,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.67,1.0,0.967905849880942,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.68,1.0,0.968336449168137,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.69,1.0,0.968767526701537,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.7,1.0,0.969199022540891,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.71,1.0,0.969630877766326,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.72,1.0,0.970063034493309,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.73,1.0,0.970495435887622,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.74,1.0,0.970928026180318,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.75,1.0,0.971360275226807,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.76,1.0,0.971791596065469,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.77,1.0,0.972222772367225,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.78,1.0,0.97265374257423,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.79,1.0,0.97308444594081,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.8,1.0,0.973514822543826,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.81,1.0,0.973944813293032,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.82,1.0,0.974374359941437,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.83,1.0,0.974803405095667,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.84,1.0,0.975231892226322,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.85,1.0,0.975659765678343,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.86,1.0,0.976086970681365,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.87,1.0,0.976513453360084,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.88,1.0,0.976939160744613,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.89,1.0,0.977364040780848,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.9,1.0,0.977788042340823,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.91,1.0,0.978211115233075,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.92,1.0,0.978633210213002,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.93,1.0,0.979054278993227,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.94,1.0,0.979474274253954,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.95,1.0,0.979893149653333,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.96,1.0,0.980310859837818,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.97,1.0,0.980727360452529,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.98,1.0,0.981142608151614,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,16.99,1.0,0.981556560608605,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.0,1.0,0.981969176526785,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.01,1.0,0.982380415649544,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.02,1.0,0.982790238770741,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.03,1.0,0.983198607745067,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.04,1.0,0.983605485498401,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.05,1.0,0.984010836038176,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.06,1.0,0.984414624463735,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.07,1.0,0.984816816976696,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.08,1.0,0.98521738089131,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.09,1.0,0.98561628464482,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.1,1.0,0.986013497807828,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.11,1.0,0.986408991094649,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.12,1.0,0.986802736373675,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.13,1.0,0.98719307713415,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.14,1.0,0.987581218786741,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.15,1.0,0.987967315181467,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.16,1.0,0.988351330618188,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.17,1.0,0.98873323022699,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.18,1.0,0.989112979973515,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.19,1.0,0.989490546664294,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.2,1.0,0.989865897952074,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.21,1.0,0.990239002341156,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.22,1.0,0.990609829192718,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.23,1.0,0.990978348730153,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.24,1.0,0.991344532044397,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.25,1.0,0.99170835109926,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.26,1.0,0.992069778736758,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.27,1.0,0.992428788682446,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.28,1.0,0.992785355550744,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.29,1.0,0.993139454850275,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.3,1.0,0.99349106298919,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.31,1.0,0.993840157280503,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.32,1.0,0.994186715947421,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.33,1.0,0.994530718128675,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.34,1.0,0.994872143883853,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.35,1.0,0.995210974198726,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.36,1.0,0.995547190990587,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.37,1.0,0.995880777113575,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.38,1.0,0.996211716364012,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.39,1.0,0.996539993485727,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.4,1.0,0.996865594175396,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.41,1.0,0.997188505087866,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.42,1.0,0.997508713841492,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.43,1.0,0.997826209023461,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.44,1.0,0.99814098019513,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.45,1.0,0.998453017897355,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.46,1.0,0.998762313655819,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.47,1.0,0.999068859986369,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.48,1.0,0.999372650400343,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.49,1.0,0.9996736794099,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.5,1.0,0.999971942533357,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.51,1.0,1.00026704939856,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.52,1.0,1.00055773489971,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.53,1.0,1.00084542634041,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.54,1.0,1.00113011121543,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.55,1.0,1.00141177769172,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.56,1.0,1.00169041460906,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.57,1.0,1.00196601148068,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.58,1.0,1.00223855849391,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.59,1.0,1.00250804651081,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.6,1.0,1.0027744670688,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.61,1.0,1.00303781238131,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.62,1.0,1.00329807533842,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.63,1.0,1.00355524950747,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.64,1.0,1.00380932913374,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.65,1.0,1.00406030914104,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.66,1.0,1.00430818513239,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.67,1.0,1.00455295339062,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.68,1.0,1.00479461087903,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.69,1.0,1.00503315524203,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.7,1.0,1.00526858480575,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.71,1.0,1.00550089857872,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.72,1.0,1.00573009625245,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.73,1.0,1.00595617820214,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.74,1.0,1.00617914548723,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.75,1.0,1.00639899985212,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.76,1.0,1.00661574372674,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.77,1.0,1.00682938022725,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.78,1.0,1.00703991315662,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.79,1.0,1.00724734700529,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.8,1.0,1.00745168695183,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.81,1.0,1.00765293886352,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.82,1.0,1.00785110929706,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.83,1.0,1.00804620549915,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.84,1.0,1.00823823540714,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.85,1.0,1.00842720764969,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.86,1.0,1.00861313154737,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.87,1.0,1.00879601711333,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.88,1.0,1.00897587505393,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.89,1.0,1.00915271676935,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.9,1.0,1.00932655435426,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.91,1.0,1.0094972378911,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.92,1.0,1.00966377858585,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.93,1.0,1.00982721612659,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.94,1.0,1.0099875580017,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.95,1.0,1.01014481218444,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.96,1.0,1.01029898713091,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.97,1.0,1.01045009177803,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.98,1.0,1.01059813554148,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,17.99,1.0,1.01074312831368,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.0,1.0,1.01088508046171,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.01,1.0,1.01102400282535,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.02,1.0,1.01115990671497,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.03,1.0,1.01129280390953,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.04,1.0,1.01142270665452,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.05,1.0,1.01154962765995,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.06,1.0,1.0116735800983,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.07,1.0,1.01179457760245,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.08,1.0,1.01191263426371,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.09,1.0,1.01202776462971,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.1,1.0,1.01213998370242,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.11,1.0,1.01224930693608,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.12,1.0,1.01235575023516,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.13,1.0,1.01245932995234,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.14,1.0,1.01256006288648,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.15,1.0,1.01265796628055,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.16,1.0,1.01275305781961,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.17,1.0,1.01284535562878,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.18,1.0,1.01293487827119,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.19,1.0,1.01302164474595,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.2,1.0,1.0131056744861,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.21,1.0,1.0131869873566,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.22,1.0,1.01326560365224,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.23,1.0,1.01334154409568,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.24,1.0,1.01341482983533,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.25,1.0,1.01348548244336,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.26,1.0,1.01355352391368,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.27,1.0,1.01361897665983,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.28,1.0,1.01368186351303,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.29,1.0,1.01374220772006,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.3,1.0,1.01380003294129,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.31,1.0,1.01385536324861,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.32,1.0,1.01390809514921,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.33,1.0,1.01395727225182,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.34,1.0,1.01400390247248,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.35,1.0,1.014048004984,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.36,1.0,1.01408959917802,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.37,1.0,1.01412870466073,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.38,1.0,1.01416534124864,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.39,1.0,1.01419952896429,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.4,1.0,1.01423128803198,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.41,1.0,1.01426063887353,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.42,1.0,1.01428760210397,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.43,1.0,1.01431219852734,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.44,1.0,1.01433444913236,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.45,1.0,1.01435437508822,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.46,1.0,1.01437199774026,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.47,1.0,1.01438733860576,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.48,1.0,1.01440041936962,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.49,1.0,1.01441126188015,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.5,1.0,1.01441988814476,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.51,1.0,1.01442632032573,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.52,1.0,1.01443058073591,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.53,1.0,1.01443269183447,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.54,1.0,1.01443267622267,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.55,1.0,1.01443055663952,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.56,1.0,1.01442635595758,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
Y,18.57,1.0,1.01442009717868,5875ABA30CF757AE1F3EAC2BEF20ED87807B9A1720FB19385E106DF5FF7B0ED1
