time_s,pp_cbf_off_minimum_distance_m,pp_cbf_on_minimum_distance_m,project_evaluation_distance_m,pp_cbf_off_cumulative_exposure_s,pp_cbf_on_cumulative_exposure_s
22.94,0.9663723752142748,0.6452486181800805,0.6,2.040000000000001,0.0
22.95,0.969924624141852,0.645955744005955,0.6,2.040000000000001,0.0
22.96,0.973472080879827,0.6466679783061338,0.6,2.040000000000001,0.0
22.97,0.9770146616216554,0.6473853247699065,0.6,2.040000000000001,0.0
22.98,0.9805522831255624,0.6481077877757433,0.6,2.040000000000001,0.0
22.990000000000002,0.9840848626387663,0.6488353721860471,0.6,2.040000000000001,0.0
23.0,0.9876123180870613,0.6495680832373341,0.6,2.040000000000001,0.0
23.01,0.9911345679648141,0.6503059264625648,0.6,2.040000000000001,0.0
23.02,0.9946515311821159,0.6510489068111226,0.6,2.040000000000001,0.0
23.03,0.9981631274467594,0.6517970296650359,0.6,2.040000000000001,0.0
23.04,1.001669276898786,0.6525502998163648,0.6,2.040000000000001,0.0
23.05,1.0051699001244017,0.6533087216089956,0.6,2.040000000000001,0.0
23.06,1.008664918413094,0.654072298971967,0.6,2.040000000000001,0.0
23.07,1.0121542535208305,0.6548410343202332,0.6,2.040000000000001,0.0
23.080000000000002,1.0156378276463138,0.6556149298714568,0.6,2.040000000000001,0.0
23.09,1.0191155636321463,0.6563939865183988,0.6,2.040000000000001,0.0
23.1,1.0225873847841427,0.6571782040372931,0.6,2.040000000000001,0.0
23.11,1.0260532148849673,0.6579675808720779,0.6,2.040000000000001,0.0
23.12,1.0276853264158594,0.6587621144006365,0.6,2.040000000000001,0.0
23.13,1.0291205308289988,0.6595617998176456,0.6,2.040000000000001,0.0
23.14,1.030554921211011,0.6603666306883155,0.6,2.040000000000001,0.0
23.150000000000002,1.0319884435443503,0.6611766206121193,0.6,2.040000000000001,0.0
23.16,1.0334210440711071,0.6619917183627593,0.6,2.040000000000001,0.0
23.17,1.03485266932296,0.6628119325762667,0.6,2.040000000000001,0.0
23.18,1.0362832661237484,0.6636372501616408,0.6,2.040000000000001,0.0
23.19,1.0377127815672682,0.6644676556383435,0.6,2.040000000000001,0.0
23.2,1.0391411630540242,0.6653031314422004,0.6,2.040000000000001,0.0
23.21,1.040568358253427,0.6661436578650561,0.6,2.040000000000001,0.0
23.22,1.0419943151305824,0.6669892130038844,0.6,2.040000000000001,0.0
23.23,1.0434189819290824,0.667839772717945,0.6,2.040000000000001,0.0
23.240000000000002,1.0448423071865605,0.6686953107701441,0.6,2.040000000000001,0.0
23.25,1.0462642397175155,0.6695557980894687,0.6,2.040000000000001,0.0
23.26,1.0476847286268351,0.6704212038012675,0.6,2.040000000000001,0.0
23.27,1.0491037233006317,0.6712914949471026,0.6,2.040000000000001,0.0
23.28,1.0505211734131539,0.6721667309527164,0.6,2.040000000000001,0.0
23.29,1.0519370289222185,0.6730467965093828,0.6,2.040000000000001,0.0
23.3,1.053351240068539,0.6739315159550217,0.6,2.040000000000001,0.0
23.31,1.0547637573721016,0.6748209627338081,0.6,2.040000000000001,0.0
23.32,1.0561745316467188,0.6757150916181697,0.6,2.040000000000001,0.0
23.330000000000002,1.0575835139816017,0.6766139537055451,0.6,2.040000000000001,0.0
23.34,1.0589906557532156,0.6775173929553933,0.6,2.040000000000001,0.0
23.35,1.0603959086149524,0.6784253477935307,0.6,2.040000000000001,0.0
23.36,1.0617992245048997,0.6793377004941931,0.6,2.040000000000001,0.0
23.37,1.063200555640678,0.6802545037149952,0.6,2.040000000000001,0.0
23.38,1.0645998545288506,0.6811756726271762,0.6,2.040000000000001,0.0
23.39,1.0659970739479414,0.6821011403596062,0.6,2.040000000000001,0.0
23.400000000000002,1.0673921669618214,0.6830308101121684,0.6,2.040000000000001,0.0
23.41,1.0687850869034583,0.6839646515007128,0.6,2.040000000000001,0.0
23.42,1.0701757873979358,0.684902597134011,0.6,2.040000000000001,0.0
23.43,1.0715642223421749,0.6858445776247925,0.6,2.040000000000001,0.0
23.44,1.0729503459149332,0.6867905216414117,0.6,2.040000000000001,0.0
23.45,1.0743341125642278,0.6877403560070982,0.6,2.040000000000001,0.0
23.46,1.0757154770237791,0.6886940057151817,0.6,2.040000000000001,0.0
23.47,1.0770943943007323,0.6896513940236669,0.6,2.040000000000001,0.0
23.48,1.0784708196767496,0.6906124424950353,0.6,2.040000000000001,0.0
23.490000000000002,1.0798447087149212,0.6915770710869296,0.6,2.040000000000001,0.0
23.5,1.081216017240279,0.6925451982151005,0.6,2.040000000000001,0.0
23.51,1.0825847013600414,0.693516740825336,0.6,2.040000000000001,0.0
23.52,1.0839507174556848,0.6944916144667852,0.6,2.040000000000001,0.0
23.53,1.085314022181695,0.6954697333670316,0.6,2.040000000000001,0.0
23.54,1.086674572460268,0.6964510105076144,0.6,2.040000000000001,0.0
23.55,1.0880323254873818,0.6974353577003435,0.6,2.040000000000001,0.0
23.56,1.089387238725539,0.6984226856652764,0.6,2.040000000000001,0.0
23.57,1.0907392699125342,0.6994129041092975,0.6,2.040000000000001,0.0
23.580000000000002,1.0920883770538106,0.700405921803671,0.6,2.040000000000001,0.0
23.59,1.0934345184200798,0.7014016466635346,0.6,2.040000000000001,0.0
23.6,1.094777652552945,0.7023999858260319,0.6,2.040000000000001,0.0
23.61,1.0961177382630534,0.7034008457298927,0.6,2.040000000000001,0.0
23.62,1.0974547346330572,0.7044041321930677,0.6,2.040000000000001,0.0
23.63,1.098788600991178,0.7054097504917162,0.6,2.040000000000001,0.0
23.64,1.1001192969456528,0.7064176054376692,0.6,2.040000000000001,0.0
23.650000000000002,1.1014467823646281,0.7074276014547946,0.6,2.040000000000001,0.0
23.66,1.1027710173821685,0.7084396426560691,0.6,2.040000000000001,0.0
23.67,1.104091962397075,0.7094536329187878,0.6,2.040000000000001,0.0
23.68,1.10540957805704,0.7104694759585153,0.6,2.040000000000001,0.0
23.69,1.106723825290071,0.7114870754022573,0.6,2.040000000000001,0.0
23.7,1.1080346652673352,0.7125063348605761,0.6,2.040000000000001,0.0
23.71,1.1093420594335346,0.7135271579981649,0.6,2.040000000000001,0.0
23.72,1.1106459694763613,0.7145494486024212,0.6,2.040000000000001,0.0
23.73,1.1119463573563693,0.7155731106515862,0.6,2.040000000000001,0.0
23.740000000000002,1.1132431852843196,0.7165980483798939,0.6,2.040000000000001,0.0
23.75,1.1145364157218396,0.7176241663420034,0.6,2.040000000000001,0.0
23.76,1.1158260113941891,0.7186513694754747,0.6,2.040000000000001,0.0
23.77,1.1171119352827534,0.7196795631605719,0.6,2.040000000000001,0.0
23.78,1.1183941506140713,0.7207086532792926,0.6,2.040000000000001,0.0
23.79,1.1196726208764618,0.7217385462628181,0.6,2.040000000000001,0.0
23.8,1.1209473098012335,0.7227691491728453,0.6,2.040000000000001,0.0
23.81,1.122218181372227,0.723800369725766,0.6,2.040000000000001,0.0
23.82,1.1234851998350162,0.7248321163440469,0.6,2.040000000000001,0.0
23.830000000000002,1.1247483296736067,0.7258642982318672,0.6,2.040000000000001,0.0
23.84,1.1260075356186772,0.7268968254151096,0.6,2.040000000000001,0.0
23.85,1.1272627826634913,0.72792960873057,0.6,2.040000000000001,0.0
23.86,1.1285140360332278,0.7289625599224915,0.6,2.040000000000001,0.0
23.87,1.1297612611950933,0.7299955916718788,0.6,2.040000000000001,0.0
23.88,1.1310044238822268,0.7310286176280474,0.6,2.040000000000001,0.0
23.89,1.132243490057801,0.7320615524424469,0.6,2.040000000000001,0.0
23.900000000000002,1.1334784259375892,0.7330943118007591,0.6,2.040000000000001,0.0
23.91,1.1347091979590966,0.7341268124562652,0.6,2.040000000000001,0.0
23.92,1.1359357728284984,0.7351589181585844,0.6,2.040000000000001,0.0
23.93,1.1371581174739698,0.7361906029719615,0.6,2.040000000000001,0.0
23.94,1.138376199068121,0.7372217898731893,0.6,2.040000000000001,0.0
23.95,1.1395899850250784,0.738252433372343,0.6,2.040000000000001,0.0
23.96,1.1407994430012391,0.739282426648307,0.6,2.040000000000001,0.0
23.97,1.1420045408840644,0.7403116855217506,0.6,2.040000000000001,0.0
23.98,1.1432052467949225,0.7413401348635988,0.6,2.040000000000001,0.0
23.990000000000002,1.1444015290962042,0.7423676998730535,0.6,2.040000000000001,0.0
24.0,1.1455933563759424,0.7433943096335891,0.6,2.040000000000001,0.0
24.01,1.1467806974744303,0.7444198918302125,0.6,2.040000000000001,0.0
24.02,1.1479635214479011,0.7454443762621895,0.6,2.040000000000001,0.0
24.03,1.149141797591891,0.7464676939602002,0.6,2.040000000000001,0.0
24.04,1.1503154954301453,0.7474897760864277,0.6,2.040000000000001,0.0
24.05,1.1514845847178488,0.7485105583661301,0.6,2.040000000000001,0.0
24.060000000000002,1.1526490354392087,0.7495299745287463,0.6,2.040000000000001,0.0
24.07,1.1538088177990262,0.7505479606038403,0.6,2.040000000000001,0.0
24.080000000000002,1.1549639022403946,0.7515644539173857,0.6,2.040000000000001,0.0
24.09,1.156114259426321,0.7525793917559018,0.6,2.040000000000001,0.0
24.1,1.157259860250628,0.7535927150050766,0.6,2.040000000000001,0.0
24.11,1.1584006758273118,0.7546043646079416,0.6,2.040000000000001,0.0
24.12,1.1595366774954872,0.7556142826909957,0.6,2.040000000000001,0.0
24.13,1.1606678368181096,0.7566224125857322,0.6,2.040000000000001,0.0
24.14,1.1617941255821582,0.7576286999470414,0.6,2.040000000000001,0.0
24.150000000000002,1.1629155157903104,0.7586330893157198,0.6,2.040000000000001,0.0
24.16,1.1640319796649843,0.7596355274995318,0.6,2.040000000000001,0.0
24.17,1.165143489648177,0.7606359612688173,0.6,2.040000000000001,0.0
24.18,1.166250018400932,0.7616343419710514,0.6,2.040000000000001,0.0
24.19,1.1673515388082913,0.7626306185766286,0.6,2.040000000000001,0.0
24.2,1.1684480239579695,0.7636247422714959,0.6,2.040000000000001,0.0
24.21,1.1695394471718625,0.7646166576071874,0.6,2.040000000000001,0.0
24.22,1.1706257819673225,0.765606317948742,0.6,2.040000000000001,0.0
24.23,1.1717070020844516,0.7665936761295019,0.6,2.040000000000001,0.0
24.240000000000002,1.1727830814806794,0.7675786471441133,0.6,2.040000000000001,0.0
24.25,1.1738539943211603,0.7685612332094957,0.6,2.040000000000001,0.0
24.26,1.1749197149767185,0.7695413908007678,0.6,2.040000000000001,0.0
24.27,1.1759802180329313,0.7705190774383315,0.6,2.040000000000001,0.0
24.28,1.177035478285123,0.7714942526763479,0.6,2.040000000000001,0.0
24.29,1.178085470729429,0.7724668768313984,0.6,2.040000000000001,0.0
24.3,1.179130170583322,0.7734369107171329,0.6,2.040000000000001,0.0
24.310000000000002,1.1801695532541951,0.7744043161033727,0.6,2.040000000000001,0.0
24.32,1.1812035943635617,0.7753690553188268,0.6,2.040000000000001,0.0
24.330000000000002,1.1822322697437817,0.7763310914699393,0.6,2.040000000000001,0.0
24.34,1.1832555554203124,0.7772903882974018,0.6,2.040000000000001,0.0
24.35,1.1842734276324336,0.7782469102495926,0.6,2.040000000000001,0.0
24.36,1.1852858628061198,0.7792006223818039,0.6,2.040000000000001,0.0
24.37,1.1862928375718387,0.7801514903217859,0.6,2.040000000000001,0.0
24.38,1.1872943287738398,0.7810994804845462,0.6,2.040000000000001,0.0
24.39,1.188290313457216,0.782044559674061,0.6,2.040000000000001,0.0
24.400000000000002,1.1892807688376086,0.7829866953199113,0.6,2.040000000000001,0.0
24.41,1.1902656723529779,0.7839258554861253,0.6,2.040000000000001,0.0
24.42,1.1912450016309626,0.7848620086105776,0.6,2.040000000000001,0.0
24.43,1.1922187344947937,0.7857951237630452,0.6,2.040000000000001,0.0
24.44,1.1931868489629311,0.7867251704267453,0.6,2.040000000000001,0.0
24.45,1.1941493232406934,0.787652118549749,0.6,2.040000000000001,0.0
24.46,1.1951061357380401,0.7885759385264595,0.6,2.040000000000001,0.0
24.47,1.1960572650529047,0.7894966011272747,0.6,2.040000000000001,0.0
24.48,1.197002689981137,0.7904140775928067,0.6,2.040000000000001,0.0
24.490000000000002,1.1979423894880148,0.7913283865445689,0.6,2.040000000000001,0.0
24.5,1.1988763427590015,0.7922394554486135,0.6,2.040000000000001,0.0
24.51,1.1998045291435613,0.7931472549807754,0.6,2.040000000000001,0.0
24.52,1.2007269281906994,0.7940517558919152,0.6,2.040000000000001,0.0
24.53,1.2016435196264983,0.7949529363497457,0.6,2.040000000000001,0.0
24.54,1.2025542833751794,0.795850763037794,0.6,2.040000000000001,0.0
24.55,1.203459199539551,0.7967452034241169,0.6,2.040000000000001,0.0
24.560000000000002,1.204358248399507,0.7976362301645983,0.6,2.040000000000001,0.0
24.57,1.2052514104576115,0.7985238160727465,0.6,2.040000000000001,0.0
24.580000000000002,1.206138666356834,0.7994079341047854,0.6,2.040000000000001,0.0
24.59,1.207019996931486,0.8002885573414369,0.6,2.040000000000001,0.0
24.6,1.2078953832210733,0.8011656574614018,0.6,2.040000000000001,0.0
24.61,1.2087648063994563,0.8020392107691795,0.6,2.040000000000001,0.0
24.62,1.2096282478649918,0.802909187582569,0.6,2.040000000000001,0.0
24.63,1.210485689194226,0.8037755644149956,0.6,2.040000000000001,0.0
24.64,1.2113371120834402,0.8046383132216707,0.6,2.040000000000001,0.0
24.650000000000002,1.2121824984932992,0.8054974075396549,0.6,2.040000000000001,0.0
24.66,1.2130218304800535,0.8063528209389511,0.6,2.040000000000001,0.0
24.67,1.2138550903331886,0.8072045270136533,0.6,2.040000000000001,0.0
24.68,1.2146822605040006,0.8080524993725873,0.6,2.040000000000001,0.0
24.69,1.215503323601002,0.8088967116311021,0.6,2.040000000000001,0.0
24.7,1.2163182624270417,0.8097371374030169,0.6,2.040000000000001,0.0
24.71,1.2171270599352007,0.8105737502939231,0.6,2.040000000000001,0.0
24.72,1.2179296992656252,0.8114065238945599,0.6,2.040000000000001,0.0
24.73,1.2187261637642781,0.8122354317757122,0.6,2.040000000000001,0.0
24.740000000000002,1.2195164368669686,0.8130604457560306,0.6,2.040000000000001,0.0
24.75,1.220300502224789,0.8138815410622563,0.6,2.040000000000001,0.0
24.76,1.2210783436617128,0.814698692879893,0.6,2.040000000000001,0.0
24.77,1.2218499451552365,0.8155118729713178,0.6,2.040000000000001,0.0
24.78,1.2226152909036434,0.8163210547473304,0.6,2.040000000000001,0.0
24.79,1.22337436523252,0.8171262115806448,0.6,2.040000000000001,0.0
24.8,1.2241271526018918,0.8179273168040191,0.6,2.040000000000001,0.0
24.810000000000002,1.224873637669029,0.81872434371051,0.6,2.040000000000001,0.0
24.82,1.2256138052797605,0.8195172655538829,0.6,2.040000000000001,0.0
24.830000000000002,1.2263476403831959,0.8203060555492054,0.6,2.040000000000001,0.0
24.84,1.2270751281633931,0.8210906868743637,0.6,2.040000000000001,0.0
24.85,1.2277962539062115,0.8218711326719709,0.6,2.040000000000001,0.0
24.86,1.2285110031555528,0.8226473660519625,0.6,2.040000000000001,0.0
24.87,1.2292193614714626,0.8234193600947081,0.6,2.040000000000001,0.0
24.88,1.229921314674872,0.8241870878536778,0.6,2.040000000000001,0.0
24.89,1.2306168487530893,0.82495052239774,0.6,2.040000000000001,0.0
24.900000000000002,1.2313059497630747,0.8257096348657964,0.6,2.040000000000001,0.0
24.91,1.231988604041465,0.8264644019263856,0.6,2.040000000000001,0.0
24.92,1.2326647980025285,0.8272147928856527,0.6,2.040000000000001,0.0
24.93,1.2333345182623279,0.8279607825718889,0.6,2.040000000000001,0.0
24.94,1.2339977515736171,0.8287023458269864,0.6,2.040000000000001,0.0
24.95,1.23465448482503,0.8294394519424041,0.6,2.040000000000001,0.0
24.96,1.2353047051159554,0.8301720776468559,0.6,2.040000000000001,0.0
24.97,1.2359483996784562,0.8309001941192875,0.6,2.040000000000001,0.0
24.98,1.2365855558431946,0.8316237744216075,0.6,2.040000000000001,0.0
24.990000000000002,1.2372161611349195,0.8323427916505631,0.6,2.040000000000001,0.0
25.0,1.2378402033062397,0.8330572189449561,0.6,2.040000000000001,0.0
25.01,1.2384576701361318,0.8337670294930386,0.6,2.040000000000001,0.0
25.02,1.2390685496242413,0.834472196540012,0.6,2.040000000000001,0.0
25.03,1.23967301671862,0.8351726308180597,0.6,2.040000000000001,0.0
25.04,1.2402711173500034,0.8358684282620555,0.6,2.040000000000001,0.0
25.05,1.2408625850352817,0.8365595011022847,0.6,2.040000000000001,0.0
25.060000000000002,1.2414474091434482,0.8372458196761311,0.6,2.040000000000001,0.0
25.07,1.2420255742352997,0.8379273553732192,0.6,2.040000000000001,0.0
25.080000000000002,1.2425970666571045,0.838604079827678,0.6,2.040000000000001,0.0
25.09,1.243161873170252,0.8392759650298305,0.6,2.040000000000001,0.0
25.1,1.2437199811458146,0.8399429835010186,0.6,2.040000000000001,0.0
25.11,1.244271378771592,0.8406051086705778,0.6,2.040000000000001,0.0
25.12,1.2448160551743914,0.8412623147274387,0.6,2.040000000000001,0.0
25.13,1.2453540008234028,0.8419145771641235,0.6,2.040000000000001,0.0
25.14,1.2458852073494033,0.8425618725698124,0.6,2.040000000000001,0.0
25.150000000000002,1.246409666462258,0.8432041791232425,0.6,2.040000000000001,0.0
25.16,1.2469273758460284,0.8438414764628424,0.6,2.040000000000001,0.0
25.17,1.2474383305999635,0.8444737459517102,0.6,2.040000000000001,0.0
25.18,1.2479425291221415,0.845100970782037,0.6,2.040000000000001,0.0
25.19,1.2484399718357602,0.8457231360803841,0.6,2.040000000000001,0.0
25.2,1.2489306612195819,0.8463402290068134,0.6,2.040000000000001,0.0
25.21,1.2494145065165077,0.846952164238655,0.6,2.040000000000001,0.0
25.22,1.2498917056880532,0.8475590825228752,0.6,2.040000000000001,0.0
25.23,1.2503621300343735,0.8481608634886215,0.6,2.040000000000001,0.0
25.240000000000002,1.2508258762079025,0.8487575826010691,0.6,2.040000000000001,0.0
25.25,1.2512829158456142,0.8493491988492331,0.6,2.040000000000001,0.0
25.26,1.251733265632322,0.8499357133552148,0.6,2.040000000000001,0.0
25.27,1.2521769447825117,0.8505171297626104,0.6,2.040000000000001,0.0
25.28,1.252613974408326,0.8510934537198328,0.6,2.040000000000001,0.0
25.29,1.253044380347746,0.8516646951695854,0.6,2.040000000000001,0.0
25.3,1.2534680167256238,0.8522307419328856,0.6,2.040000000000001,0.0
25.310000000000002,1.2538851019185417,0.8527918543055882,0.6,2.040000000000001,0.0
25.32,1.254295651522178,0.8533479182495697,0.6,2.040000000000001,0.0
25.330000000000002,1.2546996888587123,0.8538989309520885,0.6,2.040000000000001,0.0
25.34,1.2550972611209956,0.8544448515415108,0.6,2.040000000000001,0.0
25.35,1.2554885866015717,0.8549857916047778,0.6,2.040000000000001,0.0
25.36,1.2558735325617747,0.8555219221664092,0.6,2.040000000000001,0.0
25.37,1.2562521437097822,0.8560531350564756,0.6,2.040000000000001,0.0
25.38,1.2566244690723967,0.8565794621582252,0.6,2.040000000000001,0.0
25.39,1.2569905583283907,0.8571009380176883,0.6,2.040000000000001,0.0
25.400000000000002,1.257350464180368,0.8576176020227377,0.6,2.040000000000001,0.0
25.41,1.2577042417208406,0.8581294926823151,0.6,2.040000000000001,0.0
25.42,1.258051948340938,0.8586366521416489,0.6,2.040000000000001,0.0
25.43,1.2583936436821037,0.8591391248648426,0.6,2.040000000000001,0.0
25.44,1.2587293895619425,0.8596369575763511,0.6,2.040000000000001,0.0
25.45,1.2590591830293478,0.8601301306277305,0.6,2.040000000000001,0.0
25.46,1.2593831298448888,0.8606188329967471,0.6,2.040000000000001,0.0
25.47,1.2597013260535386,0.861102975879331,0.6,2.040000000000001,0.0
25.48,1.2600138421606055,0.8615827594252135,0.6,2.040000000000001,0.0
25.490000000000002,1.2603207613411822,0.862058099503393,0.6,2.040000000000001,0.0
25.5,1.2606222260711577,0.8625291931430835,0.6,2.040000000000001,0.0
25.51,1.2609182302115052,0.8629960322630431,0.6,2.040000000000001,0.0
25.52,1.2612088489187931,0.8634586780053071,0.6,2.040000000000001,0.0
25.53,1.2614941600748748,0.8639171940910647,0.6,2.040000000000001,0.0
25.54,1.2617742428529055,0.8643716456747952,0.6,2.040000000000001,0.0
25.55,1.2620491777899951,0.8648220993792007,0.6,2.040000000000001,0.0
25.560000000000002,1.262319046440043,0.8652686230103349,0.6,2.040000000000001,0.0
25.57,1.2625839314225074,0.8657112855778344,0.6,2.040000000000001,0.0
25.580000000000002,1.2628439164155272,0.8661501572688023,0.6,2.040000000000001,0.0
25.59,1.2630990858134024,0.8665853091652858,0.6,2.040000000000001,0.0
25.6,1.263349524815368,0.8670168132932353,0.6,2.040000000000001,0.0
25.61,1.2635953192649378,0.8674447424790908,0.6,2.040000000000001,0.0
25.62,1.263836555556348,0.8678691702575826,0.6,2.040000000000001,0.0
25.63,1.264073320530869,0.8682901707752751,0.6,2.040000000000001,0.0
25.64,1.26430570136217,0.8687078186909639,0.6,2.040000000000001,0.0
25.650000000000002,1.2645337855748249,0.8691221890772618,0.6,2.040000000000001,0.0
25.66,1.264757660732914,0.869533357379633,0.6,2.040000000000001,0.0
25.67,1.264977359005687,0.8699413569452935,0.6,2.040000000000001,0.0
25.68,1.2651930803779006,0.8703463492320221,0.6,2.040000000000001,0.0
25.69,1.2654048546245702,0.8707483659660848,0.6,2.040000000000001,0.0
25.7,1.265612770869111,0.8711474843161608,0.6,2.040000000000001,0.0
25.71,1.2658169152372336,0.8715437792763284,0.6,2.040000000000001,0.0
25.72,1.2660173743578198,0.8719373262930571,0.6,2.040000000000001,0.0
25.73,1.2662142344783893,0.8723282005391487,0.6,2.040000000000001,0.0
25.740000000000002,1.266407532781206,0.8727164768762886,0.6,2.040000000000001,0.0
25.75,1.2665974519200585,0.8731021939270328,0.6,2.040000000000001,0.0
25.76,1.2667839787404196,0.8734854976169034,0.6,2.040000000000001,0.0
25.77,1.2669672939252452,0.8738663900134458,0.6,2.040000000000001,0.0
25.78,1.267147430844692,0.8742450137348047,0.6,2.040000000000001,0.0
25.79,1.2673244711519882,0.8746214048972394,0.6,2.040000000000001,0.0
25.8,1.2674984955083424,0.8749956343884011,0.6,2.040000000000001,0.0
25.810000000000002,1.2676695835102885,0.8753677722130986,0.6,2.040000000000001,0.0
25.82,1.267837813636447,0.8757378874225878,0.6,2.040000000000001,0.0
25.830000000000002,1.268003263180278,0.8761060480615004,0.6,2.040000000000001,0.0
25.84,1.2681660081977364,0.8764723211039808,0.6,2.040000000000001,0.0
25.85,1.2683261234554526,0.8768367724025623,0.6,2.040000000000001,0.0
25.86,1.2684836823960781,0.8771994666496362,0.6,2.040000000000001,0.0
25.87,1.2686387570587305,0.8775604672920152,0.6,2.040000000000001,0.0
25.88,1.2687914180254887,0.8779198365132102,0.6,2.040000000000001,0.0
25.89,1.2689417343012168,0.8782776351179368,0.6,2.040000000000001,0.0
25.900000000000002,1.2690897738716749,0.8786339228422925,0.6,2.040000000000001,0.0
25.91,1.2692356026674005,0.8789887577427723,0.6,2.040000000000001,0.0
25.92,1.2693792852319388,0.879342196568967,0.6,2.040000000000001,0.0
25.93,1.2695208845101933,0.879694294623267,0.6,2.040000000000001,0.0
25.94,1.2696604600720478,0.8800450258805399,0.6,2.040000000000001,0.0
25.95,1.269798064197137,0.8803946052558819,0.6,2.040000000000001,0.0
25.96,1.2699337754002908,0.8807430011144697,0.6,2.040000000000001,0.0
25.97,1.2700676387116585,0.881090262398908,0.6,2.040000000000001,0.0
25.98,1.2701997087892645,0.8814364368276717,0.6,2.040000000000001,0.0
25.990000000000002,1.2703300386026235,0.8817815705631695,0.6,2.040000000000001,0.0
26.0,1.2704586794302026,0.8821257082096596,0.6,2.040000000000001,0.0
26.01,1.2705856808544502,0.8824688928074071,0.6,2.040000000000001,0.0
26.02,1.2707110907577812,0.8828111655170531,0.6,2.040000000000001,0.0
26.03,1.270834955316997,0.8831525668570342,0.6,2.040000000000001,0.0
26.04,1.2709573190066077,0.8834931348006992,0.6,2.040000000000001,0.0
26.05,1.271078224608602,0.883832906061078,0.6,2.040000000000001,0.0
26.060000000000002,1.2711977132256909,0.8841719157818526,0.6,2.040000000000001,0.0
26.07,1.2713158238293,0.8845101975490279,0.6,2.040000000000001,0.0
26.080000000000002,1.2714325936353714,0.884847783165399,0.6,2.040000000000001,0.0
26.09,1.2715480345485044,0.8851847016528339,0.6,2.040000000000001,0.0
26.1,1.2716622041063048,0.8855209718302258,0.6,2.040000000000001,0.0
26.11,1.2717751366736778,0.885856632601652,0.6,2.040000000000001,0.0
26.12,1.2718868650238275,0.886191710662136,0.6,2.040000000000001,0.0
26.13,1.271997419633715,0.8865262311518864,0.6,2.040000000000001,0.0
26.14,1.2721068291779336,0.8868602174081165,0.6,2.040000000000001,0.0
26.150000000000002,1.2722151492234621,0.887193704901542,0.6,2.040000000000001,0.0
26.16,1.2723223744507455,0.8875266988545115,0.6,2.040000000000001,0.0
26.17,1.2724285287634955,0.887859218208802,0.6,2.040000000000001,0.0
26.18,1.272533634653023,0.8881912805653411,0.6,2.040000000000001,0.0
26.19,1.2726377132409772,0.8885229022224271,0.6,2.040000000000001,0.0
26.2,1.2727407843151561,0.8888540982094908,0.6,2.040000000000001,0.0
26.21,1.2728428662845868,0.8891848823204206,0.6,2.040000000000001,0.0
26.22,1.2729439765406838,0.8895152671194394,0.6,2.040000000000001,0.0
26.23,1.273044130930725,0.889845264087337,0.6,2.040000000000001,0.0
26.240000000000002,1.2731433444376392,0.890174883463349,0.6,2.040000000000001,0.0
26.25,1.2732416305856242,0.890504134504449,0.6,2.040000000000001,0.0
26.26,1.2733390021133901,0.8908330252998358,0.6,2.040000000000001,0.0
26.27,1.273435470452261,0.8911615630371895,0.6,2.040000000000001,0.0
26.28,1.2735310460982894,0.8914897538341229,0.6,2.040000000000001,0.0
26.29,1.2736257385677732,0.8918176029009246,0.6,2.040000000000001,0.0
26.3,1.2737195564400676,0.8921451145476947,0.6,2.040000000000001,0.0
26.310000000000002,1.2738125073998068,0.8924722922245554,0.6,2.040000000000001,0.0
26.32,1.2739045982798045,0.8927991385615325,0.6,2.040000000000001,0.0
26.330000000000002,1.2739958351034195,0.8931256554092296,0.6,2.040000000000001,0.0
26.34,1.2740862231269878,0.8934518438799308,0.6,2.040000000000001,0.0
26.35,1.274175766881932,0.8937777043862584,0.6,2.040000000000001,0.0
26.36,1.2742644702175996,0.8941032366831169,0.6,2.040000000000001,0.0
26.37,1.27435233634332,0.8944284399069571,0.6,2.040000000000001,0.0
26.38,1.274439367869553,0.8947533126156118,0.6,2.040000000000001,0.0
26.39,1.274525566848629,0.8950778528283715,0.6,2.040000000000001,0.0
26.400000000000002,1.274610934815777,0.8954020580647555,0.6,2.040000000000001,0.0
26.41,1.2746954727479247,0.8957259253436588,0.6,2.040000000000001,0.0
26.42,1.2747791814350429,0.8960494513791136,0.6,2.040000000000001,0.0
26.43,1.2748620609331511,0.8963726323420363,0.6,2.040000000000001,0.0
26.44,1.2749441112803779,0.896695464218946,0.6,2.040000000000001,0.0
26.45,1.2750253318487599,0.8970179425174225,0.6,2.040000000000001,0.0
26.46,1.2751057220746247,0.8973400626409676,0.6,2.040000000000001,0.0
26.47,1.275185280883811,0.8976618196236397,0.6,2.040000000000001,0.0
26.48,1.275264007074932,0.8979832083358332,0.6,2.040000000000001,0.0
26.490000000000002,1.2753418992684717,0.8983042234765228,0.6,2.040000000000001,0.0
26.5,1.2754189559395255,0.8986248596030535,0.6,2.040000000000001,0.0
26.51,1.2754951754494381,0.8989451111651516,0.6,2.040000000000001,0.0
26.52,1.2755705560776678,0.8992649725349209,0.6,2.040000000000001,0.0
26.53,1.2756450960518715,0.8995844380365078,0.6,2.040000000000001,0.0
26.54,1.2757187935781895,0.8999035019748172,0.6,2.040000000000001,0.0
26.55,1.2757916468687642,0.9002221586636697,0.6,2.040000000000001,0.0
26.560000000000002,1.2758636541689319,0.9005404024526759,0.6,2.040000000000001,0.0
