time,referenceVector[3],quadChassisTest17_1.body.r_0[3],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],max_motor_q,q_domain_usage_percent
19.2,1.5,1.4997049839264252,1.1110176016759687,1.1110176016759687,1.0,-0.0005502347434654,3600.0,222.3009287740028,6.175025799277856
19.25,1.5,1.4997061239737408,1.111017955231575,1.111017955231575,1.0,-0.0005481543940247,3600.0,222.30092917601817,6.175025810444949
19.3,1.5,1.4997072581953936,1.1110183070575144,1.1110183070575144,1.0,-0.000546084229289,3600.0,222.30092957604768,6.17502582155688
19.35,1.5,1.4997083866352854,1.111018657166245,1.111018657166245,1.0,-0.000544024091784,3600.0,222.30092996907018,6.175025832474171
19.4,1.5,1.499709509336986,1.111019005570076,1.111019005570076,1.0,-0.0005419740562201,3600.0,222.3009303586428,6.175025843295633
19.45,1.5,1.4997106263435425,1.1110193522812222,1.1110193522812222,1.0,-0.000539933975194,3600.0,222.30093074416789,6.175025854004663
19.5,1.5,1.4997117376976146,1.1110196973117632,1.1110196973117632,1.0,-0.0005379037851392,3600.0,222.30093112705694,6.17502586464047
19.55,1.5,1.4997128434413398,1.1110200406736686,1.1110200406736686,1.0,-0.0005358834283734,3600.0,222.30093150551798,6.175025875153278
19.6,1.5,1.4997139436164286,1.111020382378788,1.111020382378788,1.0,-0.0005338727336637,3600.0,222.30093187985528,6.175025885551535
19.65,1.5,1.49971503826426,1.111020722438788,1.111020722438788,1.0,-0.000531871755403,3600.0,222.3009322509666,6.175025895860184
19.7,1.5,1.4997161274258162,1.1110210608652888,1.1110210608652888,1.0,-0.0005298803871322,3600.0,222.30093261703612,6.1750259060287815
19.75,1.5,1.499717211141661,1.111021397669768,1.111021397669768,1.0,-0.0005278987020837,3600.0,222.3009329795605,6.175025916098903
19.8,1.5,1.4997182894518122,1.1110217328636278,1.1110217328636278,1.0,-0.0005259263207154,3600.0,222.30093333952254,6.175025926097848
19.85,1.5,1.499719362395902,1.1110220664581063,1.1110220664581063,1.0,-0.000523963408306,3600.0,222.30093369437887,6.175025935954968
19.9,1.5,1.4997204300132685,1.111022398464319,1.111022398464319,1.0,-0.0005220097895804,3600.0,222.3009340466562,6.17502594574045
19.95,1.5,1.499721492342743,1.1110227288933512,1.1110227288933512,1.0,-0.000520065514688,3600.0,222.30093439578684,6.175025955438523
20.0,1.5,1.4997225494228243,1.1110230577560702,1.1110230577560702,1.0,-0.0005181305158301,3600.0,222.30093474181947,6.175025965050541
20.05,1.5,1.499723601291605,1.1110233850633298,1.1110233850633298,1.0,-0.0005162045455929,3600.0,222.3009350824821,6.1750259745133915
20.1,1.5,1.4997246479868886,1.1110237108258092,1.1110237108258092,1.0,-0.0005142876776548,3600.0,222.30093542049082,6.175025983902523
20.15,1.5,1.499725689545968,1.1110240350541285,1.1110240350541285,1.0,-0.0005123798902952,3600.0,222.30093575746912,6.175025993263032
20.2,1.5,1.4997267260058704,1.1110243577587795,1.1110243577587795,1.0,-0.0005104811254434,3600.0,222.30093608915203,6.175026002476445
20.25,1.5,1.4997277574031205,1.1110246789501856,1.1110246789501856,1.0,-0.0005085910159173,3600.0,222.30093641680065,6.1750260115777955
20.3,1.5,1.4997287837740942,1.1110249986385834,1.1110249986385834,1.0,-0.0005067099647904,3600.0,222.30093674110097,6.175026020586138
20.35,1.5,1.4997298051547143,1.1110253168342048,1.1110253168342048,1.0,-0.0005048376700688,3600.0,222.3009370638499,6.175026029551386
20.4,1.5,1.4997308215804357,1.1110256335471504,1.1110256335471504,1.0,-0.00050297406199,3600.0,222.30093738199042,6.175026038388623
20.45,1.5,1.4997318330865017,1.1110259487873997,1.1110259487873997,1.0,-0.0005011191481222,3600.0,222.30093769858723,6.175026047182978
20.5,1.5,1.4997328397078205,1.1110262625648497,1.1110262625648497,1.0,-0.0004992728048412,3600.0,222.30093801166484,6.175026055879579
20.55,1.5,1.4997338414789383,1.1110265748893375,1.1110265748893375,1.0,-0.000497435066457,3600.0,222.30093832031758,6.175026064453266
20.6,1.5,1.4997348384338836,1.111026885770554,1.111026885770554,1.0,-0.0004956057091673,3600.0,222.30093862542546,6.1750260729284845
20.65,1.5,1.499735830606578,1.1110271952181308,1.1110271952181308,1.0,-0.0004937849269067,3600.0,222.30093893006153,6.175026081390598
20.7,1.5,1.4997368180304778,1.1110275032415788,1.1110275032415788,1.0,-0.0004919724222171,3600.0,222.300939230404,6.175026089733445
20.75,1.5,1.4997378007388509,1.111027809850333,1.111027809850333,1.0,-0.0004901683362246,3600.0,222.3009395271113,6.175026097975314
20.8,1.5,1.4997387787644951,1.1110281150537735,1.1110281150537735,1.0,-0.0004883724331456,3600.0,222.30093982114767,6.17502610614299
20.85,1.5,1.4997397521399114,1.1110284188611403,1.1110284188611403,1.0,-0.0004865847658273,3600.0,222.30094011306466,6.1750261142517955
20.9,1.5,1.4997407208972804,1.1110287212816174,1.1110287212816174,1.0,-0.0004848053007214,3600.0,222.30094040403006,6.175026122334168
20.95,1.5,1.499741685068527,1.1110290223242694,1.1110290223242694,1.0,-0.0004830338494176,3600.0,222.30094068910637,6.175026130252954
21.0,1.5,1.499742644685234,1.111029321998109,1.111029321998109,1.0,-0.0004812705129105,3600.0,222.30094097172034,6.175026138103343
21.05,1.5,1.4997435997787143,1.111029620312046,1.111029620312046,1.0,-0.0004795152109857,3600.0,222.30094125245503,6.175026145901529
21.1,1.5,1.4997445503798514,1.1110299172749436,1.1110299172749436,1.0,-0.000477767875729,3600.0,222.30094153266958,6.175026153685266
21.15,1.5,1.499745496519292,1.1110302128955312,1.1110302128955312,1.0,-0.0004760282439262,3600.0,222.30094180629877,6.175026161286077
21.2,1.5,1.499746438227545,1.1110305071824524,1.1110305071824524,1.0,-0.0004742966528223,3600.0,222.30094207827023,6.17502616884084
21.25,1.5,1.4997473755347146,1.111030800144312,1.111030800144312,1.0,-0.0004725728332714,3600.0,222.30094234905587,6.175026176362663
21.3,1.5,1.4997483084705825,1.1110310917896495,1.1110310917896495,1.0,-0.0004708566932931,3600.0,222.30094261584284,6.175026183773412
21.35,1.5,1.499749237064656,1.111031382126873,1.111031382126873,1.0,-0.0004691483027494,3600.0,222.30094287948396,6.1750261910967765
21.4,1.5,1.499750161346124,1.111031671164347,1.111031671164347,1.0,-0.0004674475274502,3600.0,222.30094314137924,6.175026198371646
21.45,1.5,1.49975108134393,1.1110319589103412,1.1110319589103412,1.0,-0.0004657543731405,3600.0,222.30094340169697,6.175026205602694
21.5,1.5,1.4997519970867963,1.111032245373065,1.111032245373065,1.0,-0.0004640687455289,3600.0,222.30094365913774,6.175026212753826
21.55,1.5,1.499752908603046,1.1110325305606497,1.1110325305606497,1.0,-0.0004623907029158,3600.0,222.3009439149842,6.175026219860672
21.6,1.5,1.4997538159207644,1.1110328144811497,1.1110328144811497,1.0,-0.0004607199573147,3600.0,222.30094416573084,6.175026226825857
21.65,1.5,1.499754719067941,1.1110330971425106,1.1110330971425106,1.0,-0.0004590567211301,3600.0,222.3009444170991,6.175026233808308
21.7,1.5,1.4997556180721912,1.1110333785526754,1.1110333785526754,1.0,-0.0004574008983203,3600.0,222.30094466397026,6.175026240665841
21.75,1.5,1.4997565129607184,1.111033658719503,1.111033658719503,1.0,-0.0004557523345832,3600.0,222.30094490895098,6.175026247470861
21.8,1.5,1.499757403760651,1.1110339376507208,1.1110339376507208,1.0,-0.0004541109630835,3600.0,222.30094515156765,6.175026254210213
21.85,1.5,1.499758290498916,1.1110342153540236,1.1110342153540236,1.0,-0.0004524769839472,3600.0,222.300945394976,6.175026260971555
21.9,1.5,1.4997591732019715,1.11103449183708,1.11103449183708,1.0,-0.0004508500552926,3600.0,222.30094563230995,6.175026267564165
21.95,1.5,1.4997600518961711,1.111034767107424,1.111034767107424,1.0,-0.0004492302813424,3600.0,222.3009458667777,6.175026274077158
22.0,1.5,1.4997609266076397,1.1110350411725285,1.1110350411725285,1.0,-0.0004476176476162,3600.0,222.30094610106156,6.175026280585043
22.05,1.5,1.4997617973621835,1.1110353140398674,1.1110353140398674,1.0,-0.0004460120111519,3600.0,222.30094633369117,6.175026287046977
22.1,1.5,1.4997626641854174,1.1110355857167629,1.1110355857167629,1.0,-0.0004444134448155,3600.0,222.30094656266314,6.17502629340731
22.15,1.5,1.4997635271026697,1.1110358562105482,1.1110358562105482,1.0,-0.0004428217305924,3600.0,222.30094679028068,6.175026299730019
22.2,1.5,1.4997643861390166,1.1110361255284371,1.1110361255284371,1.0,-0.0004412370556401,3600.0,222.3009470166097,6.175026306016936
22.25,1.5,1.4997652413193596,1.1110363936775889,1.1110363936775889,1.0,-0.0004396591155155,3600.0,222.30094723904415,6.175026312195671
22.3,1.5,1.4997660926685104,1.1110366606650903,1.1110366606650903,1.0,-0.0004380881473422,3600.0,222.30094746083574,6.175026318356548
22.35,1.5,1.4997669402510587,1.1110369264980366,1.1110369264980366,1.0,-0.0004365238840655,3600.0,222.30094767827123,6.1750263243964225
22.4,1.5,1.499767784050153,1.1110371911833774,1.1110371911833774,1.0,-0.0004349664470716,3600.0,222.30094789245004,6.175026330345835
22.45,1.5,1.4997686241100614,1.1110374547280546,1.1110374547280546,1.0,-0.0004334156959435,3600.0,222.30094810411975,6.175026336225549
22.5,1.5,1.4997694604138154,1.111037717138913,1.111037717138913,1.0,-0.0004318715732088,3600.0,222.300948316743,6.1750263421317495
22.55,1.5,1.4997702930250552,1.1110379784227495,1.1110379784227495,1.0,-0.0004303341534426,3600.0,222.30094852587936,6.175026347941094
22.6,1.5,1.4997711219268932,1.111038238586323,1.111038238586323,1.0,-0.0004288032623656,3600.0,222.30094873424713,6.175026353729087
22.65,1.5,1.4997719471821445,1.111038497636313,1.111038497636313,1.0,-0.0004272789547159,3600.0,222.30094893913858,6.175026359420516
22.7,1.5,1.4997727687739166,1.1110387555793648,1.1110387555793648,1.0,-0.0004257611476056,3600.0,222.3009491453902,6.175026365149728
22.75,1.5,1.4997735867642277,1.1110390124220395,1.1110390124220395,1.0,-0.000424249826684,3600.0,222.30094934810077,6.175026370780577
22.8,1.5,1.4997744011362977,1.1110392681708483,1.1110392681708483,1.0,-0.0004227449648949,3600.0,222.30094955050836,6.175026376403011
22.85,1.5,1.4997752119514138,1.1110395228322536,1.1110395228322536,1.0,-0.0004212464245997,3600.0,222.30094974912768,6.175026381920214
22.9,1.5,1.4997760191928684,1.11103977641267,1.11103977641267,1.0,-0.0004197543014015,3600.0,222.30094994927342,6.175026387479817
22.95,1.5,1.499776822921143,1.11104002891843,1.11104002891843,1.0,-0.0004182685098408,3600.0,222.30095014612576,6.175026392947938
23.0,1.5,1.4997776231195925,1.1110402803558532,1.1110402803558532,1.0,-0.0004167889330884,3600.0,222.30095034107072,6.175026398363075
23.05,1.5,1.4997784198479944,1.1110405307311604,1.1110405307311604,1.0,-0.000415315699002,3600.0,222.3009505341555,6.175026403726541
23.1,1.5,1.4997792130897216,1.1110407800505613,1.1110407800505613,1.0,-0.0004138486451683,3600.0,222.30095072604342,6.175026409056762
23.15,1.5,1.499780002903749,1.111041028320194,1.111041028320194,1.0,-0.0004123877201775,3600.0,222.3009509158447,6.175026414329019
23.2,1.5,1.499780789273532,1.111041275546142,1.111041275546142,1.0,-0.0004109329958225,3600.0,222.30095110529294,6.175026419591471
23.25,1.5,1.4997815722572954,1.1110415217344516,1.1110415217344516,1.0,-0.0004094843446399,3600.0,222.30095129191034,6.175026424775288
23.3,1.5,1.4997823518385314,1.1110417668911028,1.1110417668911028,1.0,-0.000408041765697,3600.0,222.3009514780946,6.175026429947072
23.35,1.5,1.4997831280747569,1.1110420110220367,1.1110420110220367,1.0,-0.0004066052653554,3600.0,222.3009516619762,6.175026435054895
23.4,1.5,1.4997839009493978,1.1110422541331602,1.1110422541331602,1.0,-0.000405174713469,3600.0,222.30095184480777,6.17502644013355
23.45,1.5,1.4997846705192055,1.1110424962303005,1.1110424962303005,1.0,-0.0004037501647515,3600.0,222.3009520252174,6.175026445144928
23.5,1.5,1.4997854367677317,1.1110427373192502,1.1110427373192502,1.0,-0.0004023315217833,3600.0,222.3009522045777,6.175026450127159
23.55,1.5,1.499786199751019,1.1110429774057529,1.1110429774057529,1.0,-0.0004009188016038,3600.0,222.30095238190486,6.175026455052913
23.6,1.5,1.4997869594526734,1.1110432164955069,1.1110432164955069,1.0,-0.000399511906635,3600.0,222.30095255922402,6.1750264599784455
23.65,1.5,1.4997877159280395,1.1110434545941643,1.1110434545941643,1.0,-0.000398110878255,3600.0,222.3009527328187,6.17502646480052
23.7,1.5,1.4997884691607013,1.1110436917073452,1.1110436917073452,1.0,-0.0003967156181339,3600.0,222.30095290663596,6.175026469628776
23.75,1.5,1.4997892192052884,1.1110439278405957,1.1110439278405957,1.0,-0.0003953261809147,3600.0,222.30095307810637,6.175026474391843
23.8,1.5,1.499789966045422,1.11104416299944,1.11104416299944,1.0,-0.0003939424095741,3600.0,222.30095324881734,6.175026479133815
23.85,1.5,1.499790709735089,1.1110443971893351,1.1110443971893351,1.0,-0.0003925643634327,3600.0,222.30095341793373,6.175026483831493
23.9,1.5,1.499791450258008,1.111044630415714,1.111044630415714,1.0,-0.000391192008578,3600.0,222.30095358537082,6.175026488482523
23.95,1.5,1.4997921876674123,1.1110448626839662,1.1110448626839662,1.0,-0.0003898252854858,3600.0,222.30095375123713,6.175026493089921
24.0,1.5,1.4997929219470567,1.1110450939994208,1.1110450939994208,1.0,-0.0003884641431057,3600.0,222.30095391643232,6.175026497678676
24.05,1.5,1.4997936531495513,1.1110453243673868,1.1110453243673868,1.0,-0.0003871085965891,3600.0,222.30095407894603,6.175026502192946
24.1,1.5,1.4997943812586148,1.111045553793122,1.111045553793122,1.0,-0.0003857586030467,3600.0,222.30095424182144,6.175026506717263
24.15,1.5,1.4997951063261823,1.1110457822818305,1.1110457822818305,1.0,-0.000384414083324,3600.0,222.30095440169202,6.175026511158112
24.2,1.5,1.4997958283360942,1.1110460098386834,1.1110460098386834,1.0,-0.0003830750859738,3600.0,222.30095456102816,6.175026515584116
24.25,1.5,1.4997965473396189,1.1110462364688172,1.1110462364688172,1.0,-0.0003817415277448,3600.0,222.30095471864084,6.175026519962245
24.3,1.5,1.4997972633206598,1.1110464621773168,1.1110464621773168,1.0,-0.0003804133652594,3600.0,222.3009548753761,6.175026524316003
24.35,1.5,1.4997979763298677,1.1110466869692304,1.1110466869692304,1.0,-0.0003790906595887,3600.0,222.30095503033115,6.17502652862031
24.4,1.5,1.499798686351152,1.1110469108495808,1.1110469108495808,1.0,-0.0003777732511141,3600.0,222.30095518446788,6.175026532901886
24.45,1.5,1.4997993934345737,1.1110471338233183,1.1110471338233183,1.0,-0.000376461206092,3600.0,222.3009553365045,6.175026537125125
24.5,1.5,1.4998000975640973,1.1110473558954002,1.1110473558954002,1.0,-0.0003751544638197,3600.0,222.3009554879212,6.175026541331144
24.55,1.5,1.4998007987891542,1.1110475770707,1.1110475770707,1.0,-0.0003738529999796,3600.0,222.30095563781563,6.1750265454948785
24.6,1.5,1.4998014970937164,1.111047797354092,1.111047797354092,1.0,-0.0003725568332302,3600.0,222.3009557872413,6.175026549645591
24.65,1.5,1.499802192526558,1.1110480167503922,1.1110480167503922,1.0,-0.000371265812723,3600.0,222.3009559339059,6.175026553719608
24.7,1.5,1.4998028850717835,1.111048235264371,1.111048235264371,1.0,-0.0003699799954823,3600.0,222.30095608166877,6.175026557824133
24.75,1.5,1.4998035747776326,1.1110484529007705,1.1110484529007705,1.0,-0.0003686993558356,3600.0,222.30095622605734,6.175026561834926
24.8,1.5,1.4998042616282523,1.1110486696643045,1.1110486696643045,1.0,-0.00036742384669,3600.0,222.3009563704617,6.175026565846159
24.85,1.5,1.4998049456712637,1.1110488855596476,1.1110488855596476,1.0,-0.0003661534705632,3600.0,222.3009565127688,6.175026569799133
24.9,1.5,1.4998056268908562,1.1110491005914294,1.1110491005914294,1.0,-0.0003648881610602,3600.0,222.30095665501813,6.175026573750504
24.95,1.5,1.4998063053341093,1.1110493147642522,1.1110493147642522,1.0,-0.0003636279025558,3600.0,222.30095679499672,6.175026577638797
25.0,1.5,1.4998069809852634,1.111049528082679,1.111049528082679,1.0,-0.0003623726533519,3600.0,222.30095693503216,6.175026581528671
25.05,1.5,1.4998076538908445,1.1110497405512447,1.1110497405512447,1.0,-0.000361122440789,3600.0,222.30095707251922,6.175026585347757
25.1,1.5,1.4998083240351068,1.111049952174448,1.111049952174448,1.0,-0.00035987718355,3600.0,222.30095721023739,6.175026589173261
25.15,1.5,1.4998089914640456,1.1110501629567429,1.1110501629567429,1.0,-0.0003586368866696,3600.0,222.3009573464027,6.17502659295563
25.2,1.5,1.499809656162003,1.1110503729025607,1.1110503729025607,1.0,-0.0003574014726602,3600.0,222.3009574807461,6.175026596687391
25.25,1.5,1.4998103181744231,1.111050582016294,1.111050582016294,1.0,-0.0003561710517566,3600.0,222.3009576146614,6.175026600407261
25.3,1.5,1.4998109774856612,1.1110507903023208,1.1110507903023208,1.0,-0.0003549453704855,3600.0,222.30095774764737,6.1750266041013155
25.35,1.5,1.4998116341406518,1.1110509977649503,1.1110509977649503,1.0,-0.0003537246283711,3600.0,222.3009578795771,6.175026607766031
25.4,1.5,1.499812288123851,1.111051204408485,1.111051204408485,1.0,-0.0003525086189454,3600.0,222.30095801122837,6.17502661142301
25.45,1.5,1.4998129394796718,1.111051410237197,1.111051410237197,1.0,-0.0003512974853388,3600.0,222.30095814046783,6.175026615012995
25.5,1.5,1.4998135881926078,1.11105161525531,1.11105161525531,1.0,-0.0003500910840356,3600.0,222.30095826907692,6.17502661858547
25.55,1.5,1.4998142343065448,1.11105181946703,1.11105181946703,1.0,-0.0003488894484693,3600.0,222.30095839584865,6.175026622106907
25.6,1.5,1.4998148778060958,1.1110520228765266,1.1110520228765266,1.0,-0.0003476925203217,3600.0,222.30095852342754,6.175026625650765
25.65,1.5,1.4998155187345894,1.1110522254879485,1.1110522254879485,1.0,-0.0003465002640001,3600.0,222.30095864877907,6.175026629132752
25.7,1.5,1.499816157076713,1.1110524273053892,1.1110524273053892,1.0,-0.0003453127422653,3600.0,222.30095877376834,6.175026632604677
25.75,1.5,1.4998167928752753,1.1110526283329487,1.1110526283329487,1.0,-0.0003441298196261,3600.0,222.30095889726542,6.175026636035151
25.8,1.5,1.499817426115022,1.1110528285746646,1.1110528285746646,1.0,-0.0003429515293246,3600.0,222.30095902099472,6.175026639472076
25.85,1.5,1.499818056838319,1.1110530280345543,1.1110530280345543,1.0,-0.0003417778728996,3600.0,222.3009591421313,6.17502664283698
25.9,1.5,1.499818685029949,1.1110532267166198,1.1110532267166198,1.0,-0.0003406087177815,3600.0,222.30095926360562,6.1750266462112675
25.95,1.5,1.4998193107318176,1.1110534246248076,1.1110534246248076,1.0,-0.0003394441751529,3600.0,222.30095938345056,6.1750266495402935
26.0,1.5,1.499819933928802,1.1110536217630624,1.1110536217630624,1.0,-0.0003382841593066,3600.0,222.30095950316496,6.175026652865693
26.05,1.5,1.4998205546622647,1.1110538181352805,1.1110538181352805,1.0,-0.0003371286765572,3600.0,222.30095962120944,6.1750266561447065
26.1,1.5,1.4998211729171804,1.111054013745351,1.111054013745351,1.0,-0.0003359775979973,3600.0,222.30095973917636,6.175026659421565
26.15,1.5,1.4998217887344902,1.1110542085971045,1.1110542085971045,1.0,-0.000334831039431,3600.0,222.30095985453033,6.175026662625843
26.2,1.5,1.499822402099225,1.11105440269437,1.11105440269437,1.0,-0.0003336889106105,3600.0,222.30095997080014,6.175026665855559
26.25,1.5,1.499823013051845,1.1110545960409457,1.1110545960409457,1.0,-0.0003325512025764,3600.0,222.3009600851875,6.175026669032986
26.3,1.5,1.4998236215774647,1.111054788640588,1.111054788640588,1.0,-0.0003314178599761,3600.0,222.30096019981826,6.175026672217173
26.35,1.5,1.4998242277160976,1.1110549804970449,1.1110549804970449,1.0,-0.0003302889361755,3600.0,222.30096031240728,6.175026675344647
26.4,1.5,1.499824831452931,1.111055171614019,1.111055171614019,1.0,-0.0003291643022027,3600.0,222.30096042480298,6.175026678466749
26.45,1.5,1.499825432827519,1.1110553619952173,1.1110553619952173,1.0,-0.0003280441113711,3600.0,222.30096053646938,6.175026681568594
26.5,1.5,1.499826031825055,1.1110555516442857,1.1110555516442857,1.0,-0.0003269280953829,3600.0,222.30096064741983,6.17502668465055
26.55,1.5,1.4998266284847237,1.1110557405648525,1.1110557405648525,1.0,-0.0003258164822016,3600.0,222.30096075589503,6.175026687663751
26.6,1.5,1.4998272227917864,1.1110559287605546,1.1110559287605546,1.0,-0.0003247090420471,3600.0,222.30096086737817,6.175026690760505
26.65,1.5,1.4998278147849782,1.1110561162349282,1.1110561162349282,1.0,-0.0003236058490199,3600.0,222.30096097281537,6.175026693689316
26.7,1.5,1.4998284044497934,1.111056302991564,1.111056302991564,1.0,-0.0003225069421211,3600.0,222.30096108168584,6.175026696713496
26.75,1.5,1.4998289918243743,1.111056489034001,1.111056489034001,1.0,-0.0003214122203148,3600.0,222.3009611880279,6.175026699667442
26.8,1.5,1.4998295768942274,1.1110566743657346,1.1110566743657346,1.0,-0.0003203216554035,3600.0,222.3009612935735,6.175026702599264
26.85,1.5,1.499830159697227,1.1110568589902436,1.1110568589902436,1.0,-0.0003192352632114,3600.0,222.30096139784933,6.1750267054958154
26.9,1.5,1.4998307402189324,1.111057042911006,1.111057042911006,1.0,-0.000318152981737,3600.0,222.30096150368664,6.175026708435739
26.95,1.5,1.499831318496745,1.1110572261314464,1.1110572261314464,1.0,-0.0003170748810532,3600.0,222.30096160658425,6.175026711294007
27.0,1.5,1.499831894516276,1.1110574086549845,1.1110574086549845,1.0,-0.0003160008095526,3600.0,222.30096170924475,6.175026714145687
27.05,1.5,1.4998324683146105,1.1110575904849975,1.1110575904849975,1.0,-0.0003149309022764,3600.0,222.30096181018536,6.175026716949594
27.1,1.5,1.499833039877419,1.1110577716248655,1.1110577716248655,1.0,-0.0003138650110075,3600.0,222.30096191304764,6.175026719806879
27.15,1.5,1.4998336092413178,1.111057952077927,1.111057952077927,1.0,-0.0003128030996163,3600.0,222.30096201275907,6.175026722576641
27.2,1.5,1.4998341763921252,1.1110581318474957,1.1110581318474957,1.0,-0.0003117453308753,3600.0,222.30096211278766,6.175026725355213
27.25,1.5,1.4998347413660016,1.11105831093688,1.11105831093688,1.0,-0.0003106915071657,3600.0,222.30096221128224,6.175026728091173
27.3,1.5,1.4998353041488366,1.1110584893493458,1.1110584893493458,1.0,-0.0003096416660737,3600.0,222.30096231000036,6.175026730833343
27.35,1.5,1.4998358647764751,1.1110586670881435,1.1110586670881435,1.0,-0.0003085958661211,3600.0,222.30096240896248,6.175026733582291
27.4,1.5,1.4998364232348425,1.1110588441565206,1.1110588441565206,1.0,-0.0003075538498192,3600.0,222.30096250591794,6.175026736275498
27.45,1.5,1.499836979559421,1.1110590205576638,1.1110590205576638,1.0,-0.0003065158923073,3600.0,222.30096260084886,6.175026738912469
27.5,1.5,1.4998375337362035,1.111059196294777,1.111059196294777,1.0,-0.0003054817751439,3600.0,222.30096269764442,6.175026741601234
27.55,1.5,1.4998380858002665,1.111059371371017,1.111059371371017,1.0,-0.0003044515568451,3600.0,222.30096279175913,6.175026744215531
27.6,1.5,1.4998386357376767,1.1110595457895387,1.1110595457895387,1.0,-0.0003034252265693,3600.0,222.30096288695145,6.175026746859762
27.65,1.5,1.4998391835831664,1.1110597195534468,1.1110597195534468,1.0,-0.0003024027294378,3600.0,222.3009629806459,6.175026749462386
27.7,1.5,1.499839729322917,1.111059892665859,1.111059892665859,1.0,-0.0003013840996694,3600.0,222.30096307323154,6.17502675203421
27.75,1.5,1.4998402729912288,1.1110600651298528,1.1110600651298528,1.0,-0.0003003692755336,3600.0,222.30096316489139,6.175026754580316
27.8,1.5,1.4998408145743636,1.1110602369484943,1.1110602369484943,1.0,-0.0002993581964536,3600.0,222.3009632575375,6.175026757153819
27.85,1.5,1.4998413541062945,1.1110604081248212,1.1110604081248212,1.0,-0.0002983509725305,3600.0,222.3009633489105,6.175026759691959
27.9,1.5,1.4998418915733358,1.1110605786618504,1.1110605786618504,1.0,-0.0002973474420378,3600.0,222.30096343902878,6.175026762195244
27.95,1.5,1.4998424270091393,1.1110607485625867,1.1110607485625867,1.0,-0.000296347688823,3600.0,222.30096352873576,6.175026764687105
28.0,1.5,1.499842960400118,1.1110609178300053,1.1110609178300053,1.0,-0.000295351643325,3600.0,222.30096361836692,6.175026767176859
28.05,1.5,1.499843491779545,1.1110610864670751,1.1110610864670751,1.0,-0.0002943593482019,3600.0,222.30096370724013,6.175026769645559
28.1,1.5,1.499844021133887,1.1110612544767389,1.1110612544767389,1.0,-0.000293370708557,3600.0,222.3009637954433,6.175026772095648
28.15,1.5,1.4998445484960776,1.111061421861918,1.111061421861918,1.0,-0.000292385783662,3600.0,222.3009638822459,6.17502677450683
28.2,1.5,1.49984507385495,1.1110615886255282,1.1110615886255282,1.0,-0.0002914044703809,3600.0,222.30096396942923,6.17502677692859
28.25,1.5,1.499845597243078,1.1110617547704331,1.1110617547704331,1.0,-0.0002904268095102,3600.0,222.30096405461128,6.1750267792947575
28.3,1.5,1.4998461186471093,1.1110619202995042,1.1110619202995042,1.0,-0.0002894527832752,3600.0,222.30096414023137,6.175026781673093
28.35,1.5,1.4998466380945346,1.1110620852155997,1.1110620852155997,1.0,-0.0002884823864509,3600.0,222.30096422567453,6.175026784046515
28.4,1.5,1.499847155576693,1.1110622495215456,1.1110622495215456,1.0,-0.0002875155443616,3600.0,222.3009643091899,6.175026786366386
28.45,1.5,1.4998476711207809,1.1110624132201636,1.1110624132201636,1.0,-0.0002865522955003,3600.0,222.30096439364218,6.175026788712283
28.5,1.5,1.4998481847181917,1.11106257631423,1.11106257631423,1.0,-0.0002855925650707,3600.0,222.30096447645073,6.17502679101252
28.55,1.5,1.4998486963959734,1.111062738806511,1.111062738806511,1.0,-0.0002846364397679,3600.0,222.30096456022994,6.175026793339721
28.6,1.5,1.4998492061455249,1.1110629006997912,1.1110629006997912,1.0,-0.0002836837830731,3600.0,222.30096464230644,6.1750267956196225
28.65,1.5,1.4998497139935645,1.1110630619967905,1.1110630619967905,1.0,-0.0002827346671298,3600.0,222.30096472280124,6.17502679785559
28.7,1.5,1.4998502199315569,1.1110632227002395,1.1110632227002395,1.0,-0.0002817890016403,3600.0,222.30096480467864,6.175026800129963
28.75,1.5,1.4998507239859438,1.111063382812848,1.111063382812848,1.0,-0.0002808468675782,3600.0,222.30096488479793,6.175026802355498
28.8,1.5,1.4998512261481722,1.1110635423372988,1.1110635423372988,1.0,-0.0002799081653754,3600.0,222.30096496555115,6.175026804598643
28.85,1.5,1.4998517264445037,1.111063701276252,1.111063701276252,1.0,-0.0002789729319343,3600.0,222.300965044752,6.175026806798666
28.9,1.5,1.4998522248664414,1.111063859632376,1.111063859632376,1.0,-0.0002780410799435,3600.0,222.3009651254097,6.175026809039158
28.95,1.5,1.499852721439897,1.1110640174083155,1.1110640174083155,1.0,-0.0002771126827055,3600.0,222.30096520206635,6.17502681116851
29.0,1.5,1.4998532161564038,1.1110641746066705,1.1110641746066705,1.0,-0.0002761876785562,3600.0,222.3009652807326,6.175026813353683
29.05,1.5,1.4998537090416717,1.1110643312300672,1.1110643312300672,1.0,-0.0002752660653701,3600.0,222.30096535827397,6.175026815507611
29.1,1.5,1.499854200087237,1.1110644872810784,1.1110644872810784,1.0,-0.0002743478007025,3600.0,222.30096543536052,6.175026817648903
29.15,1.5,1.4998546893185536,1.111064642762284,1.111064642762284,1.0,-0.0002734329044281,3600.0,222.3009655115534,6.175026819765371
29.2,1.5,1.4998551767272237,1.111064797676234,1.111064797676234,1.0,-0.0002725213241165,3600.0,222.30096558810308,6.175026821891753
